,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgxOBsm9Zsqj5qpjYf14AaABAg,05candyman,1 month ago,1.51E+12,"He is totally right. Do any of these ""panellist"" have children? Probably not. I know Anna doesn't. That is why the man handled the career while the women handled the family. Now both are trying to do both. In the bid to achieve everything, you will achieve nothing; the most basic wisdom unknown by most. And this is why the family unit has been destroyed. Well, it's part of the reason at least.",5,TRUE,1,,,,,,,/Negative/,Negative,0.951
UgyAMcb2Jr9_JH8BE4p4AaABAg,1000%heterosexual,1 month ago,1.51E+12,I have nothing useful to say. Anyone who reads this just wasted his or her time.,1,TRUE,5,,,,,,,/Negative/,Negative,0.998
UgyAMcb2Jr9_JH8BE4p4AaABAg.8_0ZDw8tbUg8_0eXTuO_hI,1000%heterosexual,1 month ago,1.51E+12,"You didn't actually think that I was trying to add to the conversation, did you?",0,,,,,,,,,/Negative/,Negative,0.932
UgyAMcb2Jr9_JH8BE4p4AaABAg.8_0ZDw8tbUg8_0fvskeuff,1000%heterosexual,1 month ago,1.51E+12,And you were the one who took the bait ma'am. What does that say about you?,0,,,,,,,,,/Neutral/,Neutral,0.51
UgyAMcb2Jr9_JH8BE4p4AaABAg.8_0ZDw8tbUg8_0jWB8lZ7r,1000%heterosexual,1 month ago,1.51E+12,Yeah. That was the whole point.,0,,,,,,,,,/Negative/,Negative,0.996
Ugwvuf1LKPY6MvEUo5F4AaABAg,12 3,1 month ago,1.51E+12,Gene Simmons attempting to be an important thinker. How cute.,3,FALSE,0,,,,,,,/Negative/,Negative,0.52
Ugxvk4d8XFBnI0O6qg54AaABAg,1313fina,1 month ago,1.51E+12,"I have multiple shades of nude lipstick. Do you think any guy friend of mine would be able to tell me, EXACTLY, what shade of nude lipstick I'd be wearing at any given moment on any given day? NO!! Because I don't wear lipstick, or any kind of makeup, for anyone else but ME!!!",2,TRUE,2,,,,,,,/Negative/,Negative,0.582
Ugy28TlvB0V2_DcspZl4AaABAg.8_0TOpSojV78_0U1lHo0_s,1969Makaveli,1 month ago,1.51E+12,blazedyasa You are correct.,1,,,,,,,,,/Negative/,Negative,0.996
Ugzr-QjJGmqywbghFHJ4AaABAg,19frozen82,1 month ago,1.51E+12,3 stupid feminist pretending the earth is flat,5,FALSE,0,,,,,,,/Negative/,Negative,0.998
Ugxy0FO1N-jLRYZtH_J4AaABAg.8_4LQ3f-nD98_4tQmGJjy_,1Cor.13 Love,1 month ago,1.51E+12,fernando I agree with Gene. Are you saying women are stupid!?,0,,,,,,,,,/Negative/,Negative,0.709
Ugxz3w7Kt4WpZaiXR1J4AaABAg,1wossie,1 month ago,1.51E+12,He is right..nuthing foreign about what he said..its the reality out here in the real world,6,FALSE,0,,,,,,,/Positive/,Positive,0.961
UgzrrzrO0lKgI7ikqTB4AaABAg,2 Girls With Green eyes,1 month ago,1.51E+12,Simmons= walking STD,3,TRUE,1,,,,,,,/Positive/,Positive,1
UgzPh-Vs_jsPNY8EaZ54AaABAg,201stars,1 month ago,1.51E+12,"Those type of men who have nothing of substance to offer other than what's in their wallets relish in the fact they use their money to exert power over women with less means. They can always pursue women who are equally successful, but they don't. And then have the nerve to complain women only want them for their money. Like you really think these 60 yr olds pursue these 20 yr olds because they have a lot in common????  lmaoooo like if you're going to be a creepy old guy at the very least I can get my student loans paid off.",3,TRUE,1,,,,,,,/Negative/,Negative,0.918
Ugz9RWaEfPJ-JGtVZSl4AaABAg,311 dragon star,1 month ago,1.51E+12,"has anyone used the new make-up off app on Anna yet ,  to see what she really looks like . she belongs in a potato sack",3,TRUE,1,,,,,,,/Positive/,Positive,0.555
UgxkOPlmWBC74OCg-uR4AaABAg,333mayhem,1 month ago,1.51E+12,Gene Simmons is a douche and blowhard. He is also fugly.,1,TRUE,9,,,,,,,/Positive/,Positive,0.998
UgxkOPlmWBC74OCg-uR4AaABAg.8_0OqP3Ifkz8_1OL2G1M-C,333mayhem,1 month ago,1.51E+12,Beauty doesn't last.,0,,,,,,,,,/Negative/,Negative,0.998
UgxkOPlmWBC74OCg-uR4AaABAg.8_0OqP3Ifkz8_1OOvWlqaZ,333mayhem,1 month ago,1.51E+12,His true ugliness is on the inside.,0,,,,,,,,,/Positive/,Positive,0.998
UgxkOPlmWBC74OCg-uR4AaABAg.8_0OqP3Ifkz8_1PIrCol3L,333mayhem,1 month ago,1.51E+12,"There are plenty of women who are not great beauties that are very successful. Whether you are a man or a woman, you have to  have more to offer than physical beauty.",0,,,,,,,,,/Positive/,Positive,0.977
UgxkOPlmWBC74OCg-uR4AaABAg.8_0OqP3Ifkz8_1hQrx3oev,333mayhem,1 month ago,1.51E+12,"Well, what happened to Anna Nicole?",0,,,,,,,,,/Neutral/,Neutral,0.953
Ugw0PsFpZwuoBu-unRp4AaABAg,69Alpha69Wolfe69,1 month ago,1.51E+12,Gene Simmons is an Icon and is living proof of everything he says. I think its funny that Ana hates what he says but really she hates it because its true. His wife is where she is because she looks the way she does. They argue the facts but also they state he is exactly right.,6,TRUE,1,,,,,,,/Positive/,Positive,0.988
UgxSKJr6K7l7y-TPrfd4AaABAg,6chhelipilot,1 month ago,1.51E+12,What would Jesus think?,2,TRUE,2,,,,,,,/Negative/,Negative,0.941
UgyLti6S2diCmKFPw0V4AaABAg,808 Dylan,1 month ago,1.51E+12,Seems pretty regular for a old Jewish guy from NY.,0,FALSE,0,,,,,,,/Negative/,Negative,0.836
UgyQ7Zse1qcSOHj7Gtd4AaABAg.8_4CzjH-mw38_5BruFS4yj,808NHW,1 month ago,1.51E+12,"cool, maybe i misunderstood, sorry",1,,,,,,,,,/Negative/,Negative,0.998
Ugx40DyO8f-ZUYZ9V9N4AaABAg,86thislove,1 month ago,1.51E+12,"I found nothing wrong with what Gene said, it's true. He wasn't saying sexual harassment or assault is ok. Also the wage gap is bs.",11,TRUE,2,,,,,,,/Negative/,Negative,0.98
UgyvyPw6u_905YfgJM54AaABAg,8bitpothead,1 month ago,1.51E+12,Glad they brought in the fat ugly feminist to play up wage gap myths,2,TRUE,1,,,,,,,/Negative/,Negative,0.746
UgyuC-w3LHtSynf5aeR4AaABAg,8bitpothead,1 month ago,1.51E+12,Well seeing as now our First Lady is a gold digger. I can hardly fault him for holding this mindset....,0,FALSE,0,,,,,,,/Positive/,Positive,0.822
Ugwqo-cf5nmqPz8wPrB4AaABAg,90 Monday,1 month ago,1.51E+12,"Lmao delete this video tyt . I love you all but the 2nd girl who spoke sounds very uneducated lol she said "" manslpaning "" wtf lol that's the funny most stupid shit ever . Wow",1,TRUE,1,,,,,,,/Negative/,Negative,0.775
Ugwqo-cf5nmqPz8wPrB4AaABAg.8_0AzGUPW5-8_0B-exmHq0,90 Monday,1 month ago,1.51E+12,Spell check ^ ha,0,,,,,,,,,/Neutral/,Neutral,0.773
UgwkNpnYPyptRtvh5bp4AaABAg.8_0JUt1H9mm8_0NGoXAPRT,A Nonymous,1 month ago,1.51E+12,"it is true for both, lets not kid ourselves",3,,,,,,,,,/Positive/,Positive,0.984
UgwkNpnYPyptRtvh5bp4AaABAg.8_0JUt1H9mm8_0i4bBDnlu,A Nonymous,1 month ago,1.51E+12,"Obsidian- RadioI'll grant you A, however the effects of hormones are highly volatile and there is no objective way to separate the effect of nature from the effect of nurture. B is irrelevant since such things as adoption and formula exists.C is begging the question -- you can't ""A & B & C are true, therefore C""If you want to talk logic, these are the basics.  A is the only one that hasn't committed a logical fallacy, and A is not scientifically proven to dictate our behavior (as DNA). Forgive me for believing we are creatures of free will.",0,,,,,,,,,/Negative/,Negative,0.746
Ugzm3p1amFcy3PVPQER4AaABAg.8_0Jgtvdsm58_0LoW09Ydn,A Nonymous,1 month ago,1.51E+12,"That's a part of it, but it's not quite that simple I don't think",0,,,,,,,,,/Positive/,Positive,0.939
Ugzm3p1amFcy3PVPQER4AaABAg.8_0Jgtvdsm58_0Mq7qd8Qo,A Nonymous,1 month ago,1.51E+12,"I always found it somewhat strange that when I put on a nice looking suit, I feel better. How is it that a simple change of clothes can inject significant levels of confidence into the psyche? Part of it stems from a sense of superior aesthetic -- I feel like I have an edge BECAUSE I'm more attractive to the opposite sex or otherwise, sure.But when I'm in a room full of other men, that confidence doesn't dim, so it must stem from somewhere else. My theory is that part of that confidence also occurs because we have stereotyped well-dressed people as successful. Granted, these stereotypes were established in the early to mid 1900's when the only successful women were so successful BECAUSE they married successful men, and the men usually had their clothes bought or tailored for them because that's what they liked. Like most stereotypes, it's outlived its usefulness, and now we are left with a rather pleasant sense of confidence when we dress nicely. We dress for want of success and power -- but not necessarily over the opposite sex.",0,,,,,,,,,/Positive/,Positive,0.58
Ugzm3p1amFcy3PVPQER4AaABAg.8_0Jgtvdsm58_3N3fs8Oea,A Nonymous,1 month ago,1.51E+12,"But I think most of the things you apply to women could just as easily be applied to men. Sure, women will be attracted to the men with higher status but... aren't men also attracted to the women with higher status? We should be careful here because ""status"" can be interpreted in many different ways here -- is it lifestyle? Is it reputation? Is it physiology? People's lifestyles and reputations can change vastly depending on who you talk to; as a rule of thumb, people tend to be more attractive from a distance. but anyway, If ""status"" is a combination of all of those things, how can you determine which status reason is the reason a woman is appealing to? If it is a combination of several things, its seems narcissistic to assume the reason is always related to you. I don't see how what you said undermines that fact.",0,,,,,,,,,/Positive/,Positive,0.631
UgwZF2Buc3LPs_8y6YZ4AaABAg,a. somerset,1 month ago,1.51E+12,"Gene Simmons is repulsive. As for ""lift and separate,"" infantile men need to get over the boob thing. Men have mammaries too.",0,TRUE,2,,,,,,,/Positive/,Positive,0.547
UgyvD76o2lFYWnPb_S14AaABAg,•À_•À_†Ü•À__•À_•À_„Ü•À_ñÜ•À__•À_•À_ƒÜ•À_•À_•À_•À_•À_•À_•À_•À_•À_•À__,1 month ago,1.51E+12,I feel bad for black women.. they are barely women.,3,TRUE,3,,,,,,,/Negative/,Negative,0.998
UgzmYuRMYO5a9PRce0J4AaABAg.8_15bU3iN-F8_16cbWTvgs,•À_•À_†Ü•À__•À_•À_„Ü•À_ñÜ•À__•À_•À_ƒÜ•À_•À_•À_•À_•À_•À_•À_•À_•À_•À__,1 month ago,1.51E+12,"True, but he's speaking somewhat factually here",0,,,,,,,,,/Negative/,Negative,0.492
UgynZTydn1gCzIddyQd4AaABAg.8_0FCecHYT18_4Q7zrDjkN,•À__•À_ Rey,1 month ago,1.51E+12,"""We the men like that more"" They dont care what WE like. Its all about THEM",0,,,,,,,,,/Positive/,Positive,0.656
Ugz2HmH0KyN9YGCIdUd4AaABAg,A1Cvenom,1 month ago,1.51E+12,"He's right, anyone triggered by this is a retard.",13,TRUE,2,,,,,,,/Positive/,Positive,0.883
Ugzwl9byFJZFCGaQUfd4AaABAg.8_0NGXMmcXy8_0TPqOxpvc,A86,1 month ago,1.51E+12,I don't think TYT is arguing that looks don't affect your life.,2,,,,,,,,,/Negative/,Negative,0.996
Ugx40DyO8f-ZUYZ9V9N4AaABAg.8_0N4Hir9HP8_0TLL17PKc,A86,1 month ago,1.51E+12,No it isn't. Read the Wikipedia article. It's well sourced. The gap just isn't 23% for the same jobs. The average gap is 4-10% for the same job thst remains unexplained by non-discriminatory factors.,0,,,,,,,,,/Negative/,Negative,0.928
UgwCYPTY47TM0a-IQrN4AaABAg.8_0Ms0CP4Uv8_0TCKDAlCd,A86,1 month ago,1.51E+12,Something is BS because I've never seen it is not an argument. I'm sure you don't see your coworkers' paychecks. It's well-documented. Read the Wikipedia article. It's well sourced.,1,,,,,,,,,/Negative/,Negative,0.664
UgwgHXksPqPYxlJYTlp4AaABAg.8_0_g6O_qJD8_0din7B_qS,aa888zz,1 month ago,1.51E+12,"B8 and switch. Calling the guy a loser and saying things like  ""scumbag I'd never go near"" are things a gold digger would say. lel",1,,,,,,,,,/Negative/,Negative,0.922
UgzfKw_EjpWiJ1WKT6Z4AaABAg.8_0XsheklS38_0ejUkep5r,aa888zz,1 month ago,1.51E+12,">as if men do not need to change at all.Yes, men should change. They have to stop thinking of themselves as expendable heroes. Men have to realize that their lives are just as important as women's. This is why it has been so easy for wars to start throughout history. Men have this idea that they can be war heroes. Men have start letting women do some of the heavy lifting and dying for causes. Next time a ship is going down, it should no longer be women and children first. It should now be children and equal parts men and women. How's that for change.",1,,,,,,,,,/Positive/,Positive,0.561
Ugwle9eC5-Yzkgg-bAR4AaABAg,AAASTUFF,1 month ago,1.51E+12,Gene's Pecker is always stiff for ladies in waiting,1,FALSE,0,,,,,,,/Positive/,Positive,0.932
UgzIzgWzDhnIBaocRXt4AaABAg,Aaron Wantuck,1 month ago,1.51E+12,"There is no such thing as a wage gap ALREADY!  I am tired of hearing from you guys.  Look I like your reporting and you cite your sources consistently giving your reporting credibility, but it would be really wonderful if you stopped passing on that false narrative.",2,FALSE,0,,,,,,,/Negative/,Negative,0.836
UgyQ_B39ogkZ3VshL754AaABAg.8_1kN4B6nhv8_1mINWZ61Q,Aaron Wantuck,1 month ago,1.51E+12,"Yeah I just wrote a comment on how the wage gap is bullshit.you forgot to add on their list of privileges....Women do not need to register for selective service.Courts favoring them when it comes to child custodyThere are clinics specifically for women to help them, but not men.  Aka home abuse and shelters.  They will literally turn men away if they have no place to go.etc, etc, etc.....",1,,,,,,,,,/Negative/,Negative,0.869
UgxShbLjalV00zqQ5Y54AaABAg,Aaron William Cox,1 month ago,1.51E+12,"I think that as progressive people strive to make the world a better, more accepting and equal place we can't ignore that there are some basic differences that exist between people. It's not always bad for there to be differences. In this case men and women. Both can dress up or down to be/appear more attractive, however women as is said are the ""fairer sex"". It's just a fact that attractive women will get more attention and have more ability to access power from that angle. If a women or man dresses in an attractive style you will get more attention and looks and inquiries from people who want to be around/with you. This is fine, this is everyone's choice. No one has the right to abuse or harass a person, but attractiveness gains more attention. If someone does a doubletake at your ass in some tight jeans it's a trade off. Maybe don't wear tight jeans if you don't want that attention. However if someone slaps your ass now they have crossed the line. That is not your fault no matter what you're wearing. It just is a fact that women can gain more power through looks than can men. Also balancing family and career is difficult for everyone. Both can't be at 100%. One will suffer so balance must be found both for men and women. Mom or Dad your kids will not like it if you are never around. I don't really think Gene is saying anything new or necessarily untrue here.",3,FALSE,0,,,,,,,/Negative/,Negative,0.627
Ugyo5Z2toM4A9iiIikJ4AaABAg.8_0nf8Jwl3u8_0oXUQN0-C,ABCD ABCD,1 month ago,1.51E+12,Someone who isn't bias,0,,,,,,,,,/Negative/,Negative,0.979
UgwaOZBVPaDE1pSIxj94AaABAg.8_0nwcOLNeE8_0oOVVggL4,ABCD ABCD,1 month ago,1.51E+12,Nina Pearman Its called biology bitch.,0,,,,,,,,,/Neutral/,Neutral,0.539
UgwaOZBVPaDE1pSIxj94AaABAg.8_0nwcOLNeE8_0oSniPnjB,ABCD ABCD,1 month ago,1.51E+12,"Nina Pearman PS you would suck his dick in a heartbeat if you could, stop showing your insecurities",0,,,,,,,,,/Negative/,Negative,0.943
UgxTX4Rg3dFxH2lPiZN4AaABAg,Abdul Alhazred,1 month ago,1.51E+12,I agree with Gene.,13,FALSE,0,,,,,,,/Positive/,Positive,0.896
Ugw6ruecd_Mzt_4xhXV4AaABAg,AboxoroxRoxursox,1 month ago,1.51E+12,"Psycho Mantis: And each mind that I peered into was stuffed with the•À_•À_same single•À_•À_object of obsession. That selfish and•À_•À_atavistic desire to pass on•À_•À_one's seed..., it was enough to make me sick.•À_•À_-MGS",3,TRUE,1,,,,,,,/Positive/,Positive,0.691
UgyQDk2JhxRf7B9zxAt4AaABAg,Abraham Collins,1 month ago,1.51E+12,Ana's husband is a cuck and she only married him for his pro athlete $$$!,3,FALSE,0,,,,,,,/Positive/,Positive,0.971
UgzcNz9gLncqZsZCPph4AaABAg.8_33uPBh1Ts8_3BsmiJKEp,Abraham Collins,1 month ago,1.51E+12,Her husband is a cuck and she only married him for his pro athlete $$$,0,,,,,,,,,/Positive/,Positive,0.955
UgwC5jxNo1py8mVhGHx4AaABAg.8_2uGbONE_R8_31UDnobQO,Abraham Collins,1 month ago,1.51E+12,"So you're unemployed, with no car, behind on your child support and sunk in debt? I'm sure there's a woman out there that would still fall in love with you, but you might need an additional potato sack to cover her face.I'm kidding of course, but don't you understand now? 99.9% of women are attracted to material things, not a man as a person. They're just as much of pigs as nearly all men are.",1,,,,,,,,,/Negative/,Negative,0.863
UgyqMhxxTrHTnXLT5rp4AaABAg,Accounts Enquiries,1 month ago,1.51E+12,Life is unfair because of men?,3,TRUE,9,,,,,,,/Positive/,Positive,0.945
UgyqMhxxTrHTnXLT5rp4AaABAg.8_0vwsedXfs8_25RUhlXhC,Accounts Enquiries,1 month ago,1.51E+12,"@Islam is Cancer; so it's not Islam then, it's life?",0,,,,,,,,,/Negative/,Negative,0.979
Ugy_7VWzOqfMzZ378Mp4AaABAg.8_29hgfqnNM8_2AqtAydXE,Acid Tongued Arab,1 month ago,1.51E+12,That 4% is due to women being less aggressive while negotiating salaries,2,,,,,,,,,/Negative/,Negative,0.998
Ugy-wnSOG3jTwy3F3TJ4AaABAg,Acid Tongued Arab,1 month ago,1.51E+12,Menopause is the reason men are attracted to visibly young attractive females.,3,TRUE,1,,,,,,,/Negative/,Negative,0.559
Ugz1JcUqW8Z7gM0x_Zd4AaABAg,Adam Barnes,1 month ago,1.51E+12,Tyt stop having these dumb women on. Look at your down votes. Take a page from PBS have opposing views on the panel. And tell them to stop bring up incorrectly stated facts. The 70c on the dollar has been debunked by female economist.,4,FALSE,0,,,,,,,/Negative/,Negative,0.92
Ugy42cwY5Y0uLqnxvp54AaABAg,Adam Nelson,1 month ago,1.51E+12,"As soon as I heard ""mansplaining"" this video immediately became a joke.  And then a panel on all women .. then the ""wage gap"" that isn't actually a thing is dropped.....  wow.    Women, life isn't fair. There are pros and cons  of being a women and pros and cons of being a man. But women like yourselves are trying to illuminate the cons of being a women by bringing men down.    And basically everything gene said is true.  What is the point of this discussion?    Men are mainly attracted to women who are beautiful, why do you think women dress up nice? To make themselves more beautiful visually to attract more men so they have more men to choose from( well also to make women jealous but that's another discussion).  And women want an attractive man , and a man that can support them and their future kids( meaning financially), so men will to an extent do what they can to look better(but it's harder overall for men to do this then women because of how the genders are built) ,  so the only thing left for them to do attract a lot of women in order to have a larger pool to choose a mate from is to look like they can support a woman (again mainly financially) is to look like they can or do things that make I seem they can support a women better then the next guy.  Yes not all men and women are like this, but the vast majority are, and likely all 3 of these women are like this.  And no, I'm not sexist. I just the facts of life. If you don't like it.... life isn't fair.I hate people who say things to make themselves seem better then others, but then do the exact opposite.  It's like a women who criticizes another women for sleeping around, then she goes and does the same thing and hides it.   I should find some women doing this exact same thing, but no one will say it's bad because it's a woman saying it.  I should also do a video about it.  O I can't because I'll be called a sexist. There is a reason no men were in thus video.What a shit video.",4,TRUE,7,,,,,,,/Negative/,Negative,0.945
UgwGGh8B_IADzRSQXAh4AaABAg,Adam Perez,1 month ago,1.51E+12,"But, he's not wrong. You guys really hate hearing the truth when it insults your intelligence or existence. The fact that he broke women down to an exact science and the way society works is genuine truth whether you like it or not. If you want to understand humans, all you have to do is look at the animal kingdom. We are primal Animals when its all set and done. Men dress up, get groomed, work out, become financially successful and make things because it will attract a suitable mate. Women get attractive and doll up because they want to find a suitable mate that will protect her, and make her happy. Which is why studies have been done where women chose attractiveness in a guy depending on the type of car that he's driving even though its the same man (I'm not kidding search this up). He's not wrong, and you guys are not really trying to hear him out. You just want to shout sexist, or label him an asshole when all he's trying to do is speak truth. If men did not have women to impress they wouldn't do the shit they do. If women didn't have men they probably would see no need to doll up. Hes giving women a cheat code at how to play the system of men and get ahead, and you guys are still mad?! About what? Like what exactly has got u pissed? Yes women get raped, yes women make less than men, yes we live in a patriarchal society, but Gene Simmons is not giving you the answer to all those problems. He's simply stating the truth and I have seen this truth work out far too many times to count.",4,TRUE,2,,,,,,,/Negative/,Negative,0.828
UgwGGh8B_IADzRSQXAh4AaABAg.8_33m8XI5v98_3ARBynVPR,Adam Perez,1 month ago,1.51E+12,Not all women. Just most. When you accept what gene Simmons is saying a lot of things start to make more sense. Sad part is that TYT cuts off the last part of his interview. Watch it when you get the chance,0,,,,,,,,,/Negative/,Negative,0.377
UgzPsbAOVz7hLLJ4f6p4AaABAg.8_1jwJj6c_R8_1kuRiQCB-,Adam Rene Havlik,1 month ago,1.51E+12,"No one is saying they're not trying to invoke lust; the point is that they are the ones to choose who they reciprocate that lust to. No touching, no catcalling, no automatically assuming they are wearing it for you...",1,,,,,,,,,/Negative/,Negative,0.996
UgzPsbAOVz7hLLJ4f6p4AaABAg.8_1jwJj6c_R8_6vgbqT0hr,Adam Rene Havlik,4 weeks ago,1.51E+12,"And your point is Buddy? Having the right to do something doesn't automatically make it acceptable. Of course anyone is free to use language that is sexist, racist, homophobic, etc., but that doesn't mean it is free of consequences.",0,,,,,,,,,/Negative/,Negative,0.541
UgzioA_T0F1b2g3-SCF4AaABAg,Addison Clarke,1 month ago,1.51E+12,These women are right. These comments are why a lot of you are single.,0,TRUE,1,,,,,,,/Positive/,Positive,0.967
Ugw-QOf-2AjIJwWEV4R4AaABAg,aditorium1,1 month ago,1.51E+12,All I'm saying is this.....no bitch is putting me...or you in a mansion.,5,TRUE,1,,,,,,,/Negative/,Negative,0.996
UgyKo092ly40vthne-N4AaABAg,Adrian Ratcliffe,1 month ago,1.51E+12,would have been interesting to have a male perspective on the panel,6,FALSE,0,,,,,,,/Negative/,Negative,0.977
Ugx7751GGmdDZotQYBJ4AaABAg.8_0cdtRkNq38_0gvMZq6-P,AdventureTimeFan94,1 month ago,1.51E+12,MRostendway Oh it's you again glad to see we still agree on these matters.,1,,,,,,,,,/Positive/,Positive,0.998
Ugy-BosQEQtavrLT2N54AaABAg.8_0_ngnKRdq8_0hNI5mc_z,AdventureTimeFan94,1 month ago,1.51E+12,Steven Matthews T.F.I. Yikes I would not want to be Chip right now as you roundly owned his ass.,0,,,,,,,,,/Negative/,Negative,0.9
Ugw6njbYYHkCdz8Fs1l4AaABAg.8_0YIHxEGl28_0i_ezDN_N,AdventureTimeFan94,1 month ago,1.51E+12,SBlackmare Will you get your tolling feminist ass out of here already or you know at least come up with a actual argument?,1,,,,,,,,,/Negative/,Negative,0.861
UgxeufV_WBGXwiSLIYF4AaABAg.8_0ZV0e6y-B8_0hgqgGyYY,AdventureTimeFan94,1 month ago,1.51E+12,Bex Ed Learn to defend yourself if your so afraid of being assaulted or buy a stun gun or some mace.,1,,,,,,,,,/Negative/,Negative,0.932
Ugy3X9FyYhcpFQrDikh4AaABAg.8_0Yw8-78he8_0iAWis33P,AdventureTimeFan94,1 month ago,1.51E+12,Alex Behl Don't bother buddy there going to take half your stuff and make you pay child support if ya do.,0,,,,,,,,,/Negative/,Negative,0.809
UgyE8QR76MkrjAamvrB4AaABAg.8_0XRz8AvW68_0jBH-Xb17,AdventureTimeFan94,1 month ago,1.51E+12,At last someone with a brain in this comment section!,0,,,,,,,,,/Negative/,Negative,0.979
UgweiSZOXKpfmqs7_-54AaABAg.8_0XvZTtBOs8_0ilVVgL8o,AdventureTimeFan94,1 month ago,1.51E+12,Arroon 5 Besides you who the hell brought any of that unrelated bullshit up?,0,,,,,,,,,/Negative/,Negative,0.936
Ugxd_ax8X8rQM6u0NIR4AaABAg.8_0XYuaf1wZ8_0j21tnU-C,AdventureTimeFan94,1 month ago,1.51E+12,Jarjon76 because all the panel did was blow smoke up each others asses for the whole segment.,1,,,,,,,,,/Negative/,Negative,0.885
UgwdUVotuK463sH56pl4AaABAg.8_0VQ43eXHc8_0ki6Y__8l,AdventureTimeFan94,1 month ago,1.51E+12,Yup.,1,,,,,,,,,/Neutral/,Neutral,1
Ugz2HmH0KyN9YGCIdUd4AaABAg.8_0Uvi4Y8Ky8_0lBEvFQvl,AdventureTimeFan94,1 month ago,1.51E+12,Explain.,0,,,,,,,,,/Neutral/,Neutral,0.902
UgyWnjHASu3ntfOxXTl4AaABAg.8_0W9edbmlV8_0kJcWWyVs,AdventureTimeFan94,1 month ago,1.51E+12,JamesFrancesco Nope they just love telling there personal sob story because they can.,0,,,,,,,,,/Negative/,Negative,0.922
UgxzrjdpiKMZcJsV_iR4AaABAg.8_0UtaKVH3f8_0lF_xy4WU,AdventureTimeFan94,1 month ago,1.51E+12,"Joe Smith How does that make any sense, like at all.",0,,,,,,,,,/Negative/,Negative,0.875
Ugwi-34e__8CH3GFoHN4AaABAg.8_0TpUQtX_v8_0lxaz7-G8,AdventureTimeFan94,1 month ago,1.51E+12,If he's wrong then what planet do you live on I might want to join you.,0,,,,,,,,,/Neutral/,Neutral,0.947
Ugx5bWiDmJMo97K2llp4AaABAg.8_0TNQoy_kh8_0m2gZbvJX,AdventureTimeFan94,1 month ago,1.51E+12,No you assume why there's a difference.,2,,,,,,,,,/Negative/,Negative,0.998
UgxIbMYE5XPkl7VQOOl4AaABAg.8_0TwfeYbfz8_0lrMTIf1c,AdventureTimeFan94,1 month ago,1.51E+12,qer qrqd So what? He is still right regardless.,1,,,,,,,,,/Positive/,Positive,0.941
