,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
,,,,,,,,UgwrYcJAciPKOZXmmAN4AaABAg.8_7tA7iJ5dS8_COA6J_Eq2,Andria Marie,3 weeks ago,1511739113005,"lfaldrummer12 lol. They can have big moron parties where they smash top of the line kerigs and burn 50 yards line NFL tickets......meanwhile US citizens are still dying from lack of food, water and medical care in Puerto Rico.",1,/Negative/,Negative,0.955
,,,,,,,,UgwrYcJAciPKOZXmmAN4AaABAg.8_7tA7iJ5dS8_E8NdudJTM,IheartChiroptera,3 weeks ago,1511739113007,"Andria Marie But the president said that the U.S. provides the BEST care in times of crisis and the president is President of the United States of America and was born on Krypton AND Vulcan and the president cannot tell a lie so it is categorically impossible for US citizens ANYWHERE to die  from lack of food, water and medical care!",0,/Positive/,Positive,0.574
Ugz4YzVVFTg_US7b9KN4AaABAg,Ariel Mckenzie,4 weeks ago,1511134312604,That was awesome! 😂🤷🏾‍♀️,2,false,0,,,,,,,/Positive/,Positive,1
UgxoeUUDHi8O5h_6FBt4AaABAg,andre b,4 weeks ago,1511134312607,TYT = guilty until proven innocent..,3,true,1,,,,,,,/Negative/,Negative,0.988
,,,,,,,,UgxoeUUDHi8O5h_6FBt4AaABAg.8_752V39pXn8_9j_e-eeWE,Eve Rosenfeld,4 weeks ago,1511134312973,andre b that's in a court of law. This is not a court of law.,0,/Negative/,Negative,0.953
UgwLNsmY0KK4iZdqNy94AaABAg,Tree House Tribe,4 weeks ago,1511134312611,Hahaha. Dude.. America in 2017... Idk anymore... they need to make a sequel to idiocracy ...,1,true,1,,,,,,,/Neutral/,Neutral,0.963
,,,,,,,,UgwLNsmY0KK4iZdqNy94AaABAg.8_73aNxjiw28_E8WcTB76j,IheartChiroptera,3 weeks ago,1511739112915,It's so sad that we are living the prequel...,0,/Negative/,Negative,0.994
Ugzgbba2BsEo97r8Sj94AaABAg,San Jean,4 weeks ago,1511134313652,"Destroying keurigs in protest for not supporting a Republican pedophile sexual deviant? Lol, talk about rich white republican problems. Is there no moral bone in these ppl? Sexualy abusing children is disgusting and supposed to be against the law. But as long as it's not your child, it's okay? Why are so many making excuses for these pedos? Instead of smashing keurigs, they should have bought more and stop watching the Hannity show.",7,true,1,,,,,,,/Negative/,Negative,0.992
,,,,,,,,Ugzgbba2BsEo97r8Sj94AaABAg.8_6VepmjWj98_6uKCzl6w3,r pray,4 weeks ago,1511134314056,"I completely agree with you! The only thing is, to date I only saw allegations of Roy Moore being a Hebephile and Ephebophile. I haven't seen any Pedophile allegations strictly speaking.",0,/Positive/,Positive,0.604
Ugz7s6JTkVgKZ0TgA5x4AaABAg,chris virginia,1 month ago,1510961513656,When did Hannity not blame the victim?,0,false,0,,,,,,,/Negative/,Negative,0.998
UgyquDP8dSxElFOQWx94AaABAg,TRUMP WON GET OVER IT,1 month ago,1510961513659,I just throew my machine away,0,false,0,,,,,,,/Negative/,Negative,0.998
Ugyf7Qr_788BUSkEav14AaABAg,Peter Thor,1 month ago,1510961513662,Get rekt Sean!,1,false,0,,,,,,,/Positive/,Positive,1
Ugw1wCn-d3MHkfs_1Nl4AaABAg,Gnomezonbacon,1 month ago,1510961513665,"__________████████_____██████
_________█░░░░░░░░██_██░░░░░░█
________█░░░░░░░░░░░█░░░░░░░░░█
_______█░░░░░░░███░░░█░░░░░░░░░█
_______█░░░░███░░░███░█░░░████░█
______█░░░██░░░░░░░░███░██░░░░██
_____█░░░░░░░░░░░░░░░░░█░░░░░░░░███
____█░░░░░░░░░░░░░██████░░░░░████░░█
____█░░░░░░░░░█████░░░████░░██░░██░░█
___██░░░░░░░███░░░░░░░░░░█░░░░░░░░███
__█░░░░░░░░░░░░░░█████████░░█████████
_█░░░░░░░░░░█████_████___████_█████___█
_█░░░░░░░░░░█______█_███__█_____███_█___█
█░░░░░░░░░░░░█___████_████____██_██████
░░░░░░░░░░░░░█████████░░░████████░░░█
░░░░░░░░░░░░░░░░█░░░░░█░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░██░░░░█░░░░░░██
░░░░░░░░░░░░░░░░░░██░░░░░░░███████
░░░░░░░░░░░░░░░░██░░░░░░░░░░█░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░█████████░░░░░░░░░░░░░░██
░░░░░░░░░░█▒▒▒▒▒▒▒▒███████████████▒▒█
░░░░░░░░░█▒▒███████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█                  CHUNKY YOGURT IS A FAT BROWN BUFFALO!!!!!!!!!!!!!!!!!!!!!
░░░░░░░░░█▒▒▒▒▒▒▒▒▒█████████████████                ALL HAIL KEK! ALL HAIL KEK! OH KEK CAN YOU SEEEEE BY THE DAWNS EARLY REEEEEEEEEEEEEEEEEE!!!!!!!!!!!!!!!!!!!
░░░░░░░░░░████████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█
░░░░░░░░░░░░░░░░░░██████████████████
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
██░░░░░░░░░░░░░░░░░░░░░░░░░░░██
▓██░░░░░░░░░░░░░░░░░░░░░░░░██
▓▓▓███░░░░░░░░░░░░░░░░░░░░█
▓▓▓▓▓▓███░░░░░░░░░░░░░░░██
▓▓▓▓▓▓▓▓▓███████████████▓▓█
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓██
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█",2,false,0,,,,,,,/Positive/,Positive,0.805
UgyiG6-38ejN5p-ZmbN4AaABAg,Milan Thapa,1 month ago,1510961513668,"What is sad is that Hannity's conservative viewers were actually fighting to get him be still beholden to corporations! And they still keep voting against their interest! At least the democrats, has many problems,  gives us bones from time to time.",3,false,0,,,,,,,/Negative/,Negative,0.672
UgzoSdirBcNdf0tuMDB4AaABAg,Arthur Che,1 month ago,1510961513671,Disgusting.,2,false,0,,,,,,,/Negative/,Negative,0.926
Ugy8ic3tXBJ8a6vxKJ54AaABAg,Martha Stewart,1 month ago,1510961513675,"I still don't get all the objection to smashing them.  Who cares?  It might influence people's decisions on whether they're going to buy a Keurig.  But for the people smashing them, they already bought the machine.  Keurig already made their money.  It's not directly hurting Keurig.
Some of the idiots out there, I wouldn't doubt, may have actually purchased Keurig machines if they didn't have one, just to get on the bandwagon to make a video of smashing one.",5,false,0,,,,,,,/Negative/,Negative,0.898
UgyjwSLxHJ8FgiktoQt4AaABAg,TheBonuzen,1 month ago,1510961513678,"PAUSE! Can someone PLEASE explain to me why TF a person would need 5 cofee machines? Like, I get that it's funny and shit but for real. Why five?!",4,false,0,,,,,,,/Negative/,Negative,0.977
Ugx6K-p3satPxcWOo2h4AaABAg,Fernando Pulido,1 month ago,1510961513681,"Backpedal, backpedal, backpedal, backpedal...",8,false,0,,,,,,,/Negative/,Negative,0.977
Ugysw1uRbnecg9R2P0Z4AaABAg,Natasha McKamey,1 month ago,1510961513685,"Lol at Hannity for begging, Christ that was heavy",10,false,0,,,,,,,/Positive/,Positive,0.561
UgzRWZn7TjkjI9BPRZl4AaABAg,r pray,1 month ago,1510961513690,"TYT doesn't know what 'Pedophile' means. It's sad, but also quite funny. Using words incorrectly is funny. Hopefully, they learn definitions!",3,true,1,,,,,,,/Positive/,Positive,0.977
,,,,,,,,UgzRWZn7TjkjI9BPRZl4AaABAg.8_2ODphL8wk8_2ilpdP_jw,Te'sh Jr,1 month ago,1510961514070,"so does 99.1 percent of everyone else, can you just stop being a jerk and post something that's actually important or useful instead of making me scroll away from your comment to read other comments that might be more important or informative.",3,/Negative/,Negative,0.83
UgwE5UKVu-ri9hSCb514AaABAg,Andria Marie,1 month ago,1510961513694,The coffee that comes out of those machines is truly awful. It is horrible bitter nasty stuff. Only ppl with no sense of taste would buy one in the first place.,5,true,2,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgwE5UKVu-ri9hSCb514AaABAg.8_2HCziH1rr8_9TXLwzXkr,Turey Taino,4 weeks ago,1511134314131,What are you talking about? I like my coffee bitter.,1,/Negative/,Negative,0.428
,,,,,,,,UgwE5UKVu-ri9hSCb514AaABAg.8_2HCziH1rr8_CNgtPxAok,Andria Marie,3 weeks ago,1511739114135,Turey Taino Then just use instant coffee. Think of all the money you will save not having overpriced coffee makers to smash.,0,/Negative/,Negative,0.992
UgyHpen56BTym1YPC714AaABAg,Phoenix Star,1 month ago,1510961513699,I have 5 at home.....and was never going to smash any of them 😂,3,false,0,,,,,,,/Negative/,Negative,0.85
UgwgV8CrjnNW-Ry1nLF4AaABAg,Omar Zepeda,1 month ago,1510961513702,"Come on now folks, sexual harrasment and pedophilia is a common problem on both side of the aisle and among elite class. Podesta emails blew it wide open. The worst is yet to come to light.",2,true,1,,,,,,,/Negative/,Negative,0.871
,,,,,,,,UgwgV8CrjnNW-Ry1nLF4AaABAg.8_29Smz5-Us8_2Gt8xKLVj,Howard Dadduck,1 month ago,1510961514063,And we should Fire/Arrest/impeach/not vote for all of them right?,0,/Neutral/,Neutral,0.973
UgwAAaPFKatT2TUY2cZ4AaABAg,Julia Morgan,1 month ago,1510961513706,"Hannity never “supported”, he interviewed him, but I guess you don’t believe in journalism",2,true,3,,,,,,,/Negative/,Negative,0.99
,,,,,,,,UgwAAaPFKatT2TUY2cZ4AaABAg.8_29EvpBxZH8_2ggml_Nfb,Julien Lefebvre,1 month ago,1510961514146,"""Journalism"". Please no.",1,/Neutral/,Neutral,0.656
,,,,,,,,UgwAAaPFKatT2TUY2cZ4AaABAg.8_29EvpBxZH8_3Wl05gkGH,DevilsNachoz,1 month ago,1510961514148,When exactly has Hannity ever cared about actual journalism?,1,/Positive/,Positive,0.783
,,,,,,,,UgwAAaPFKatT2TUY2cZ4AaABAg.8_29EvpBxZH8_9TiAK3WYx,Turey Taino,4 weeks ago,1511134314150,"Yes, he did the most softball ""interview"" he could give.",0,/Positive/,Positive,0.947
Ugy0KC4XDBmqVF7KAYt4AaABAg,Neill Martin,1 month ago,1510961513710,The fact that Ana's voice is going makes her Hannity impression even more hilarious.,5,true,1,,,,,,,/Positive/,Positive,0.982
,,,,,,,,Ugy0KC4XDBmqVF7KAYt4AaABAg.8_27dW5PVo48_2q32X0zSB,Zeupater,1 month ago,1510961514075,+Neill Martin  She's quite a bit too young for that.  She mentioned in another video that she has/d a cold.,0,/Positive/,Positive,0.994
UgxlA8qYzPeF_CC735J4AaABAg,d.u.g. Drilly,1 month ago,1510961513714,so we have open supporters of pedophiles in america??? disgusting.this will go down in history.,3,false,0,,,,,,,/Positive/,Positive,0.557
UgyNxmLJa_cjAnPs2XV4AaABAg,Kartik Rao,1 month ago,1510961513738,I’m surprised to see dumbass TYT on YouTube in 2017!,2,true,3,,,,,,,/Positive/,Positive,0.693
,,,,,,,,UgyNxmLJa_cjAnPs2XV4AaABAg.8_1wvc0z3PH8_2X8r4fWj6,Fernando Pulido,1 month ago,1510961514119,LOL how long did it take you to put that sentence together?,5,/Positive/,Positive,0.506
,,,,,,,,UgyNxmLJa_cjAnPs2XV4AaABAg.8_1wvc0z3PH8_3WqRp66j_,DevilsNachoz,1 month ago,1510961514121,I am surprised the ignorant asshole Hannity still has a job.,1,/Positive/,Positive,0.771
,,,,,,,,UgyNxmLJa_cjAnPs2XV4AaABAg.8_1wvc0z3PH8_9TuBJD30w,Turey Taino,4 weeks ago,1511134314123,"His ""job"" is lying for money.  As long as somebody pays him, he will have a job,
DevilsNachoz .",0,/Positive/,Positive,0.586
UgwgIMICa2ooT4AJCrN4AaABAg,Oleg Kozlovskii,1 month ago,1510961513742,"Give Ana sick leave, please (PAID!). She shoulds like death.",6,true,4,,,,,,,/Negative/,Negative,0.951
,,,,,,,,UgwgIMICa2ooT4AJCrN4AaABAg.8_1r77n4B7l8_24DhnWWZK,w5winston,1 month ago,1510961514091,You look like Milhouse dredged from a river.  (Just sayin'...),2,/Negative/,Negative,0.996
,,,,,,,,UgwgIMICa2ooT4AJCrN4AaABAg.8_1r77n4B7l8_2XBiTKV_0,Fernando Pulido,1 month ago,1510961514095,She sounds hot though.,3,/Positive/,Positive,0.998
,,,,,,,,UgwgIMICa2ooT4AJCrN4AaABAg.8_1r77n4B7l8_9UBZOvFOj,Turey Taino,4 weeks ago,1511134314099,You need to have better English so you can troll here Oleg.,0,/Positive/,Positive,0.99
,,,,,,,,UgwgIMICa2ooT4AJCrN4AaABAg.8_1r77n4B7l8_Aal9VNEcU,Drake Magnum,3 weeks ago,1511739114104,"Agreed, but she needs time off to get well.",0,/Positive/,Positive,0.859
UgxXmccu-IGLgS3-NIp4AaABAg,swoogie 1,1 month ago,1510961514798,"Is what Roy Moore did more ""horrific"" than what Bill Clinton did?  It doesn't make it right and I'm not defending Moore, but are you wearing blinders? I say a ""pox"" on both of their houses.",0,true,3,,,,,,,/Negative/,Negative,0.912
,,,,,,,,UgxXmccu-IGLgS3-NIp4AaABAg.8_1k6fWF1RB8_2FRDsCjgs,Davon Fowler,1 month ago,1510961515326,swoogie 1 yes one is  consenting adults and the other is non consenting children duh...,4,/Negative/,Negative,0.869
,,,,,,,,UgxXmccu-IGLgS3-NIp4AaABAg.8_1k6fWF1RB8_2HoAzBJ7T,swoogie 1,1 month ago,1510961515330,"Davon Fowler I thought women were to be believed. Unless it's Juanita Broderick who says Clinton raped her. Other women don't say rape but sexual assault. Paula Jones got paid a settlement. Adult, yes. Consenting? I don't think so. Is it usual to pay a $850,000 settlement (Paula Jones) to a consenting adult? The odd thing is If Bill and Hillary were not so stubborn and had paid a confidential settlement early on, there would have been no deposition, Clinton wouldn't have perjured himself regarding Monica,   there would have been no impeachment and Clinton wouldn't have lost his law license.",0,/Negative/,Negative,0.994
,,,,,,,,UgxXmccu-IGLgS3-NIp4AaABAg.8_1k6fWF1RB8_2MTTYKZxP,Davon Fowler,1 month ago,1510961515334,swoogie 1 ijs with adults there's always he said she said if it's not flat out rape money could be a motive or serious fear of retaliation but there's no room for error when it comes to children none that's all I'm saying children are off limits regardless. Adults are really a case by case basis because like I said its usually he said she said,0,/Negative/,Negative,0.994
UgxF6mqzXICR16ijFhl4AaABAg,Secular Progressive,1 month ago,1510961514806,Sean Hannity is a Republican shill,4,true,2,,,,,,,/Negative/,Negative,0.584
,,,,,,,,UgxF6mqzXICR16ijFhl4AaABAg.8_1WzON-fJP8_1foyF7f_s,Twilight Gardens presentations,1 month ago,1510961515347,boycotting works,0,/Positive/,Positive,1
,,,,,,,,UgxF6mqzXICR16ijFhl4AaABAg.8_1WzON-fJP8_9UHp2QGAA,Turey Taino,4 weeks ago,1511134315351,That is his job description. It always has.,0,/Positive/,Positive,0.998
UgzDFLGlitBimeLsIqZ4AaABAg,niishnob74,1 month ago,1510961514811,"TYT DEFENDED A RAPIST FOR YEARS"" BILL CLINTON"" AS FAR AS PEDOS GO THE DEMOCRATIC PARTY IS DONE BECAUSE THEY ALL ARE PEDOS. 3800 ARRESTS SO FAR ALL DEMOCRATS. THEY FOUND ONE CONSERVATIVE WITH A PAST AND THEY MAKE THAT THE HILL THEY DIE ON. TYPICAL LIBS.",0,true,1,,,,,,,/Positive/,Positive,0.623
,,,,,,,,UgzDFLGlitBimeLsIqZ4AaABAg.8_1WMOiCQMa8_3t3kIOOxB,Jen,1 month ago,1510961515244,yeah?,0,/Neutral/,Neutral,0.766
UgycIh_ZfOWxa0ix6HF4AaABAg,mescaleeeeeto,1 month ago,1510961514816,"The right wing pedo supporters are a relative minority, keurig is gonna end up pissing off their broader customer base by trying to appease the idiots.",4,false,0,,,,,,,/Negative/,Negative,0.953
Ugy6kxQgvpYzx-pv6kJ4AaABAg,Lazy Orc,1 month ago,1510961514819,"I ditched my machine since it keeps getting clogged with hard water. Best to just get a regular coffee maker, coffee filters are biodegradable, while keurig kcups are plastic, probably bpa",0,true,3,,,,,,,/Positive/,Positive,0.887
,,,,,,,,Ugy6kxQgvpYzx-pv6kJ4AaABAg.8_1Q1UDYBsV8_2HRsLsepB,Andria Marie,1 month ago,1510961515287,"Lazy Orc Get a french press-no filters at all, and great smooth coffee.",0,/Positive/,Positive,0.998
,,,,,,,,Ugy6kxQgvpYzx-pv6kJ4AaABAg.8_1Q1UDYBsV8_4pgvFaP3V,Shawn Wales,1 month ago,1510961515291,Lazy Orc You're supposed to  Periodically run vinegar (or  you can buy the $$$ cleaner Keurig sells) through the machine to prevent lime build up. That goes for any coffee maker.,0,/Negative/,Negative,0.959
,,,,,,,,Ugy6kxQgvpYzx-pv6kJ4AaABAg.8_1Q1UDYBsV8_6rnVoZh4y,Lazy Orc,4 weeks ago,1511134315295,I did once a month and eventually it wasn't working well. I got a $10 one from china it only needs some vinegar once every 6 months and it working like new still.,0,/Positive/,Positive,0.619
UgyUgtPZJrum2FLc79x4AaABAg,Andy McWilliams,1 month ago,1510961514823,You mean they apologized to Bill Clinton?,0,true,1,,,,,,,/Negative/,Negative,0.875
,,,,,,,,UgyUgtPZJrum2FLc79x4AaABAg.8_1PlSm4Jmh8_1WFuw8XDl,Eliza M.,1 month ago,1510961515359,Andy McWilliams Is Bill Clinton a child molester now?,0,/Neutral/,Neutral,0.994
UgwDFsX0DBKzFKePPmR4AaABAg,Khaler Jex,1 month ago,1510961514827,HANNITY GOT CUCKED,1,false,0,,,,,,,/Neutral/,Neutral,0.818
Ugy4rC7TcFLwp2z2I9J4AaABAg,DeadlyTiger,1 month ago,1510961514831,"If you actually read the CEO's apology, he is apologizing to his employees for making it public, against company policy, and those employees receiving harassment as a result.",0,false,0,,,,,,,/Negative/,Negative,0.963
Ugw-WFEXGSsxMg5bW5B4AaABAg,Milan Thapa,1 month ago,1510961514834,"Lol, Hannity got cucked by corparations, I thought he was supposed to be an alpha?. And isn't Moore Bannon's candidate? So that means he supports pedophile.",0,false,0,,,,,,,/Negative/,Negative,0.926
UgxY6yWqywWQKI7SL7t4AaABAg,Maershkin Schrabs,1 month ago,1510961514836,Umm but TYT defends Islam which is founded on paedophilia and murder.,1,true,4,,,,,,,/Positive/,Positive,0.5
,,,,,,,,UgxY6yWqywWQKI7SL7t4AaABAg.8_1COmRyIZU8_1UkIg3xzA,TheBuzz379,1 month ago,1510961515374,Idiot pedo detected,2,/Negative/,Negative,0.422
,,,,,,,,UgxY6yWqywWQKI7SL7t4AaABAg.8_1COmRyIZU8_1WSvneuWm,Eliza M.,1 month ago,1510961515378,"Ummm, all the religions have child marriage in their texts. That's just what the culture was back then. Fundamentalists of all religions continue to do it today, not just Muslims. Which explains why Moore, a Fundamentalist Christian part takes in pedophilia. Secondly Ana and Cenk are both atheists, so they support no religion.",4,/Positive/,Positive,0.521
,,,,,,,,UgxY6yWqywWQKI7SL7t4AaABAg.8_1COmRyIZU8_1sqS1ilGb,Maershkin Schrabs,1 month ago,1510961515382,"Eliza M. No they dont support any religion,they just bend over backwards everytime there is an Islamic terror attack.",1,/Negative/,Negative,0.961
,,,,,,,,UgxY6yWqywWQKI7SL7t4AaABAg.8_1COmRyIZU8_4ZkdxyxUh,lcyw20,1 month ago,1510961515385,"Maershkin Schrabs They have criticised the Daesh time and time again, which makes your statement false.",0,/Positive/,Positive,0.891
UgwU11577VwQl9QQnMF4AaABAg,Flippen Burgers,1 month ago,1510961514841,Money talks HEHEXD young cucks let me piss on thee.,0,false,0,,,,,,,/Negative/,Negative,0.531
UgzAiYPT8WNVegYN4t14AaABAg,cyburn twentytwelve,1 month ago,1510961514844,"Keurig is crap, just like Nespresso",1,false,0,,,,,,,/Negative/,Negative,0.523
UgzgmgeW6s96PF9Ud-14AaABAg,Douglas Helvie,1 month ago,1510961514847,Nothing like leftists to try a person in the court of public opinion. Whatever happened to evidence. Oh that rights commies don't need evidence.,5,true,2,,,,,,,/Negative/,Negative,0.979
,,,,,,,,UgzgmgeW6s96PF9Ud-14AaABAg.8_0yTXdqEEe8_188DvHUXL,Sha Dow,1 month ago,1510961515267,"Douglas Helvie
The republicons did the same to Obama and Clinton. Guess they don't like their own actions done back to them. Apparently, fascists believe they don't need evidence.",5,/Negative/,Negative,0.771
,,,,,,,,UgzgmgeW6s96PF9Ud-14AaABAg.8_0yTXdqEEe8_1U7HrPz_I,Sky Caststeel,1 month ago,1510961515274,He was literally banned from a mall for being disgusting to girls you brainless republican nob.,3,/Negative/,Negative,0.998
