,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgxmqEsnI5F8erpPOxt4AaABAg,Chris Cross,3 weeks ago,1.51177E+12,"TYT wants Al Franken to resign, but they don't want Hillary Clinton to be investigated.   AND WHY don't they want Hillary to be investigated?  Well, according to millionaire-funded and former Republican, Cenk Uygur, what Hillary did -- re. the Uranium One pay-for-play  deal -- that was in the past and ""since they (Hillary & Bill) are out of power now,"" we need to just forget it and move on ... the past is past.Incredible!First of all, ALL crimes are committed in the past.  Secondly, gee, Bill & Hillary being paid astronomical bribes, I wonder why Cenk wants us to look the other way?  Could it be because  Cenk's ass belongs to the corrupt Democratic Party and investigating Hillary will reveal EVEN MORE of her and the Democratic Party's corruption?Cenk Uygur, you're a bought-and-paid shill.  Justice Democrats? ... (rofl) JUSTICE? ... Justice for Al Franken, who allegedly grabbed ass, and ""the past is the past"" for Bill & Hillary Clinton, both of whom are war criminals and shakedown artists. TYT, you're a joke.  Instead of being part of the solution, you're part of the problem.",0,FALSE,0,,,,,,,/Negative/,Negative,0.906
UgxE_dSmWGAL5iFoNI14AaABAg,Russel Mack,3 weeks ago,1.51177E+12,"We don't want your apology dumbass, we want your Letter of Resignation",0,TRUE,4,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgxE_dSmWGAL5iFoNI14AaABAg.8_Iue21ha4s8_Mv9jThD4X,Total Water,3 weeks ago,1.51177E+12,"""We don't want your apology dumbass, we want your Letter of Resignation""For what? A CONSENSUAL kiss and PRETEND groping?I want your resignation for acting like a mindless twat.",0,/Negative/,Negative,0.994
,,,,,,,,UgxE_dSmWGAL5iFoNI14AaABAg.8_Iue21ha4s8_N-l4TWco6,Russel Mack,3 weeks ago,1.51177E+12,"Guess your ignorant butt hasn't actually pulled your boyfriend's dick out of your ear and listened to her statement.   If you had, you would know that your hey-boy Senator FORCED himself upon her which is in itself the textbook description of SEXUAL ASSAULT .  But at least now, you'll have Franken'groper's picture to hang on your Wall of Shame to remember him by.",0,/Negative/,Negative,0.797
,,,,,,,,UgxE_dSmWGAL5iFoNI14AaABAg.8_Iue21ha4s8_N0Qk31H7J,Total Water,3 weeks ago,1.51177E+12,"""Guess your ignorant butt hasn't actually pulled your boyfriend's dick out of your ear and listened to her statement""- Incorrect, I infact did listen to here statement and my response was factually accurate."" If you had, you would know that your hey-boy Senator FORCED himself upon her""- Firstly, you are incorrect: in the statement she provided, she CONSENTED to kissing him to practise for a scene ref. ""He said to me, 'We need to rehearse the kiss'...I said ���OK�۪...I felt disgusted and violated.""- Secondly, Franken hasnt admitted this actually occurred (and infact contested it by stating that 'he remembered it differently') so her claim is at this point simply a baseless and unevidenced accusation.",0,/Negative/,Negative,0.885
,,,,,,,,UgxE_dSmWGAL5iFoNI14AaABAg.8_Iue21ha4s8_N0w7j3SvQ,Russel Mack,3 weeks ago,1.51177E+12,wow.. you get dumber with every successive posting.  Leeanna Tweeden's interview and Franken'groper picture are ALL available for you to listen to and view online dipwad.  Any admission of your ignorance beyond this point is useless fucktard. Let's not forget that two more have gone public with their sexual assault stories about Al 'the groper' Franken. Buh-bye,0,/Negative/,Negative,0.775
UgzIe_bl6Knw-Knq6mJ4AaABAg,Rob T,3 weeks ago,1.51177E+12,"Its time for TYT to be registered as foreign agents, total double standard at work here.  You need to call for the removal of these predators from public office.",0,FALSE,0,,,,,,,/Negative/,Negative,0.85
UgzCrU6ippmceR8VAPh4AaABAg,theycallmemrshaggs,3 weeks ago,1.51177E+12,The photo is proof of nothing.,0,FALSE,0,,,,,,,/Negative/,Negative,0.998
UgzUjQ_fW0rCZkNBFpd4AaABAg,Saucy Jk,3 weeks ago,1.51177E+12,Hey cenk-o what about Jordan chariton?,0,FALSE,0,,,,,,,/Neutral/,Neutral,0.996
Ugx2b1V3OH_jstti1Vd4AaABAg,Paul Fishman,3 weeks ago,1.51177E+12,Al Frankenstein is morbid and wants a rape party with women in hell. He made sick comments in the 1990s in Playboy.,0,FALSE,0,,,,,,,/Negative/,Negative,0.766
UgyPdsvZ7xZ33aKWNLp4AaABAg,greg romero,3 weeks ago,1.51177E+12,franken...in a sane world your joke would be laughed at. america has lost its mind. start the hanging with jared and go from there. second donald sr and donald jr next next next ��!!,0,FALSE,0,,,,,,,/Positive/,Positive,0.539
Ugx9Q73YKHUfTBgc5494AaABAg,Eamonn Oriain,3 weeks ago,1.51177E+12,"Ana Kasparian eating crow, priceless!!",0,FALSE,0,,,,,,,/Neutral/,Neutral,0.781
UgwloD64f0JITvaSwjp4AaABAg,Daphne Emanuel,3 weeks ago,1.51177E+12,All of these men need to step down from their podiums. They have betrayed trust and do not belong in any position of power.,0,FALSE,0,,,,,,,/Positive/,Positive,0.959
Ugzy_Olpffd37dM73_R4AaABAg,generationofswine,3 weeks ago,1.51177E+12,"If she felt 'disgusted and violated"" after this supposed incident, how did she feel after riding Hugh Hefner's penile implant? I mean besides excited about the money.",0,FALSE,0,,,,,,,/Negative/,Negative,0.947
Ugw0t3tV6J_8-HKYWzh4AaABAg,theFurstyFerret,3 weeks ago,1.51177E+12,and then they turned on family.. @jordan_chariton > TYT,0,FALSE,0,,,,,,,/Negative/,Negative,0.996
Ugz0GkEkLMXAsgtFdhR4AaABAg,Leroy boy,3 weeks ago,1.51177E+12,he must go...no ifs ands or buts,0,FALSE,0,,,,,,,/Positive/,Positive,0.74
Ugw37Kx4ZSZ-H14BlcF4AaABAg,Lorraine Ziolek,3 weeks ago,1.51177E+12,it was not comedy....he is a predator....pictures say a thousand word.....what has he done that was not recorded???????,0,FALSE,0,,,,,,,/Negative/,Negative,0.998
UgwZcuOU_a8xbHo6BwV4AaABAg,Lorraine Ziolek,3 weeks ago,1.51177E+12,i guess....predatory men better think twice and three times from now on....hehehehe....,0,FALSE,0,,,,,,,/Negative/,Negative,0.98
Ugwza-AHnPhEcxeg9w54AaABAg,18661873,3 weeks ago,1.51177E+12,"So the monster of political correctness that the left created has come home to kill Dr. Franken.REPLY",0,FALSE,0,,,,,,,/Negative/,Negative,0.527
UgwfrBLkcEE51gh1PgN4AaABAg,Kent Nguyen,3 weeks ago,1.51177E+12,"Don't be STUPID! he didn't even touch her! It's a bad pictures, for sure, but he didn't TOUCH her!",0,FALSE,0,,,,,,,/Negative/,Negative,0.996
Ugw3V0iiqaSVAZy0e_R4AaABAg,paradiz4,3 weeks ago,1.51177E+12,Am I the  only  one  to think  that  he is  not  even  touching  her?,0,TRUE,1,,,,,,,/Negative/,Negative,0.998
,,,,,,,,Ugw3V0iiqaSVAZy0e_R4AaABAg.8_CxNU0bUzG8_MvOljhCPh,Total Water,3 weeks ago,1.51177E+12,Yes and that's why he never apologised for the second allegation - it has no legitimacy.,0,/Negative/,Negative,0.992
UgyPYdtlV4cDYZwFTjl4AaABAg,TheRetiredtrucker,3 weeks ago,1.51177E+12,Has he apologized for the 2nd accusation yet?,0,FALSE,0,,,,,,,/Neutral/,Neutral,0.732
UgygKGTLV21V8Hbj1cB4AaABAg,zebjug,3 weeks ago,1.51177E+12,"Bunch of leftist pieces of shit, can't handle it that your freakin Democrat buddies are crooks and predators.",0,FALSE,0,,,,,,,/Negative/,Negative,0.982
UgwOcC6k5dHV27mE7Cx4AaABAg,Winston Francois,3 weeks ago,1.51177E+12,False claims. This bitch was a porn model. There's picture of her touching and groping men. There's proof he didn't grope her.,0,FALSE,0,,,,,,,/Negative/,Negative,0.807
UgzklDqFytRmuVg-S414AaABAg,Cadfinad,3 weeks ago,1.51177E+12,Wiener wiener wiener wiener wiener wiener wiener wiener wiener wiener wiener wiener wiener wiener wiener,0,FALSE,0,,,,,,,/Neutral/,Neutral,0.66
UgyZ7lePt7VksfU0ZLd4AaABAg,Rob Ashton,3 weeks ago,1.51177E+12,"This woman worked at Fox for years, and the only person she was hassled by was Al Franken? Hmmm. My bullshit detector is going apeshit here.",0,FALSE,0,,,,,,,/Negative/,Negative,0.961
UgzOUED4ebZvPIxN5CR4AaABAg,Chronic2112,3 weeks ago,1.51177E+12,These idiots are awful - if you do anything but condemn sexual harrassment then you support it.  EPIC FAIL TYT!,0,FALSE,0,,,,,,,/Negative/,Negative,0.99
UgwhLBFJYqEYa-I7qJ14AaABAg,Nic Fenner,3 weeks ago,1.51177E+12,"It's kinda tough to live in these times. I look at that picture and see an obvious (albeit obnoxious) joke. Can someone please explain to me how this is sexual assault? If the tables were turned and she was pretending to grab his balls would this even be news? This stuff is ridiculous, and I really don't know if I would have apologized for this. It's a Mountain out of a molehill.",0,FALSE,0,,,,,,,/Negative/,Negative,0.977
Ugy75ONye9FS32WQL2B4AaABAg,annoyboyPictures,3 weeks ago,1.51177E+12,I LOVE watching the LIBERAL LEFT IMPLODE... and there's nothing FUNNIER than watching them EAT themselves.,0,FALSE,0,,,,,,,/Positive/,Positive,0.855
Ugy7wq-PGPqP0YiSa1p4AaABAg,Old Timer,3 weeks ago,1.51177E+12,Dirt bag liberals Democrats are being exposed for who they really are SCUM.......,2,FALSE,0,,,,,,,/Negative/,Negative,0.979
UgxLGMutkI1-TOqtJGl4AaABAg,Karlos Jeffers,3 weeks ago,1.51177E+12,Can everyone just stop getting sexually abused already!?,0,FALSE,0,,,,,,,/Negative/,Negative,0.967
UgzLVco6iCymKbDwwlN4AaABAg,cameronm1188,3 weeks ago,1.51177E+12,How progressive of him.,0,FALSE,0,,,,,,,/Positive/,Positive,0.998
UgwU5OZs9qn1O_wbxS54AaABAg,Russel Mack,3 weeks ago,1.51177E+12,Hey mofo Franken-groper... Where is your new 'apology' for that woman you sexually assaulted at the Minnesota State Fair ???,0,FALSE,0,,,,,,,/Neutral/,Neutral,0.748
Ugy8VLsAeuW-Wy8b1tR4AaABAg,calbassas87,3 weeks ago,1.51177E+12,Ana you�۪re such a freakin snowflake,0,FALSE,0,,,,,,,/Negative/,Negative,0.963
UgzA_PstyIS3n1ItcWJ4AaABAg,justin,3 weeks ago,1.51177E+12,franketain should resign now,0,FALSE,0,,,,,,,/Negative/,Negative,0.771
Ugy0XNKQRkyZjZgsxEt4AaABAg,UraStr,4 weeks ago,1.51117E+12,oh my :D,0,FALSE,0,,,,,,,/Positive/,Positive,1
UgzLO9lKhcYEZ8t15dp4AaABAg,Matiu Paerau,4 weeks ago,1.51117E+12,"""investigate Al Franken"", 'what for'? he's fessed up, the victim has excepted his apology fucken move on before we find out she was coaxed into this shit for a fucken dumbass job",0,FALSE,0,,,,,,,/Negative/,Negative,0.912
UgwMrdV7KY34wKLAa5V4AaABAg,lickerskipping,4 weeks ago,1.51117E+12,I would bang Ana seven ways from Sunday she would be walking with a limp after she's been with me,0,FALSE,0,,,,,,,/Positive/,Positive,0.666
UgzBM2zLhW9y6kdYP1F4AaABAg,Karen Walkeden,4 weeks ago,1.51117E+12,The young turds are racist scum.,0,FALSE,0,,,,,,,/Negative/,Negative,0.654
Ugz0JEE7CQzebbAIzU54AaABAg,Karen Walkeden,4 weeks ago,1.51117E+12,Franken you dirty bastard. The young turds,0,FALSE,0,,,,,,,/Negative/,Negative,0.996
Ugz4ZE1TPTlFqF6MoPd4AaABAg,jack johnson,4 weeks ago,1.51117E+12,"Hey...another OUTSTANDING libturd ICON has died tonight....Charlie Manson passes at age 83. Wonder how you libturds will spin this one....""he didn`t really murder anyone...he just was joking when he told them to kill people""....""that`s not like murder..murder""ASSHOLES.",0,FALSE,0,,,,,,,/Negative/,Negative,0.977
Ugzs-fWDe5ZLLJTZOAN4AaABAg,Dom Tor,4 weeks ago,1.51117E+12,A single fake charge.,0,FALSE,0,,,,,,,/Negative/,Negative,0.998
UgzeqZzfYZ9mS_pcI_14AaABAg,Redgrin Grumble,4 weeks ago,1.51117E+12,"I don't believe he didn't anything worse than that phono,  Leeann Tweeden works for Sean Hannity.  I don't believe there was an assault, based on her being a pundit.  she just used that photo to make up a big story.",0,FALSE,0,,,,,,,/Negative/,Negative,0.998
UgzRqS8lztTmyFskhOJ4AaABAg,Carolyn Kincaid,4 weeks ago,1.51117E+12,"Also.. it's Funny when Conservatives get Accused their Base Collectively Shouts..""FAKE NEWS !""But all  the Liberals  Shout at their Accused is..""CRUCIFY HIM !!!!!!""..Over reaction..",0,FALSE,0,,,,,,,/Positive/,Positive,0.533
UgwcwPsDFd0EE4AvPHF4AaABAg,paulie dee,4 weeks ago,1.51117E+12,"In the world that I live in, if you forcibly kiss a woman and stick your tongue in her mouth, and later, take a photo of yourself groping her, while she's sleeping ... you go to jail. When did the law change. Can us guys start doing this?",0,FALSE,0,,,,,,,/Negative/,Negative,0.574
UgxmvcY1UBKoQn8xHQp4AaABAg,PusoPimpOVER9000,4 weeks ago,1.51117E+12,"Welp, looks like Al got caught with his hands on the cookie jars lol. But seriously, that does kinda make ya wonder who else has done these things? Is Chuck Schumer a subway groper? Does Bernie Sanders flash people in parking lots? Does Cory Booker send dick pics? What the hell's next?",0,FALSE,0,,,,,,,/Negative/,Negative,0.645
UgwkgHLN_LrA3tGdhLJ4AaABAg,michelle brown,4 weeks ago,1.51117E+12,"Ughh, I know he ment well but the guy in the middle drove me nuts. ""I can't believe Mitch McConnell LET his wife work for Trump"" and then goes off about wanting a token female president.  This country needs the most qualified person. And we need to create an eviroenment that just provides a level playing field.",0,FALSE,0,,,,,,,/Negative/,Negative,0.926
UgwdWSZfwaCwlw8oY-J4AaABAg,Toria Rose,4 weeks ago,1.51117E+12,"I was totally disillusioned by this one, so disappointed in Al Franken.  I've always liked him, I did think he was funny on SNL.  It's clear to me that he wasn't just joking around, he had a thing for this woman.  She spoke of him later treating her badly during that time, because she'd rebuffed him...  Being someone who has been violated in various gradations of this (btw, I liked what Mark said on this), from indisputably criminal to ""was that really assault?,"" the thing that comes to mind in this moment is how the problem is that most men just don't get it.  They think, hell, they'd love it if a woman touched them in a sexual way.  They don't understand the fuss, it's just sex shrugs don't you like sex?  It isn't sex.  It's all about the power, overpowering a woman.  It's about degrading a woman, generally disrespecting women.  Additionally, many women who are violated in this way were also molested as a child.  Somehow subconsciously we create it.  So we re-experience the horror of feeling violated, powerless, betrayed ... and you have this overwhelming energy to strike back. Where a man could successfully do so, a woman has to just carry it with her through the rest of her life...and then often express it in various self-destructive ways.  Yes, it can be soul-killing for a woman.  And one poignant knife twist is when others make excuses for the motherf*cker.  ""Oh, he didn't mean anything by it"" or ""He's just old"" or ""He was just joking around"" ...  I've had an obese male employer rub is effin' gut on the back of my head while I sat at my desk.  In confronting him, he acted like he was numb or something in his stomach (he wasn't)...and he later repeated it.  In a retail job when I was in my 20's, this one old guy who spoke with an artificial voice box, would come in and corner the young women and hug them tightly.  He was using his pathetic-ness to get away with violating women in this way.  I usually managed to evade him, but he finally cornered me one day.  I felt violated, so very angry.  And to make it so much worse, in complaining about it to others, they just made excuses for him.  Society allows it, facilitates it, there are no consequences.  If you tell a man there are piranhas in some water he's about to dive into, do ya' think he'll jump in?  Hey, maybe, if he's old and doesn't know any better, or as a joke...or maybe he has a body that's numb, so he won't feel anything, heh.",0,FALSE,0,,,,,,,/Negative/,Negative,0.758
UgzfQNgPJdj-V_s3XoF4AaABAg,Steven Schechter,4 weeks ago,1.51117E+12,"Since I'm at it. I love TYT. It's an oasis of truth. But is being spoiled by one-dimensional reporting by--yeah I'm gonna say it--too many of the women on this show, particularly when it comes to gender issues. Anna's heart is in the right place, but she lacks judgement and perspective and that would be OK, if the station provided some counterweight to that but unless Cenq is sitting there, doesn't happen. And Hannah Cranston? She simply has no business being  on that platform she is so lacking in perspective. GET BETTER WOMEN some new are great should be said",0,FALSE,0,,,,,,,/Negative/,Negative,0.918
UgyUlx2liIpxwMlk3Zt4AaABAg,Steven Schechter,4 weeks ago,1.51117E+12,"Very dissappointed--even if he did what she says, would mean 50% men guilty. Perspective needed! Extreme PC is a club in hand of right and many women just don't care--insist on primary of ""forcibly kissing, once"" over climate, taxes, all.",0,FALSE,0,,,,,,,/Negative/,Negative,0.623
UgzcgOSzw_mhbpAYBNZ4AaABAg,Quiet Entropy,4 weeks ago,1.51117E+12,"Think about it, Franken or Moore if working in  a private company doing that nonsense, HR would have them gone yesterday. Why should public figures get any different treatment?",0,FALSE,0,,,,,,,/Negative/,Negative,0.85
UgwhY3mEmgj-4mrXvAx4AaABAg,thejattlord,4 weeks ago,1.51117E+12,"I guess if every politician, CEO, army officer and manager were investigated retrospectively (which includes finding ""prank"" or ""humorous"" photos on their FB and Instagram), this country will have no leaders. Is it really this easy to destroy someone?",0,FALSE,0,,,,,,,/Negative/,Negative,0.646
Ugzv-_E5kBcpCID0ZNt4AaABAg,tlwolf86,4 weeks ago,1.51117E+12,Franken is a darling of the Democrats' extreme left wing.  The merely liberal Democrats need a Democrat in Franken's seat.  The senate may pass a motion of censure with no actual penalty.,0,FALSE,0,,,,,,,/Negative/,Negative,0.793
UgyVYLqFOqoCgntpqeB4AaABAg,W G,4 weeks ago,1.51117E+12,leann tweeden is kind of hot...,0,FALSE,0,,,,,,,/Negative/,Negative,0.98
UgxXvvtuc2fnvwH_u_Z4AaABAg,Get Real,4 weeks ago,1.51117E+12,"The photo is disgusting? C'mon it's cheap & cheesy but for fucks sake. I mean sure, if that's the first photo you've ever seen, but these are humans we're talking about. Disgusting knows no limits with us.",0,FALSE,0,,,,,,,/Negative/,Negative,0.957
Ugyvcp2Uz9Hin_7YFnZ4AaABAg,John G,4 weeks ago,1.51117E+12,"Sorry Ana. Nothing indicates that Leeann Tweeden was herself in the military. Her husband is a retired National Guard pilot. Leeann was wearing a flack jacket and helmet when they flew out of Afghanistan and fell asleep with it on. Fact check me, please.",0,FALSE,0,,,,,,,/Negative/,Negative,0.955
UgydBeUpksszJ99Ys494AaABAg,Chris Ashcroft,4 weeks ago,1.51117E+12,"This is so unreasonable. A woman whispers unproven allegations, and immediately the man is expected to grovel and apologize. Here's a question for the feministas. What if it is proven she is lying, after destroying a man's life. What consequences should she face? Jail perhaps?",0,FALSE,0,,,,,,,/Negative/,Negative,0.725
Ugxjo1hfbqR5Bg7VnUR4AaABAg,Evg Lar,4 weeks ago,1.51117E+12,"Loosing Al Franken would be enormous loss for the country. How many honest, decent and reasonable people are in Republican or Democratic parties? on the same level as him. I watched every recording of every hearing... it would be a huge loss for the country. I would hate Leena to no end for that attention grab on the basis of the shitty joke, that resulted in the loss of the one of the best men in the government.  I cant believe that she was not urged by someone who tried to find dirt on senators who are vocal. Until there will be more evidence that would change how Al Franken is characterized, in my eyes she is just an attention seeking idiot with shitty judgement and poor taste.",1,TRUE,4,,,,,,,/Negative/,Negative,0.949
,,,,,,,,Ugxjo1hfbqR5Bg7VnUR4AaABAg.8_9kGD0IcOZ8_r1MK3t5nZ,Tony Mario,1 week ago,1.51298E+12,And what do you have to say now?,0,/Neutral/,Neutral,0.979
,,,,,,,,Ugxjo1hfbqR5Bg7VnUR4AaABAg.8_9kGD0IcOZ8_r5uzTXSXj,Evg Lar,1 week ago,1.51298E+12,"I guess it should be done, but accusations still seem to be very small, at least those that i heard of. i wouldnt request him to resign.",0,/Negative/,Negative,0.926
,,,,,,,,Ugxjo1hfbqR5Bg7VnUR4AaABAg.8_9kGD0IcOZ8_r6q262xfd,Evg Lar,1 week ago,1.51298E+12,"I think We need to stop the witch hunt. at least for now and figure out what we have to do to establish boundaries.  Do we establish rules for conduct? where?what? and how? do you introduce and so on, I would never conduct in dishonorable manner, but i am obsessed with a concept of personal honor. I wish that the societal moral would be established. So what is ur solution and suggestion?",0,/Negative/,Negative,0.469
,,,,,,,,Ugxjo1hfbqR5Bg7VnUR4AaABAg.8_9kGD0IcOZ8_s4L4bApRx,Tony Mario,1 week ago,1.51298E+12,"I think its hard to say because the precedent is all over the place. When Clinton committed perjury (which was a felony) and therefore made himself Constitutionally ineligible (Any person who has committed a high crime against the state shall not hold office of president).... he should have been removed. What he lied about was stupid and hardly worth anything... but it would have allowed us to remain a nation of laws. But, he was powerful and popular...so he was protected by his party. Emotional conjecture was allowed to prevail over law and order. This set a dangerous precedent.  To this end.. at this time... there is no longer any consistency and we are ruled by the mob. BOTH parties make excuses and make measured responses based upon political blowback whether they support or abandon transgressors. IMO, there is no way to go back as the cat is out of the bag. :(",0,/Negative/,Negative,0.986
UgxotUF7wkE5TY_xYGF4AaABAg,Half Code,4 weeks ago,1.51117E+12,Yet another disgusting dem perv.,0,FALSE,0,,,,,,,/Negative/,Negative,0.998
UgyzOSOlzOJ1SkIz6JN4AaABAg,Keith Brings,4 weeks ago,1.51117E+12,"I don't know, maybe i'm a hold over from the olden days but I feel like there's a certain bar of misconduct below which feigning utter moral outrage just doesn't hold water. People are grossly imperfect, its important to stress the expectations society holds for all of us but the ramifications should align with the severity of the act. Possibly I can't really speak for the experience of women and male sexual aggression but I can speak in terms of being a minority and honestly i'm just not that personally offended by the occasional instance of black face, off color jokes, racial epitaphs if in context I don't see a complex picture of an utterly irredeemable person behind them.",0,FALSE,0,,,,,,,/Negative/,Negative,0.982
UgyOwk8SBtqr9TWR6454AaABAg,Efren Vargas,4 weeks ago,1.51117E+12,"Al Frankenstein, can not be law maker anymore. He needs to have dignity and Self Respect. Resigned, you are not welcome, GO Home.You have no moral right to write American LAW Anymore. Efren Vargas, M.D",0,FALSE,0,,,,,,,/Negative/,Negative,0.848
UgyYxvaxu4F8EcjlH9x4AaABAg,Melonnie H,4 weeks ago,1.51117E+12,Y'all got this wrong. He didn't do anything wrong. Maybe the joke was in poor taste but it wasn't assault or disgusting,0,FALSE,0,,,,,,,/Negative/,Negative,0.998
Ugzic-GgniLR4KLAtwB4AaABAg,James Vickers,4 weeks ago,1.51117E+12,"Hey, I'm an Alabamian and not a Trump supporter.  I'm in the mighty 1.5% that supported the Green Party, to no ill effect.  I knew our 9 electoral votes would go to Trump.  You can't really lump us all into the same category and a lot of Northern states now have Republicans in power too.",0,FALSE,0,,,,,,,/Negative/,Negative,0.49
UgwHCbXC82oqFr-olWZ4AaABAg,Oluseun Adeyinka,4 weeks ago,1.51117E+12,"Please someone explain what a sexual assault & misconduct really is. It seems like ugly guy want to get some to me. Don�۪t give me that consent shit cause nobody really ask, we are just suppose to instinctually suppose to know the feeling is mutual and go for it right? What if it isn�۪t? There�۪s no girl on earth who haven�۪t be kissed or touched inappropriately by a guy who�۪s just trying to get some.  If I put my hands on my date�۪s lap to check if it�۪s ok to finger her in the movies is that misconduct? The line is so blurry",0,FALSE,0,,,,,,,/Negative/,Negative,0.941
UgxgbXtXkVg_gkKFCk14AaABAg,Richard Amuir,4 weeks ago,1.51117E+12,"HEY FRANKYKNOCK OFF THE HANKY-PANKY!",0,FALSE,0,,,,,,,/Positive/,Positive,0.977
UgxlmpaTMwJppKBI3fh4AaABAg,Kevin,4 weeks ago,1.51117E+12,Did yall see the photo of her kissing him?,0,FALSE,0,,,,,,,/Negative/,Negative,0.803
UgwstSa5j6GiKLVr0yV4AaABAg,Abraham Empire,4 weeks ago,1.51117E+12,Mark Thompson sounds like put the lotion in the basket guy from silence of the lambs,0,FALSE,0,,,,,,,/Positive/,Positive,0.553
UgyvE1UiI8w880RlBAZ4AaABAg,spinemelter2000,4 weeks ago,1.51117E+12,"As a progressive Democrat, I think Franken needs to resign. Other people like Roy Moore and Trump have committed crimes 1,000 times worse, but that doesn't make Franken innocent. His admission of behavior that constitutes sexual assault is enough evidence to support his removal from the Senate. The most important value of the progressive movement is compassion. That's what separates the two parties. Republicans endorse sexual predators. We punish sexual predators. We wouldn't be the party of compassion if we ignored sexual assault.",0,FALSE,0,,,,,,,/Negative/,Negative,0.691
Ugw7jHfuYxBADdLxWYZ4AaABAg,TehkNinja,4 weeks ago,1.51117E+12,Roy more and al Franken need to step down.,0,FALSE,0,,,,,,,/Negative/,Negative,0.527
Ugx_M3anQDzGsdGyMip4AaABAg,Cap One,4 weeks ago,1.51117E+12,Nothing here to see. Just some youthful indiscretions. Boys will be boys.,0,FALSE,0,,,,,,,/Positive/,Positive,0.605
Ugw9wJbNLD2Cq3psZK14AaABAg,RedMidget27,4 weeks ago,1.51117E+12,"To paraphrase Bill Maher, there's a difference between someone acting like a dick one time (Franken), and an actual dick (Trump, Weinstein, Ailes, etc). As the guy on the left says there are different levels of inappropriate sexual behavior, none of it is excusable, but there is a huge difference between Franken's inappropriate behavior followed by that apology, and what other high profile people have done in recent news. Both in degree and quantity.",0,FALSE,0,,,,,,,/Negative/,Negative,0.908
UgyP8jjpqmXTPbBS88h4AaABAg,Biyu,4 weeks ago,1.51117E+12,Republican Party = From the tip of your toes to the top of your head > Super Aggravated Sexual Assault,0,FALSE,0,,,,,,,/Positive/,Positive,0.621
