,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgzvtrFAQG5BW0Ebnrd4AaABAg,DJ Donny T,1 month ago,1510998020584,"Trump Tweeted to his small number of supporters that he had questioned Putin about his involvement in the 2016 election while abroad? Maybe since he is so positive about having a stronger case against Hillary and the ""debunked"" Uranium one claims, Trump may Tweet a 2nd time about having questioned  Putin about the Uranium one? ""Believe me""",1,false,0,,,,,,,/Negative/,Negative,0.738
UgxPz980sLxPTd2g69N4AaABAg,J N,1 month ago,1510998020590,"You can say Putin did it. But untill you bring the evidences, he didn't. We are still in Iraq looking for those WMD's",0,false,0,,,,,,,/Positive/,Positive,0.928
UgygzgB2PCDrHIBAC6d4AaABAg,Hunter Reid,1 month ago,1510998020595,"Be really interesting if you reported America's interference in foreign elections....Israel, Honduras, El Salvador, Iraq, Afghanistan, any many more.",0,false,0,,,,,,,/Positive/,Positive,0.789
UgySYgOiMhTR4bDVPvJ4AaABAg,Born 2 Worship!!!,1 month ago,1510998020609,What is happening.,0,false,0,,,,,,,/Negative/,Negative,0.998
UgyE1HrZp12omF2Xw-B4AaABAg,clutchyoshi22,1 month ago,1510998020614,whatever takes the attention off your moustache sweetheart,0,false,0,,,,,,,/Negative/,Negative,0.656
UgzXT5eRx0-Ry4zJlt14AaABAg,Mark Delany,1 month ago,1510998020619,Tax returns = jail,0,false,0,,,,,,,/Negative/,Negative,0.809
UgyxinBa11yWYzZEFXx4AaABAg,Dy T,1 month ago,1510998020623,He would trust a ruthless authoritarian murdering despot over honest Americans.,0,true,1,,,,,,,/Positive/,Positive,0.811
,,,,,,,,UgyxinBa11yWYzZEFXx4AaABAg.8ZyUuEjMhUs8ZyV9Dc_Im5,Dy T,1 month ago,1510998020971,"Why are more Americans not rioting over all of this vile, utterly corrupt, tyranny ?",0,/Negative/,Negative,0.998
Ugy6ZuYnyeSnTqVKCW94AaABAg,chris malone,1 month ago,1510998020639,Trump and Putin have a certain type of respect for each other. Im sure he wanted Trump to win of course. Putin didn't change any votes on election day  sorry  Hillary sucks and so suck it up  and quit your crying,0,false,0,,,,,,,/Negative/,Negative,0.895
UgwTFnxpe2Pgd6ZHvqd4AaABAg,schmokay,1 month ago,1510998020643,I like raspy voice Ana.,0,false,0,,,,,,,/Positive/,Positive,0.998
UgxvqZT52zvEG9l8qNF4AaABAg,Fucker Carlson,1 month ago,1510998020647,"Trump just heard someone else say vehemently when he was talking with them, it made them sound smart, he uses it  in a sentence, so he can sound smart. Long story short, Trump doesn't know what vehemently means.",0,false,0,,,,,,,/Negative/,Negative,0.6
UgzUx8tuNPAFr9gBBvd4AaABAg,Walter Goldsmith,1 month ago,1510998020652,"Trump is going to take the fifth. No IQ needed, simple, easy to remember. Or ask his master putin if he would  assassinate all the witnesses.",0,false,0,,,,,,,/Positive/,Positive,0.943
UgzlfE4ptdp5W-y2x4J4AaABAg,hermenutic,1 month ago,1510998020665,When the President of the U.S. claims he doesn't trust the information his own side gives him it time to examine the loyalties of the President.,0,false,0,,,,,,,/Positive/,Positive,0.789
Ugy3ApD5YVxMKfjAA-t4AaABAg,Kc Dallas,1 month ago,1510998020669,lmao cry some more it only fuels the trump train im almost tired of winning,0,false,0,,,,,,,/Negative/,Negative,0.82
UgziqFe76lsMHNH4End4AaABAg,Ian M,1 month ago,1510998022047,It's more than obvious that Trump doesn't trust intelligence.  He is far more familiar with stupid ...,0,false,0,,,,,,,/Negative/,Negative,0.998
Ugx-ojexUnWtC4wcQ-h4AaABAg,Ray Campbell,1 month ago,1510998022057,Trump is Putin's bitch.,0,false,0,,,,,,,/Negative/,Negative,0.812
UgxufTqjxi4U5a6fYMR4AaABAg,Johnny Murillo,1 month ago,1510998022060,"Funny how you never hear Fox News dimwits Hannity, Carlson & especially that hyena Jeanine Pirro(Who I can't stand by the way) howling about, where's President Trump's tax returns, what is he hiding?! The same way they did about something far far more less relevant, like President Obama's birth certificate. Where's your outrage about Presidents hiding stuff from the people, Oh' it doesn't matter as long as it's your candidate/politician/president uh Fox News! What happened to fair & balanced? Ya, that's what I thought!!",0,false,0,,,,,,,/Negative/,Negative,0.789
Ugzyg1x3x3T_ixdKbnp4AaABAg,Scott Prouty,1 month ago,1510998022062,Trumptards are DEFINITELY that stupid!,0,false,0,,,,,,,/Negative/,Negative,0.684
Ugz_mCEcUOSGOuzhWtx4AaABAg,Hey You,1 month ago,1510998022064,"Cia and fbi warned dnc of russia hacking but they left thier servers open to sell state secrets to foriegn spys for CASH! Seth ridge was dnc data guy. He gives emails to wikileaks becuase of hillary corruption. Dnc will not let fbi investigate the servers when wiki leaks drops dnc emails because they would have got busted for selling secrets with anawan brothers.. Dnc emails just showed how dnc was screwing bernie. How is that considered fixing the election. Because it show hillary was fixing the election? Podestas emails just showed satanic pedo stuff and the corruption at the clinton foundation. Dnc spun out if it in the news anyways. Nobody even noticed. Russia influence may have cracked podesta email but who knows. Google, twitter and fb said in front of congress that russia did not affect the election on thier platforms. What are we on crazy pills?",0,false,0,,,,,,,/Negative/,Negative,0.744
UgwhvWPNBJ6s5OA6E7V4AaABAg,Memory Cards,1 month ago,1510998022073,Huh... Anne is sick and has a raspy voice it sounds kinda cool.,0,false,0,,,,,,,/Positive/,Positive,0.539
UgzMc0eNYxbWPl7aV4J4AaABAg,Lada Riva,1 month ago,1510998022075,Oh no the evil ruskies exposed the corruption...,0,false,0,,,,,,,/Negative/,Negative,0.998
UgzZ2rliHpixEUiWZBB4AaABAg,Gary Garrett,1 month ago,1510998022078,"After saying that he talked to Putin about meddling in the election, he said Putin denied it, and that he believed him. Then Putin comes out and said the conversation never happened. Once again making Trump look like a fuckin' dumbass.",0,false,0,,,,,,,/Negative/,Negative,0.992
Ugw-yBqmh6rtMV1Urs94AaABAg,Sonny Haskins,1 month ago,1510998022081,"When you are acqainted with someone as long as Trump & Putin have been, of course you will trust that person over some agency of the US any day of the week.....how many years have they been collegues???",0,false,0,,,,,,,/Positive/,Positive,0.729
Ugw7aSOO_ZLjyoHQPDZ4AaABAg,Knowledge9998,1 month ago,1510998022083,Trump is secretly terrified of Putin,0,false,0,,,,,,,/Negative/,Negative,0.793
Ugz4nhHlm1_bDPc-r1p4AaABAg,sun dial,1 month ago,1510998022086,"I trust Putin more than our own intelligence services , remember. "" weapons of mass destruction "". That deliberate lie cost US thousands of lives and Trillions of dollars, The intelligence services are riddled with democrats actively working against Trump.",0,false,0,,,,,,,/Positive/,Positive,0.561
UgxsOG1YQgAovGgrmJB4AaABAg,Nathan Millington,1 month ago,1510998022090,Wtf,0,false,0,,,,,,,/Negative/,Negative,0.932
UgwC1nJH9TXchIQLVIt4AaABAg,Alex Henderson,1 month ago,1510998022093,Why is cenk a little kid with these impersonations ? Weird bloke,0,false,0,,,,,,,/Negative/,Negative,0.701
UgxWQR6QumfwgYeoY054AaABAg,Alex Henderson,1 month ago,1510998022096,Why does their have to be a motive - 1st. All the 'evidence' is anecdotal and conjecture. Nothing hard and nothing but a suggestive narrative similar to what this show pedals . Perhaps peace is a priority? Look past your prejudices liberals,0,false,0,,,,,,,/Negative/,Negative,0.996
UgzQmf9hOL9H3wAfkiN4AaABAg,Thomas H Cullen,1 month ago,1510998022099,"All business owners are slave owners, and the White House should be destroyed",0,false,0,,,,,,,/Negative/,Negative,0.648
Ugx1TlnFXPo2YxaiR_94AaABAg,dipojones,1 month ago,1510998022106,"Not a single shred of evidence, Russia hacked the election. Yet you retards expect Trump to follow the anti Russian rhetoric the corporate democrats keep pushing. Did you retards forget Trump said he wants to get along with Russia instead of a cold war ? It's so sad to see TYT continue to repeat corporate democrat lies about Russian meddling.",0,false,0,,,,,,,/Negative/,Negative,0.816
Ugw5Dlc_EHdrHrtAST94AaABAg,Sarah Thomas,1 month ago,1510998022108,Isn't it a little contradictory to assume Putin lies but assume assault victims tell the truth? Shouldn't we always assume someone is lying without evidence to the contrary (for example multiple victims with not prior contact have the same story come out in the same article/at the same time) isn't that what it means to presume innocence until proven guilty?,0,false,0,,,,,,,/Negative/,Negative,0.77
UgzrBTTfBFhiAAqNOgd4AaABAg,Joe Sullivan,1 month ago,1510998022111,"Ana sounds weird
did she do a plastic surgery to her throat too ?",0,false,0,,,,,,,/Negative/,Negative,0.746
Ugx1Smm2Cpg3JXz3O3l4AaABAg,1stfloorguy,1 month ago,1510998022114,I think the media twisted this. Trump litterly meant he trusted Putin over American's intelligence.,0,false,0,,,,,,,/Negative/,Negative,0.615
UgyByAstv3uSoutjtKx4AaABAg,WARNING,1 month ago,1510998022116,"WE CAN ALL SEE WITHOUT CIA THAT PUTIN ISN'T A THREAT, OTHERWISE WE HAVE A STRONG MILITARY.",0,false,0,,,,,,,/Positive/,Positive,0.77
UgxiIbxjUey0Tv3g5Fh4AaABAg,Tyson Runnels,1 month ago,1510998022777,So much for republicans and patriotism.,0,false,0,,,,,,,/Negative/,Negative,0.768
Ugxc9iEoFOGS-oGMLLl4AaABAg,LAGUNABOY,1 month ago,1510998022779,TRUMP=ENEMY OF THE PEOPLE.,0,false,0,,,,,,,/Negative/,Negative,0.549
UgxIOAm2sL9L4Zi8m2F4AaABAg,Mike Tayon,1 month ago,1510998022782,"Of course Putin will say HE didn't do it, he had some flunky do it dumbass!!!!!!!",0,false,0,,,,,,,/Negative/,Negative,0.678
UgzDnBOmdEvqOnf_KXV4AaABAg,D Mc,1 month ago,1510998022784,Why does TYT have to be so repetitive? What does the DNC have to do with this story? What the DNC thinks has nothing to do with this story.,0,false,0,,,,,,,/Negative/,Negative,0.994
UgwzDH0GjthjRz4HAqB4AaABAg,D Mc,1 month ago,1510998022796,Pee Tape!,0,false,0,,,,,,,/Neutral/,Neutral,0.404
Ugz_11KIRVlB6mLxIat4AaABAg,Flash,1 month ago,1510998022799,Spoken like a true puppet,1,false,0,,,,,,,/Positive/,Positive,0.998
Ugw4u9k3BqiAB4youPt4AaABAg,Rich Gult,1 month ago,1510998022803,No evidence of Trump Putin collusion.,0,false,0,,,,,,,/Negative/,Negative,0.998
UgyMjQ2mazVtQl2JD7t4AaABAg,willy foofoo,1 month ago,1510998022805,I love you Ana. I would totally let you sit on my face.,0,false,0,,,,,,,/Positive/,Positive,0.994
Ugx25mYLNEIdE8NVkmR4AaABAg,Robert Browning,1 month ago,1510998022807,"White Christian Russian and white Christian America must not become united in friendship, so says Cenk's Jew paymasters. The Christ killers don't want Christians united because they seek the destruction of Christianity.",0,false,0,,,,,,,/Negative/,Negative,0.895
UgyZadwzpZjTwWJULa94AaABAg,wave runner,1 month ago,1510998022810,Not a Trump fan but American intelligence is pretty awful. They lack credibility.,0,false,0,,,,,,,/Negative/,Negative,0.998
UgzSOyIB_uqHVmDK6xR4AaABAg,Nathan Thompson,1 month ago,1510998022812,Is it strange that the people who forty years ago would have been screaming for a war with communist Russia are happy to ignore their own intelligence agencies when Russia says it isn’t meddling?,0,false,0,,,,,,,/Negative/,Negative,0.732
UgyH4Lr6xavjUqL3-7p4AaABAg,savinh0,1 month ago,1510998022816,"Yeah, the intelligence agencies are really trustworthy...",0,false,0,,,,,,,/Negative/,Negative,0.941
UgxeZvf4yCFcpullvFN4AaABAg,jeff kennedy,1 month ago,1510998022818,raspy ana= still better than hannah,0,false,0,,,,,,,/Positive/,Positive,0.998
UgxkoePGwwegfwG1pVV4AaABAg,Zed1967,1 month ago,1510998022828,"I hope when Trump does finally visit us here in the UK,  one of Vladimir Putin's agents host Trump at a sushi restaurant to have a lovely ''glowing'' cup of tea poured by the agent who seems to be wearing what, strangely looks like a silver spacesuit. :)",0,false,0,,,,,,,/Positive/,Positive,0.979
UgxJhuhViH3V4tTShGd4AaABAg,king james,1 month ago,1510998022830,Clinton  was filmed in Russia in a lesbian tryst. Maybe you should talk about this.,0,false,0,,,,,,,/Negative/,Negative,0.992
UgwpPAP0I6oFv3GdLrR4AaABAg,Curt Christensen,1 month ago,1510998022833,the fact is... obama put a lot of ultraliberal puppets in charge of these Intel agencies. would you trust German agencies in 1946 if they were put there by adolf?,0,false,0,,,,,,,/Negative/,Negative,0.854
UgyZCnku_9Khp0by4DR4AaABAg,Alan Heath,1 month ago,1510998022836,I don't think it's Trump's fault.  Putin told him to say that.,0,false,0,,,,,,,/Negative/,Negative,0.875
UgxLRYpscxpvL8eBzMR4AaABAg,Bob Riemersma,1 month ago,1510998022838,OMG!  Anna has Russians under her bed!  TYT = Fail.,0,false,0,,,,,,,/Negative/,Negative,0.469
UgzIO6rYYGNyry-ADlx4AaABAg,Fredrik Herre,1 month ago,1510998022840,Ana has a really bad throat. She should've stayed home and get well. Don't you have paid sick leave in the US?,0,false,0,,,,,,,/Negative/,Negative,0.992
UgwZqAxC7NWH530r_Lx4AaABAg,Gregor Erickson,1 month ago,1510998022843,Comrade Drumpf is able to look into Putin's eyes and see into his soul while he's fellating him.,0,false,0,,,,,,,/Positive/,Positive,0.793
UgwwIpWLou2TdC1G3cR4AaABAg,Winston Churchill,1 month ago,1510998023572,Putin and trump what a team!,0,false,0,,,,,,,/Negative/,Negative,0.869
Ugwj_mtydMkNMLqPqoF4AaABAg,Bogdan Mendryshora,1 month ago,1510998023575,"I trust literally anybody more than US intelligence agencies. Keep drinkig that Big State cool aid, ""liberals""",0,false,0,,,,,,,/Positive/,Positive,0.998
UgxuGJT8peL-MEYGIB54AaABAg,Albert Einsteinian,1 month ago,1510998023586,"These same intelligence agencies said Saddam had WMDs

We know how that turned out so no matter if you are for or against Trump you should consider these intelligence agencies do not have a flawless record",0,false,0,,,,,,,/Negative/,Negative,0.809
UgxeLNqAXbve-ZcEfyB4AaABAg,William Hackett,1 month ago,1510998023591,"Why aren't the Dems proposing new legislation that will force future Presidential candidates, including the 2020 elections, to show their taxes! This is ridiculous!!",0,false,0,,,,,,,/Negative/,Negative,0.902
UgxCzTIyU9SkbvJCzgt4AaABAg,MR. Right,1 month ago,1510998023593,War will Russia is not going to gain Victory!! It pointless!!,1,false,0,,,,,,,/Negative/,Negative,0.932
