,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgzyayGgq7UnMvDhzH94AaABAg,Biba catface,1 month ago,1511035587719,It's like justifying a paedophiles actions if they see a a kid wearing shorts in hot weather and then rape them. The problem is the way men can't evolve into the 21st century.,6,false,0,,,,,,,/Negative/,Negative,0.934
UgyHMiIkAvgok6liZGR4AaABAg,Taran Marduk,1 month ago,1511035587778,Being an adult means you are responsible for your actions. If you do not feel you are responsible for your actions you deserve to be treated as a child.,3,true,1,,,,,,,/Negative/,Negative,0.955
,,,,,,,,UgyHMiIkAvgok6liZGR4AaABAg.8_2zLGZLIfR8_3-w0fe_l9,Lordlittletoe q,1 month ago,1511035588280,"No adult is responsible for someone forcefully raping them as they are not responsible for someone else's actions. 
And we all know you're liking your comments.",0,/Negative/,Negative,0.963
UgyuZ0_saaYufRiToQp4AaABAg,Taran Marduk,1 month ago,1511035587787,"If I walk through the slums with money hanging out of my pockets I may attract the attention of a thief who wants to take it. 

Don't blame me, I am not responsible for my actions. Blame the thief for being a thief.",2,true,10,,,,,,,/Negative/,Negative,0.834
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_2tx2v2Sg4,Lordlittletoe q,1 month ago,1511035588443,This comment has successfully been refuted to death,3,/Negative/,Negative,0.951
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_2vjualT_N,Taran Marduk,1 month ago,1511035588446,Not even close. You just discredited yourself the whole time. Talking gibberish that was off topic.,0,/Negative/,Negative,0.998
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_2wX9nGTIw,Lordlittletoe q,1 month ago,1511035588451,"Lol false, I presented my case and you failed to counter my arguments. Neat ad hominem fallacy btw.
Sorry you fail to defend your stupid comments and have to keep remaking them to run away from responsibility. How poetic.",0,/Negative/,Negative,0.994
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_2zD1b4a8M,Taran Marduk,1 month ago,1511035588454,Being an adult means you are responsible for your actions. If you do not feel you are responsible for your actions you deserve to be treated as a child.,0,/Negative/,Negative,0.955
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_2zkNS1PT1,Taran Marduk,1 month ago,1511035588457,You fail every time.,0,/Negative/,Negative,0.998
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_3--KcoeIx,Lordlittletoe q,1 month ago,1511035588462,"No adult is responsible for someone forcefully raping them, other peoples actions are their own responsibility . If that makes them children lol, then rapist and thieves still deserve all blame.
You make this too easy",0,/Positive/,Positive,0.744
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_3-gZVNo48,Lordlittletoe q,1 month ago,1511035588466,There's alot more comments then what are actually shown. Are you spamming unfriendly dribble? lol,0,/Neutral/,Neutral,0.447
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_FHkQR5Gff,patphatcat,3 weeks ago,1511813188469,"Taran Marduk i get what you are saying. My sister carried a knife, and I heard of a woman who carried a gun without bullets, and it saved her twice from rape. The second time the man tried to rape her while her daughter watched from inside her car. We have to take responsibility for ourselves. I hate it when the blame is placed on victim, which gives rapist more reason to do it again. ( i know a police officer who had NO INTEREST in finding a rapist because he said the woman was not wearing enough clothes and brought it on herself. So this rapist is free to rape someone else. What if he rapes his mother?  What if rapist kills his next victim to keep her from identifying him? He is going to REGRET not finding rapist sooner).  Rape is about punishment. Rapists use sex to PUNISH and hurt other people. I know that you believe that adults should take responsibility for actions. I agree with that part.",0,/Negative/,Negative,0.93
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_FnLpvNH7K,Lordlittletoe q,3 weeks ago,1511813188474,"""I hate it when the blame is placed on victim"" then you might not like some of his other comments.",0,/Negative/,Negative,0.967
,,,,,,,,UgyuZ0_saaYufRiToQp4AaABAg.8_2lHD0gq848_PcaWCt1-7,patphatcat,3 weeks ago,1511813188477,"Lordlittletoe q. Yeah, I see where Taran is coming from, but he or she does not fully understand how sick and violent some rapists can be. A woman or a man or a child can be fully covered and this is not going to stop a sick bastard from raping someone if that is his / her intention. The rapist knows that there is a human body under the clothing. Some people are just really sick, mentally.",0,/Negative/,Negative,0.83
UgycS-6x6yk_d2e28BV4AaABAg,Warchief TTT,1 month ago,1511035587796,that guy is insane cause of dudes like him girls dont show legs anymore that is bad for everyone lol,3,false,0,,,,,,,/Negative/,Negative,0.996
Ugzg_icqGPBdaAzq_H54AaABAg,Taran Marduk,1 month ago,1511035587803,"If I walk through the slums with money hanging out of my pockets I may attract the attention of a thief who wants to take it. 

Don't blame me, I am not responsible for my actions. Blame the thief for being a thief.",3,true,2,,,,,,,/Negative/,Negative,0.834
,,,,,,,,Ugzg_icqGPBdaAzq_H54AaABAg.8_04wZi2NXY8_2aEM9DPPG,Lordlittletoe q,1 month ago,1511035588314,"""Blame the thief for being a thief"" yep, because thievery is still wrong. Simple stuff really",4,/Positive/,Positive,0.533
,,,,,,,,Ugzg_icqGPBdaAzq_H54AaABAg.8_04wZi2NXY8_MehiAYVy4,whatifounddowntherabbithole,3 weeks ago,1511813188319,"Do you rape naked babies too? How about Grandma coming out of the bathroom with her bathroom untied? How about you like rape so much, you drop your pants and bend over?",1,/Negative/,Negative,0.92
UgwX3lCS0ON0i2ayAm14AaABAg,Dad,1 month ago,1511035587812,“Buh buh buh respect other cultures!” Show that defends Muslims all the time too lmao.,1,true,1,,,,,,,/Negative/,Negative,0.613
,,,,,,,,UgwX3lCS0ON0i2ayAm14AaABAg.8_-TzbC6MUZ8_-uIuE2tib,UNLebanon,1 month ago,1511035588289,"+Dad,   Except when they don't, like in this lovely example.  Watch TYT much?",1,/Positive/,Positive,0.51
UgwrblM3pqZiwJXkb8x4AaABAg,iLike Bread,1 month ago,1511035587822,It's part of the culture... Egypt.. Muslim country..,1,false,0,,,,,,,/Positive/,Positive,0.395
UgzQcvr6M8lhAfdxnA94AaABAg,Taran Marduk,1 month ago,1511035587832,"If I walk through the slums with money hanging out of my pockets I may attract the attention of a thief who wants to take it. 

Don't blame me, I am not responsible for my actions. Blame the thief for being a thief.",0,true,1,,,,,,,/Negative/,Negative,0.834
,,,,,,,,UgzQcvr6M8lhAfdxnA94AaABAg.8Zz42kvCB_R8Zz8DY2F1qu,pogo575,1 month ago,1511035588332,Ummm.. yeah.  Blame the thief. Theft is wrong.  Finding a car unlocked and the keys in the ignition doesn't mean you get a free car.  It means you are a car thief. It means you have no willpower and fail at basic human responsibility and should probably not be around other people until you can learn how to behave... if only we had a system to deal with the car thief...,3,/Negative/,Negative,0.928
UgwS_4k0P288fM5BzAd4AaABAg,Taran Marduk,1 month ago,1511035587844,"If I walk through the slums with money hanging out of my pockets I may attract the attention of a thief who wants to take it. 

Don't blame me, I am not responsible for my actions. Blame the thief for being a thief.",4,true,31,,,,,,,/Negative/,Negative,0.834
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68Zymq63car-,zammmerjammer,1 month ago,1511035588660,"Maybe stop comparing women's bodies to objects? That thinking indicates you're part of the problem.

Also, in your metaphor, ""the slums"" are ALL OF SOCIETY. So, I guess women should just lock themselves into a bunker at birth and never go out. Or men can, y'know, JUST STOP RAPING EVERYONE.",5,/Negative/,Negative,0.93
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68Zz3xWcied0,Taran Marduk,1 month ago,1511035588663,It has to do with everyone being personally responsible for themselves. Smart choices make smart people.,2,/Positive/,Positive,0.955
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68Zz4EgQGgEZ,Taran Marduk,1 month ago,1511035588667,"The #1 Convicted child molesters are women in day care, #2 Convicted child molesters are female teachers, # 3 Convicted child molesters are single mothers. 

THE FEMALES MUST STOP RAPING CHILDREN AND PEOPLE NOW!!!!!",0,/Negative/,Negative,0.775
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68Zz8NhEtsLN,pogo575,1 month ago,1511035588670,"Sources or go to bed, troll.",1,/Neutral/,Neutral,0.947
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68ZzAXEaKyO_,TheYakisobaNoodle,1 month ago,1511035588673,Taran Marduk  Sources for these claims and also how are these claims relevant to this. Retard.,0,/Negative/,Negative,0.957
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68ZzCO9ynj3-,BattleMage,1 month ago,1511035588676,"zammmerjammer+
Indians have that mentality in their DNA, nothing you can do about it!",2,/Negative/,Negative,0.848
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68ZzDZzLLmXD,Taran Marduk,1 month ago,1511035588680,Your confusion is your responsibly not mine.,1,/Negative/,Negative,0.998
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_-B6C21gpA,pogo575,1 month ago,1511035588684,SO MUCH BOT,0,/Positive/,Positive,0.998
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_-ubHAmaqk,UNLebanon,1 month ago,1511035588687,"+Taran,  Yes, you blame the thief.  Because stealing money is against the law.  Having money hanging out of your pockets is not against the law.",0,/Negative/,Negative,0.998
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_04HN3nKKD,Taran Marduk,1 month ago,1511035588691,Everyone is accountable for their actions.,1,/Positive/,Positive,0.963
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_05860K7yZ,Taran Marduk,1 month ago,1511035588695,"Time to grow up and be an adult. Mommy and daddy law will not always protect you.

Being an adult means you have to look out for yourself. Sorry not sorry.",1,/Negative/,Negative,0.99
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_06uX2WMSC,UNLebanon,1 month ago,1511035588697,"+Taran Marduk,  ""The law will not always protect you.""  Actually, that's the whole point of having laws.",0,/Negative/,Negative,0.98
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_07sA0ydaB,Taran Marduk,1 month ago,1511035588700,"No it is not. The whole point of being an adult is that you protect yourself. You can not control others actions, you can only control your own.",1,/Negative/,Negative,0.994
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2KJIhOfBt,UNLebanon,1 month ago,1511035588704,"+Taran Marduk,  So if someone attacks you, robs you, rapes you, rips you off, slanders you, or does anything else illegal to you; your argument is that you will not seek justice for these crimes because you had no control over the actions of those who wronged you?

It would seem you are advocating for an anarchist state; where there are no laws and it is every man for himself.  If that's the case, then your call for people to ""grow up and be an adult"" is essentially a death sentence for anyone without an arsenal to defend themselves.",1,/Negative/,Negative,0.852
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2ZdNwk-T-,Lordlittletoe q,1 month ago,1511035588708,"Obviously you blame the thief, money hanging from my pocket doesn't negate my right to it, thats why its mine.  You don't have to hold sympathy for me, but the thief is still who's in the wrong.",0,/Negative/,Negative,0.961
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2eqCCKYaw,Taran Marduk,1 month ago,1511035588711,You blame all adults involved. Being an adult means you are responsible for your actions.,0,/Negative/,Negative,0.768
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2hzhyh3B_,Lordlittletoe q,1 month ago,1511035588714,"Blame in a moral sense(cause thats what this topic is)? No, you blame the thief. I'm not morally obligated to put my property where you can't reach it but you're morally obligated to not steal it.
You can think them stupid for walking around with money hanging out or wearing provocative clothing but the people at fault are assaulters and thieves unless you too think it justifiable to attack and rob those people.",0,/Negative/,Negative,0.986
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2inn59TIW,Lordlittletoe q,1 month ago,1511035588717,"I suppose you'd be consistent if a politician you like was shot dead and you blamed him/her, after all he/she was responsible for what they said and deserved blame.",0,/Negative/,Negative,0.979
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2j6sPiHmW,Taran Marduk,1 month ago,1511035588721,As an adult you are morally obligated to protect yourself.,0,/Positive/,Positive,0.85
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2jqwbANrm,Lordlittletoe q,1 month ago,1511035588726,"Since when? I don't recall pacifism being a moral wrong, I don't recall a kidnapped women paralysed with fear a moral wrong.
But glad you admit you think women are morally obligated to wear what you tell them as thats essentially what you just did.",0,/Negative/,Negative,0.664
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2l8FV5Quf,Taran Marduk,1 month ago,1511035588729,"Yes, as an adult you are responsible for what you do and fail to do. 

Do you feel you can tell men what to wear? Is that what you are saying? I personally could not care less, adults make your own problems.",0,/Positive/,Positive,0.553
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2lTqwHKne,Taran Marduk,1 month ago,1511035588732,"""The brighter your light shines the more bugs you will attract."" Fact of life.",0,/Positive/,Positive,0.924
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2mqbsfhz3,Lordlittletoe q,1 month ago,1511035588735,"We're talking about moral obligations now , not intellectual or psychological shortcomings. Again if someone you liked was shot dead because they expressed an opinion someone took issue with, will you blame the one you like? I mean they're within they're right but they still failed to express a pleasing opinion and failed to protect their self. How immoral of them lol.

I don't feel I can tell men what to wear, unlike you i never implied otherwise
I do think I can tell men and women not to rape and steal and that the fault is with them if they do.",0,/Negative/,Negative,0.889
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2nHp21udc,Lordlittletoe q,1 month ago,1511035588738,And this bug has shown himself 3 times on this comment section. How many times did you think you'd need to post the same dumb comment,0,/Negative/,Negative,0.938
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2ok9QqfhR,Taran Marduk,1 month ago,1511035588741,We are talking about being responsible.,0,/Negative/,Negative,0.998
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2pBQ1H2jA,Lordlittletoe q,1 month ago,1511035588744,We are talking about moral obligation,0,/Negative/,Negative,0.799
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2rUywU-eg,Taran Marduk,1 month ago,1511035588747,No we are not.,0,/Negative/,Negative,1
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2rv4JhwV-,Taran Marduk,1 month ago,1511035588750,"With each comment I view as lame and futile attempts to discredit I post again If I feel like it. Force of habit and one I like.

Keep on motivating me.",0,/Negative/,Negative,0.496
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2rw7IDbF6,Lordlittletoe q,1 month ago,1511035588752,"""As an adult you are morally obligated to protect yourself""
""Blame in the moral sense""
Sorry, we are",0,/Neutral/,Neutral,0.502
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_2sHjqX_S4,Lordlittletoe q,1 month ago,1511035588756,If you want to move the goalpost away from that then you'd be wasting your's and my time as I already said you're free to withhold sympathy for the foolish.,0,/Negative/,Negative,0.938
,,,,,,,,UgwS_4k0P288fM5BzAd4AaABAg.8ZyKB9oFFB68_Mf0QcpFC9,whatifounddowntherabbithole,3 weeks ago,1511813188762,"Do you rape naked babies too? How about Grandma coming out of the bathroom with her bathroom untied? How about you like rape so much, you drop your pants and bend over?",1,/Negative/,Negative,0.92
Ugz1hus9_Bkcg-FkTpx4AaABAg,Otaku Senpai,1 month ago,1511035587852,Showing skin bad. Dress properly. Raping also bad. Not rape.,0,true,2,,,,,,,/Negative/,Negative,0.959
,,,,,,,,Ugz1hus9_Bkcg-FkTpx4AaABAg.8ZyClLRNdcJ8ZyHFDLMSnq,Jane Ryan,1 month ago,1511035588299,LOL why is showing skin bad?,1,/Negative/,Negative,0.807
,,,,,,,,Ugz1hus9_Bkcg-FkTpx4AaABAg.8ZyClLRNdcJ8_PfttdNGm1,patphatcat,3 weeks ago,1511813188303,Otaku Senpai please remind men not to show skin too. What if a man makes me attracted to him because he is showing too much of his body?,0,/Negative/,Negative,0.549
UgxGFcUuUJWPDFwXivt4AaABAg,maya L,1 month ago,1511035587863,"My favorite analogy is the biker bar. Let's say you visit a biker bar and start insulting the patrons, telling them how gay they are and how stupid their jackets look. They will totally beat the hell out of you and, if you survive, everyone you tell that story to will say, ""What did you think was going to happen?! You can't go around provoking those people like that!""

If you try to defend your stupid actions by appealing to the first amendment, you will be told ""Yes, you have the right to say pretty much anything you want but sometimes you have to be careful about where and how you exercise that right. Just because you can do something doesn't mean that you always should do it. It may be wrong and unfair, but this is reality and if you insist on deliberately provoking people then you'd better be ready to face the consequences. The people who assaulted you should go to jail for their crime but it wouldn't have happened if you hadn't insulted them or, better yet, had you just avoided the bar altogether.""",7,true,65,,,,,,,/Negative/,Negative,0.701
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxR2nuYE7Q,Shawn Curry,1 month ago,1511035588981,Assaulting or Raping another human being is a crime.  Just thought I'd point that out.  kthxbye,3,/Negative/,Negative,0.584
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxSawOO_Y9,maya L,1 month ago,1511035588985,"Shawn Curry -  Yes, I know it's a crime. Try reading my post again. Or, since you were too lazy to bother reading it the first time, I'll just quote the relevant passage for you:  ""The people who assaulted you should go to jail for their crime...""",0,/Negative/,Negative,0.639
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxXgo4XD7Z,Shawn Curry,1 month ago,1511035588990,Maya L - I see no value in re-reading the victim-blaming garbage your Russian handlers wrote for you.,5,/Negative/,Negative,0.869
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxYoy_AmZL,maya L,1 month ago,1511035588994,"Shawn Curry -  I see. You shout ""victim blaming"" and falsely accuse me of having ""handlers"" and you think that ends the debate. Well that's certainly much easier than thinking about both sides of an uncomfortable subject so I can see its appeal to a TYT lackey like you who is incapable of using logic and facts in his arguments preferring instead to fall back on the false comfort of political correctness. Besides, you wouldn't really be re-reading it since you didn't read it the first time. If you had actually read it you wouldn't have bothered with your first reply. And to make matters worse, I even quoted the section of my original post stating that those who perpetrated the assault are criminals who should go to jail so that you wouldn't have to read the whole post. You're obviously a lazy, incompetent thinker but that's just pathetic.",1,/Negative/,Negative,0.779
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxZvOJoVDG,Dosty Everts,1 month ago,1511035588997,So wearing ripped jeans is the visual equivalent of verbal harassment,4,/Negative/,Negative,0.598
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8Zx_UGhhu2p,maya L,1 month ago,1511035589006,They're examples of things you have the right to do but that aren't always wise courses of action.,0,/Positive/,Positive,0.996
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxaayjRR4c,Dosty Everts,1 month ago,1511035589010,"Gotcha, so they are equivalent, just wanted to make sure I understood",1,/Negative/,Negative,0.756
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxbZebgW5k,Shawn Curry,1 month ago,1511035589015,"Maya L - your response to a video titled ""Patriotic Duty To Rape Women In Ripped Jeans"": ""What did you think was going to happen?! You can't go around provoking those people like that!""  But you are right in my seeking false comfort in thinking you are Russian:  becase if you are an American, then I am ashamed.",2,/Negative/,Negative,0.502
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxdLMoooYp,maya L,1 month ago,1511035589019,I didn't say anything about equivalency.,0,/Negative/,Negative,0.957
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8Zxdgw78xaq,maya L,1 month ago,1511035589022,Shawn Curry -  Since you didn't bother to read my message you shouldn't even be commenting on it. You have yet to make a single salient point on it.,1,/Negative/,Negative,0.93
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxdqB5BPwv,Dosty Everts,1 month ago,1511035589026,"My mistake, analogous",1,/Positive/,Positive,0.994
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZxnzeaR_yD,Shawn Curry,1 month ago,1511035589030,"Maya L - I read every one of your comments, in fact I quoted them in my responses.  Seems all you have in reply is ad-hominem attacks.  SAD!",1,/Positive/,Positive,0.793
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8Zy4ErnOYWH,maya L,1 month ago,1511035589034,"Shawn Curry -  I'm done with you. Your reading comprehension isn't where it needs to be to communicate effectively via writing. Either that or you're just disingenuous.  If you were honest and capable of understanding what you read, then you would know that I didn't say that you sought comfort in thinking I'm Russian (which I'm not, but for some reason you people seem to think that anyone who isn't part of your little collective here is a Russian).  What I actually said is that you seek the false comfort found in political correctness as opposed to presenting reasonable arguments in defense of your position. And you didn't quote my comments in your responses (plural) you quoted them in exactly ONE of your responses.  Concerning ad hominem attacks, what am I to do with someone who didn't raise a single valid point against anything I said and instead just attacks and condescends to me?",2,/Negative/,Negative,0.787
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8Zy6CcMqFMw,Moonbeam Mama,1 month ago,1511035589038,maya L...Way to justify sexual harassment & assault. SMDH,2,/Negative/,Negative,0.742
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8Zy8zTvYbbq,maya L,1 month ago,1511035589042,Moonbeam Mama -  I justified neither.,2,/Negative/,Negative,0.439
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8Zyn6h0Wlwp,zammmerjammer,1 month ago,1511035589045,"+maya L Women having bodies = deliberately provoking violent criminals.

Oookay. 
I feel sorry for you.",3,/Negative/,Negative,0.994
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZypxXYul5G,Michael Robertson,1 month ago,1511035589048,zammerjammer - women having bodies? lmao ok...take those bodies and dress them up in a thong and tight shirt and walk your ass through the bad part of town at night....you should be able to according to your logic,1,/Negative/,Negative,0.936
,,,,,,,,UgxGFcUuUJWPDFwXivt4AaABAg.8ZxJSCp6MLp8ZyqsueKGiy,maya L,1 month ago,1511035589052,"xammerjammer -  and I feel sorry for you because you're an idiot. At no point did I say that.  

I'm getting the distinct impression that TYTers really struggle to understand written English. Not one of you clowns have said anything about what I wrote that actually reflects what I wrote.",0,/Negative/,Negative,0.99
