,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
Ugzd8Bq3xY8lHmWofrB4AaABAg,mark nelson,1 month ago,1511034776760,"India creates the problem.  Only India can fix it
They know this will happen every year
And have chose not to change the way they farm",5,false,0,,,,,,,/Negative/,Negative,0.676
Ugw_x8cVBXEYfg86L794AaABAg,Mr Happy Guy,1 month ago,1511034776762,"In heaven, they say the streets are paved in gold. In India, the streets are paved in shit!",8,true,3,,,,,,,/Negative/,Negative,0.504
,,,,,,,,Ugw_x8cVBXEYfg86L794AaABAg.8ZyN2TMvE2Z8ZzUvjo7q1n,Milan Thapa,1 month ago,1511034777138,please go back to your trailer.,3,/Negative/,Negative,0.514
,,,,,,,,Ugw_x8cVBXEYfg86L794AaABAg.8ZyN2TMvE2Z8_CK7sWbw0q,Athenia Mando,3 weeks ago,1511812377140,Your streets must be paved in Meth!!,0,/Negative/,Negative,0.92
,,,,,,,,Ugw_x8cVBXEYfg86L794AaABAg.8ZyN2TMvE2Z8_CMe4wo4Kg,Mr Happy Guy,3 weeks ago,1511812377143,"Athenia Mando Sorry, I'm not black.",0,/Negative/,Negative,0.998
UgxvLZUEvH1i2SXTV494AaABAg,Ted dibiasi,1 month ago,1511034776766,"i advice indians to go outside and start jogging!
absorb the fresh air!",4,true,2,,,,,,,/Positive/,Positive,0.826
,,,,,,,,UgxvLZUEvH1i2SXTV494AaABAg.8ZxjOuUCwTM8ZyJB4KphDB,Mr Happy Guy,1 month ago,1511034777243,Ted dibiasi What fresh air??,0,/Positive/,Positive,0.998
,,,,,,,,UgxvLZUEvH1i2SXTV494AaABAg.8ZxjOuUCwTM8ZyMaWawGKW,Ted dibiasi,1 month ago,1511034777246,the fresh air that will be there after all the indian lungs absorb the pollution and cleanse it!,1,/Positive/,Positive,0.994
UgzZRIHata4RARbhWPZ4AaABAg,Mr Happy Guy,1 month ago,1511034776771,"India is full of dumb street shitting brown retards. If white people were running that country, there would be emission controls in place. But that's racist now, so let them destroy themselves.",7,true,9,,,,,,,/Negative/,Negative,0.904
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8Zy31e7RTTj,LongJohn Fredo,1 month ago,1511034777308,Mr Happy Guy If you were in charge instead of your mom you would choke on the shit coming from your diapers,11,/Negative/,Negative,0.824
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8ZyHQUelyBp,IheartChiroptera,1 month ago,1511034777318,"Um, you might remember from history classes that India WAS ruled by white people for a while - didn't work out that well for them... (Also bear in mind that they are still part of the Commonwealth of Nations - 51 countries formerly under British rule.)",10,/Positive/,Positive,0.705
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8ZyJ-xg_Y6M,Mr Happy Guy,1 month ago,1511034777322,"IheartChiroptera Yeah, they were. Not now. They rule themselves. Now there is shit all over the streets and in the air! When white people ruled it, it was way cleaner!",0,/Negative/,Negative,0.953
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8ZyJ7QLKeeF,Mr Happy Guy,1 month ago,1511034777326,LongJohn Fredo That was dumb. You can do better than that.,1,/Positive/,Positive,0.99
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8ZyKpQ-G6h3,magesticmaniacc,1 month ago,1511034777330,Mr Happy Guy cleaner streets with the occasional brown man hanging from a tree. Thanx but ill take the shitty streets any day.,8,/Positive/,Positive,0.961
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8ZyNeserjZR,Leopold,1 month ago,1511034777334,what do you have against brown people climbing a tree?,1,/Negative/,Negative,0.963
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8ZyhuMIIwBP,Prajjwal Kumar,1 month ago,1511034777338,Mr Happy Guy that was a extremely stupid comment..,1,/Negative/,Negative,0.924
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8Zz0KBzS2St,LongJohn Fredo,1 month ago,1511034777342,Mr Happy Guy You certainly cant,0,/Positive/,Positive,0.998
,,,,,,,,UgzZRIHata4RARbhWPZ4AaABAg.8ZxfY3L8Y_g8Zz22NtAe6H,bigshotlukas199,1 month ago,1511034777345,"Dude, India has always had problems like this. That type of stuff (excluding pollution) is a normal part of Indian culture due to their geography. It's like taking 1.3 billion people and putting them into an area the size of Texas. Not to mention the Caste system that institutionalizeD economic inequality for millennia. Start reading about other countries and peoples instead of talking out of your ass for a change ya racist bastard. 
p.s. I try to refrain from name calling but you took it way too far. Then again, you're probably a troll looking to get a rise out of people. In that case, you're just a coward.",3,/Negative/,Negative,0.895
UgyO02CgTILLti5FLRh4AaABAg,KingJustice98,1 month ago,1511034776774,Tesla needs to make more cars and go international with production.,3,true,1,,,,,,,/Negative/,Negative,0.773
,,,,,,,,UgyO02CgTILLti5FLRh4AaABAg.8ZxWSuQQP6c8ZyNiZVPM6R,Leopold,1 month ago,1511034777087,and make it cheaper than normal cars.,0,/Negative/,Negative,0.967
UgxSPw2__pNs_xUVbxJ4AaABAg,The Panthian,1 month ago,1511034776779,Yeah we need more people!!!,0,true,2,,,,,,,/Negative/,Negative,0.633
,,,,,,,,UgxSPw2__pNs_xUVbxJ4AaABAg.8ZxQmDZN-888ZxgL-RHhUF,Mr Happy Guy,1 month ago,1511034777126,"The Panthian We are getting more people. With the liberal governments across the planet inviting in millions of 3rd world Muslims into their countries and encouraging them to breed like rabbits to save their economies. We will have over 10 billion people on the planet a matter of a few years. All these people coming from poor warm climates to rich cold climates will encourage them to use oil for heat and cars, plus they will buy more products which in turn will increase the need for more factories! And we stupid whites were always told in school to not have kids because of overpopulation. Lol!!",0,/Negative/,Negative,0.543
,,,,,,,,UgxSPw2__pNs_xUVbxJ4AaABAg.8ZxQmDZN-888Zxk_fAR5qh,The Panthian,1 month ago,1511034777128,"yeah cause location has something to do with wanting to have sex. here in America we find new and inventive ways to kill one another, mainly the food source and making anything that might heighten the life of poor people illegal, like cannabis. Overpopulation has very little to do with the number as the quality of life and the resources to create it.",0,/Negative/,Negative,0.908
UgxNdluHOOhlgDh5a_F4AaABAg,Wotan,1 month ago,1511034776783,"Despite modern sanitation being around for nearly 2 centuries now, these people still shit in the streets so only an idiot would be surprised that they suck at managing pollution.",2,true,1,,,,,,,/Negative/,Negative,0.947
,,,,,,,,UgxNdluHOOhlgDh5a_F4AaABAg.8ZxDipN16l98ZyJIFErHEo,Mr Happy Guy,1 month ago,1511034777164,Wotan Exactly!!,0,/Negative/,Negative,0.947
UgwqhjQ5w6t3HRGQGuB4AaABAg,magesticmaniacc,1 month ago,1511034776787,"As an Indian, it breaks my heart to accept that the capital of India is the rape and pollution capital of the world. Delhi is surrounded by farms of Punjab and haryana. When they all burn crops during the winters, the smog gets trapped and turns Delhi into Hiroshima and as always the government does absolutely nothing about it.",8,true,10,,,,,,,/Positive/,Positive,0.477
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8ZyJOzlFrkw,Mr Happy Guy,1 month ago,1511034777214,magesticmaniacc Tyt will blame this on white people,0,/Negative/,Negative,0.949
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8ZyKd1b6RcT,magesticmaniacc,1 month ago,1511034777216,Mr Happy Guy disagree,1,/Positive/,Positive,1
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8ZyMp7pQtrZ,Mr Happy Guy,1 month ago,1511034777219,"magesticmaniacc They will. They believe white peoples are the cause for all crime, murder and pollution. Without them, the world would be clean and peaceful.",0,/Positive/,Positive,0.98
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8ZzR9hBmVUX,Amit Sangwan,1 month ago,1511034777221,bitch u ran away from the debate we were having!!! Anything u want to add about the prophet being a pedophile. I direct the above comments to OP,1,/Negative/,Negative,0.855
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8_If0ewb5NI,airrodgers,3 weeks ago,1511812377223,"magesticmaniacc
what India need to do is:
1 make   diesel illegal for passenger cars..ie diesel should only be use by commercial trucks...
2 every car or truck need a catalytic converter
3 go to eur 6 fuel standard
4 upgrade existing coal power plant  to  at least supercritical coal plants....
5 enforce stricter control of diesel generator...
these are a few step that can be done that will in the long term help reduce air pollution ...",0,/Neutral/,Neutral,0.395
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8a9-kmmy9Nr,panda in a bambo,4 days ago,1513281177226,Mr Happy Guy for a guy like you whites are always the victims . And who even is talking about whites,1,/Positive/,Positive,0.969
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8a91c3d79f1,magesticmaniacc,4 days ago,1513281177228,"A Hindu talking about pedophiles. The religion that has been marrying 13 year old girls to men for centuries, not to mention throwing them in funeral pyres after their husbands die. Take your houlier than thou bullshit somewhere else mate.",1,/Negative/,Negative,0.977
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8aFm5eoawFo,M Viv,1 day ago,1513540377230,magesticmaniacc . Why do you smell like a paki ?,0,/Neutral/,Neutral,0.662
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8aGbQGnIDS8,magesticmaniacc,1 day ago,1513540377233,Why do u smell like you have a drink of cow piss after your session of rape near delhi.,0,/Negative/,Negative,0.936
,,,,,,,,UgwqhjQ5w6t3HRGQGuB4AaABAg.8ZwvyVcwcdf8aGcdBKGQ4E,panda in a bambo,1 day ago,1513540377235,magesticmaniacc  I can make a thousand jokes on other religions but i am trying to have a argument here and when it comes to rape case India's rape rates is significantly lower than some European countries so you should provide significant evidence to back yourself up before making suck moronic claims,0,/Negative/,Negative,0.951
Ugxos5PKyspwkNk4SNZ4AaABAg,ObeyYourMaster,1 month ago,1511034776791,We wuz  smog and shiet,2,false,0,,,,,,,/Positive/,Positive,0.998
Ugz_kFYKgTbN80zBIMt4AaABAg,Abyssal Mang,1 month ago,1511034776794,That's not pollution Terrence Malick is just filming a scene.,1,false,0,,,,,,,/Negative/,Negative,0.998
Ugw-FcFTEX5O31LnSH94AaABAg,Jeremy Cheng,1 month ago,1511034776797,that's what happens when you have designated shitting streets,3,true,1,,,,,,,/Neutral/,Neutral,0.93
,,,,,,,,Ugw-FcFTEX5O31LnSH94AaABAg.8ZvWzqWDV0F8a9-tgz0jnD,panda in a bambo,4 days ago,1513281177115,Jeremy Cheng ok first thing pollution problems in NCR have nothing to do with sanitation problems,0,/Negative/,Negative,0.865
UgxCfbluidKYr-XDCCx4AaABAg,David Gutowski,1 month ago,1511034778021,"Why is it that America is supposed to be the biggest polluter, but it is always other countries that have air that will kill you?
Delhi, Beijing, Mexico City, etc",3,true,5,,,,,,,/Negative/,Negative,0.988
,,,,,,,,UgxCfbluidKYr-XDCCx4AaABAg.8Zv37unEdu48Zv3SwJzFto,Mohammad Hussain,1 month ago,1511034778753,"US releases the most CO2/capita. That does not mean it releases the most NO2, SO2, et cetera. In fact the US probably has more environmental protection vis a vis non developed countries.",4,/Negative/,Negative,0.936
,,,,,,,,UgxCfbluidKYr-XDCCx4AaABAg.8Zv37unEdu48Zv7Kdfjddk,Brooks Anderson,1 month ago,1511034778756,"China produces about 11,000,000 Kt C02 per year and the USA about 5,600,000 kt CO2 per year. Not to worry. IF Dr. Guy McPherson is correct about AGW,  there will be no civilized nations left to rank by 2030. Have a nice day.",1,/Neutral/,Neutral,0.357
,,,,,,,,UgxCfbluidKYr-XDCCx4AaABAg.8Zv37unEdu48ZviRbC33rZ,Anonymous DueToFascists,1 month ago,1511034778758,"Our incinerators and power plants have water jets that scrub the smoke of the ash. CO2 is released and other micro toxins are released, but it appears mostly safe.

The US is cleaner than shitholes like India and China, but we're dirty enough that cancer clusters are not as rare as many hope to believe.",2,/Positive/,Positive,0.631
,,,,,,,,UgxCfbluidKYr-XDCCx4AaABAg.8Zv37unEdu48Zy7FOcoOHp,RMJ1984,1 month ago,1511034778763,Air doesn't respect walls. Not even Trump's wall will keep it back. It just gathers in some places more than others based on weather patterns,0,/Negative/,Negative,0.99
,,,,,,,,UgxCfbluidKYr-XDCCx4AaABAg.8Zv37unEdu48_M8mpWNvfA,Bourbon Flavoured Bleach,3 weeks ago,1511812378766,Anonymous DueToFascists You call China a shithole?Its infrastructure is better than your country.I am an Indian and really jealous of them:p,1,/Positive/,Positive,0.898
Ugy2AjHmvU03wXVqH7Z4AaABAg,Prashant Vyas,1 month ago,1511034778025,The crop burning in other states is mainly responsible for this,2,false,0,,,,,,,/Negative/,Negative,0.971
UgxOCS9dYWlGLl5By9J4AaABAg,catsintexas,1 month ago,1511034778028,"LOL.  Ha.  the fun and wonders of Capitalism unchecked?  Really?  WHAT THAT INDIA CITY IS GOING THROUGH is what America HAD to deal with in the late 1800s or late 19th century.  Its okay to have technology and big factories making money and jobs, but if you do so much pollution that hurts people, what's the point?  Back then, in the first real time in America, REGULATIONS were enacted against big business and big companies like Standard Oil and Rockefuller and others.  Big factories were doing anything they wanted to without safety, including violating Child Safety laws in factories.  NOW INDIA is doing the same thing.  People can't breathe.  Well, money isn't everything.  If that is old Capitlaism, then when we die we cannot enjoy the big money profits.",7,true,2,,,,,,,/Negative/,Negative,0.811
,,,,,,,,UgxOCS9dYWlGLl5By9J4AaABAg.8ZuqJzkl03S8ZvjQKwyNXF,Anonymous DueToFascists,1 month ago,1511034778696,Unregulated capitalism is a suicide pact.,2,/Positive/,Positive,0.973
,,,,,,,,UgxOCS9dYWlGLl5By9J4AaABAg.8ZuqJzkl03S8Zw7OfiVHzR,catsintexas,1 month ago,1511034778698,I agree.,0,/Positive/,Positive,0.91
UgzbgMETetZnT0V-Rf94AaABAg,Mr McManus,1 month ago,1511034778032,The problem in India is too many regulations,2,true,3,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgzbgMETetZnT0V-Rf94AaABAg.8ZupiGQ4L8k8ZvjTjIL81q,Anonymous DueToFascists,1 month ago,1511034778587,You couldn't be dumber if you tried.,1,/Negative/,Negative,0.975
,,,,,,,,UgzbgMETetZnT0V-Rf94AaABAg.8ZupiGQ4L8k8ZvkXLpvTFN,Mr McManus,1 month ago,1511034778590,You must be a trump voter,1,/Positive/,Positive,0.604
,,,,,,,,UgzbgMETetZnT0V-Rf94AaABAg.8ZupiGQ4L8k8Zw47yyn1P-,Anonymous DueToFascists,1 month ago,1511034778592,"How would environmental regulations leads to dirtier air? Clearly, you're the Trump voter here.",1,/Negative/,Negative,0.693
Ugx5Sh_Tk-9gzh-Y1WB4AaABAg,Han Kang,1 month ago,1511034778037,climate change is a hoax,2,true,2,,,,,,,/Positive/,Positive,0.934
,,,,,,,,Ugx5Sh_Tk-9gzh-Y1WB4AaABAg.8ZugkpDrCGz8ZvjM7GBiz9,Henry Dorrian,1 month ago,1511034778708,Han Kang damn true,0,/Positive/,Positive,0.977
,,,,,,,,Ugx5Sh_Tk-9gzh-Y1WB4AaABAg.8ZugkpDrCGz8_MPc_RvEvf,Brooks Anderson,3 weeks ago,1511812378714,"Han Kanjg  Donald Trump, that reknowned climatologist, has said that AGW is a  Chinese hoax. What more evidence do we need? You are a very naughty fellow.  Besides, isnt YouTube prohibited in China?",0,/Positive/,Positive,0.551
Ugzr5es6qVHBrB5yQ6t4AaABAg,Roots InI,1 month ago,1511034778043,"Clickbait. Barely mentions the crop burning, the main cause of the smog",2,true,4,,,,,,,/Negative/,Negative,0.678
,,,,,,,,Ugzr5es6qVHBrB5yQ6t4AaABAg.8ZubnPPwsUY8ZukC6IlqMP,Porkchop Periwinkle,1 month ago,1511034778553,Nah,0,/Neutral/,Neutral,0.998
,,,,,,,,Ugzr5es6qVHBrB5yQ6t4AaABAg.8ZubnPPwsUY8Zuv-5Ke64V,Amit Sangwan,1 month ago,1511034778558,"who cares what the main cause is? it will kill you, u know that right? so hows that clickbait, chutiyo, maroge sab ke sab!!!!!!!!!!!!!",1,/Negative/,Negative,0.85
,,,,,,,,Ugzr5es6qVHBrB5yQ6t4AaABAg.8ZubnPPwsUY8Zv1zV_2hdF,Roots InI,1 month ago,1511034778563,Amit Sangwan you're an idiot,2,/Negative/,Negative,0.998
,,,,,,,,Ugzr5es6qVHBrB5yQ6t4AaABAg.8ZubnPPwsUY8Zv58G-N_XR,Amit Sangwan,1 month ago,1511034778568,"wow, i feel so offended, i will have to kill myself now......NOT",0,/Positive/,Positive,0.715
UgzZRSAeVZ0VW67g0Pd4AaABAg,madbug1965,1 month ago,1511034778047,They need to stop their agricultural burning and learn to till under their wheat and rice stubble rather than burn it.  We made this switch in America from burning to tilling so it can be easily done.,10,true,1,,,,,,,/Positive/,Positive,0.543
,,,,,,,,UgzZRSAeVZ0VW67g0Pd4AaABAg.8ZuOlJGx4ve8ZujrL90gZg,Porkchop Periwinkle,1 month ago,1511034778630,They can't afford the equipment.,0,/Negative/,Negative,0.99
UgwRMT3twEnJVNkPDf14AaABAg,Eli Gutman,1 month ago,1511034778051,"lol the desolation of smog, LOVE IT",2,false,0,,,,,,,/Positive/,Positive,0.998
UgzF8J0nKzv7gCT-OUN4AaABAg,SirArghPirate,1 month ago,1511034778055,Smog is a hoax invented by the Chinese in order to weaken U.S economy..,8,false,0,,,,,,,/Positive/,Positive,0.73
UgwjtvGYLGzLHmeBTOl4AaABAg,daniel b,1 month ago,1511034778058,Nasty fucks,0,false,0,,,,,,,/Negative/,Negative,0.857
UgwCHfEH8VSDbApUtTd4AaABAg,RandomInternet User,1 month ago,1511034778061,Yet the USA is radical for leaving climate agreement....,1,true,5,,,,,,,/Neutral/,Neutral,0.576
,,,,,,,,UgwCHfEH8VSDbApUtTd4AaABAg.8ZtvJZLM0Na8ZuCiep3wbJ,Luc Bradley,1 month ago,1511034778610,"RandomInternet User Yes, yes they are",5,/Positive/,Positive,0.57
,,,,,,,,UgwCHfEH8VSDbApUtTd4AaABAg.8ZtvJZLM0Na8ZuHceCYc_Y,MRostendway,1 month ago,1511034778613,Ofcourse they are. India is still in it arent they?,2,/Negative/,Negative,0.955
,,,,,,,,UgwCHfEH8VSDbApUtTd4AaABAg.8ZtvJZLM0Na8ZujehFlerE,Andrew Mildenberg,1 month ago,1511034778615,"Yup.
Did you think this was some clever ""gotcha"" or are you just really dumb?",1,/Negative/,Negative,0.93
,,,,,,,,UgwCHfEH8VSDbApUtTd4AaABAg.8ZtvJZLM0Na8Zv83inhumJ,RandomInternet User,1 month ago,1511034778619,Redistribution of American tax dollars while filth countries are polluting like this and getting away with it. The agreement was not going to solve the problem and was simply an economic hit on American jobs and taxpayers.,0,/Negative/,Negative,0.986
,,,,,,,,UgwCHfEH8VSDbApUtTd4AaABAg.8ZtvJZLM0Na8ZvAdqnCM6s,EgadsNo,1 month ago,1511034778622,"""Yes, yes they are""  We did not sign the Kyoto protocol yet we exceeded its mandates.  Secondly the climate agreement has zero enforcement- it is toothless.",1,/Negative/,Negative,0.908
UgyrZ6Hvnmpx-AIR9XB4AaABAg,Zachary Xavier,1 month ago,1511034778065,"According to Republitards, climate change is a hoax. HA!",14,false,0,,,,,,,/Positive/,Positive,0.537
Ugx_q7G0-vv14XfNnOt4AaABAg,Roma X,1 month ago,1511034778068,ITS OVER 9000!!!!!!!!!!!!!!!!!!!!!!!!!,5,false,0,,,,,,,/Positive/,Positive,0.998
UgzsRqpecaSGizx33VR4AaABAg,MrMagoo,1 month ago,1511034778086,"The pollution in India doesn't stay in India, the pollution in China doesn't stay in China, the pollution in West Virginia doesn't stay in West Virginia. This is one planet and the air and water move all around the planet.
Bomb North Korea and Nuclear Winter is in your back yard.",22,true,7,,,,,,,/Positive/,Positive,0.709
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58Zu-V639bu_,Sayan Sen,1 month ago,1511034778667,MrMagoo 100% agree,0,/Positive/,Positive,0.918
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58Zvjy7rscyn,Anonymous DueToFascists,1 month ago,1511034778670,"Radiation from nuclear bombs doesn't travel as far as people imagine.

Pollution is fairly local unless you're talking about green house gasses.",0,/Negative/,Negative,0.98
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58ZvyuOcjw85,MrMagoo,1 month ago,1511034778672,"Anonymous, Radiation doesn't cause Nuclear Winter. Ash from the resulting fire storms do.
Pollution travels all over the globe. The ice melts on the polar caps and the coral reefs die because of particles that settle from sand storms in Africa, for example.",0,/Negative/,Negative,0.742
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58Zw0wIlsHJj,Anonymous DueToFascists,1 month ago,1511034778675,"Sure, but you're trying to use scare tactics to suggest that we are so interconnected that pollution in India and China will end up in our drinking water and/or air. It will, but it's so minuscule that you're not really making a viable case. You're undermining your credibility.

The fact is greenhouse gases travel everywhere and this leads to global warming and the acidification of the oceans.

On the local front, the people need to regulate to largely protect themselves.

I'd say it breaks down as follows. Locally, the USA gets about a C minus. Globally, due to the shear amount of greenhouse gases we release compared to others, we get an F.

For third world nations its the reverse. Locally, due to lax incinerator controls and chemical regulations, they get an F for their local air and water quality. Globally, due to their smaller carbon footprint, they get a C.",0,/Negative/,Negative,0.67
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58Zw3Lsf29qs,MrMagoo,1 month ago,1511034778678,"Anonymous, What an odd thing to say, ""you're trying to use scare tactics...""
Who do you think I am? What possible agenda would I have?
I simply correcting your misunderstanding of the flow of air around the globe.",0,/Negative/,Negative,0.711
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58Zw6mzNZ8hf,Anonymous DueToFascists,1 month ago,1511034778681,"""I simply correcting your misunderstanding"" bwahahahahahaha

I'm not confused. You are. When West Virginia dumps lead in the water I am most likely not going to get cancer from this activity. I'm 3 states. away. The West Virginians are at a much higher risk of getting caner.

When they burn coal, I will also not get lung cancer due to this activity. The locals near the plant are remarkably more at risk from the concentration of toxins they breathe. But the CO2 they release reaches an equilibrium in the atmosphere. It's not toxic to me or them, but the effects of global warming are just that, a global problem.

You're confusing toxins with greenhouse gases. One is a global problem while the other is largely a local health problem.

This is basic, but you're too enamored with the fact that air and water molecules move about the entire Earth. This is clouding your judgement.",0,/Negative/,Negative,0.881
,,,,,,,,UgzsRqpecaSGizx33VR4AaABAg.8Ztmm9Dbrn58ZwAKrvsQ35,MrMagoo,1 month ago,1511034778683,"I guess you've never heard of dark snow or that coal mining is killing our coral reefs.
I love the way you just make stuff up without any research.
You were particularly funny when you said that radiation causes nuclear winter.",0,/Positive/,Positive,0.617
Ugxq5IgzLjTdkMbwRMB4AaABAg,Tony No Boloni,1 month ago,1511034778090,I guess making so many babies isn't the most evolution wise strategy.,8,true,2,,,,,,,/Negative/,Negative,0.949
,,,,,,,,Ugxq5IgzLjTdkMbwRMB4AaABAg.8ZtgyYhzaa48ZtphyDbANu,Bauron A,1 month ago,1511034778729,You must go to the same church denomination as all the others who make the same comment.,1,/Negative/,Negative,0.592
,,,,,,,,Ugxq5IgzLjTdkMbwRMB4AaABAg.8ZtgyYhzaa48ZtuYIPZkzD,Baldons,1 month ago,1511034778734,Bauron A China and India made a big mistake letting so many people be born then,0,/Positive/,Positive,0.705
UgyZjPsATLtrQMYmtHN4AaABAg,iringa77,1 month ago,1511034778094,"Why does a clip, that is less than five minutes, require three hosts? As for repeatedly having Jayar Jackson, who is a producer and a writer on the show, assume hosting duties, is clearly idiotic, as hosting is not his forté.",2,true,1,,,,,,,/Negative/,Negative,0.986
,,,,,,,,UgyZjPsATLtrQMYmtHN4AaABAg.8ZteB07iEf28ZtlGBrla2d,FeralDawn,1 month ago,1511034778527,These are selected clips from a longer show. Did you think channels like TYT seriously waste that level of production quality on 5 minute clips? lmao,5,/Negative/,Negative,0.992
UgzSvlDetN9GlOFKrAZ4AaABAg,Shubh Sharma,1 month ago,1511034778099,The Smog has become obvious in Delhi during 15 days of Winters Every year,4,false,0,,,,,,,/Negative/,Negative,0.451
