,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgwuKcQKewU3Wt8oXcp4AaABAg,Ion John,4 weeks ago,1511136107888,Fake news. You cant be on a watch list of only one mall. Security share the information and pictures with other malls and stores.,1,false,0,,,,,,,/Positive/,Positive,0.699
UgwtJCxh4mwViW1B2MR4AaABAg,angus,4 weeks ago,1511136107892,lies no he wasnt Fake news  try back checking losers,2,false,0,,,,,,,/Negative/,Negative,0.996
UgxLoLnAPw7iQGnd61R4AaABAg,ROGER DALLMAN,1 month ago,1510963307896,"Since you all care so much, please view youtube video of Stephan Molyneux ""What pisses me off about Roy Moore & the Republicans"".- published November 14th. It is very enlightning.",1,false,0,,,,,,,/Positive/,Positive,0.967
UgyMVrVpiTNta3JHTTx4AaABAg,Robert Baylis,1 month ago,1510963307907,"Criminals project. Watch Trump, he's doing the accusations he spews. Just check the record and wait for Mueller.",1,false,0,,,,,,,/Neutral/,Neutral,0.664
Ugziu0rWUIKun9814NV4AaABAg,Dev Dhamija,1 month ago,1510963307911,"It's not projection. It's reaction formation, Cenk.",1,false,0,,,,,,,/Negative/,Negative,0.869
UgxvsrWVsreV5Vg2m5x4AaABAg,SciGuy,1 month ago,1510963307915,If Roy Moore doesn't get elected he can always become a preacher.,3,false,0,,,,,,,/Positive/,Positive,0.938
UgzAupxl9CxoESbTU6R4AaABAg,Gnomezonbacon,1 month ago,1510963307918,"__________████████_____██████
_________█░░░░░░░░██_██░░░░░░█
________█░░░░░░░░░░░█░░░░░░░░░█
_______█░░░░░░░███░░░█░░░░░░░░░█
_______█░░░░███░░░███░█░░░████░█
______█░░░██░░░░░░░░███░██░░░░██
_____█░░░░░░░░░░░░░░░░░█░░░░░░░░███
____█░░░░░░░░░░░░░██████░░░░░████░░█
____█░░░░░░░░░█████░░░████░░██░░██░░█
___██░░░░░░░███░░░░░░░░░░█░░░░░░░░███
__█░░░░░░░░░░░░░░█████████░░█████████
_█░░░░░░░░░░█████_████___████_█████___█
_█░░░░░░░░░░█______█_███__█_____███_█___█
█░░░░░░░░░░░░█___████_████____██_██████
░░░░░░░░░░░░░█████████░░░████████░░░█
░░░░░░░░░░░░░░░░█░░░░░█░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░██░░░░█░░░░░░██
░░░░░░░░░░░░░░░░░░██░░░░░░░███████
░░░░░░░░░░░░░░░░██░░░░░░░░░░█░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░█████████░░░░░░░░░░░░░░██
░░░░░░░░░░█▒▒▒▒▒▒▒▒███████████████▒▒█
░░░░░░░░░█▒▒███████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█                  CHUNKY YOGURT IS A FAT BROWN BUFFALO!!!!!!!!!!!!!!!!!!!!!
░░░░░░░░░█▒▒▒▒▒▒▒▒▒█████████████████                
░░░░░░░░░░████████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█
░░░░░░░░░░░░░░░░░░██████████████████
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
██░░░░░░░░░░░░░░░░░░░░░░░░░░░██
▓██░░░░░░░░░░░░░░░░░░░░░░░░██
▓▓▓███░░░░░░░░░░░░░░░░░░░░█
▓▓▓▓▓▓███░░░░░░░░░░░░░░░██
▓▓▓▓▓▓▓▓▓███████████████▓▓█
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓██
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█",0,false,0,,,,,,,/Negative/,Negative,0.684
Ugx4De7CGJgcQch8kbZ4AaABAg,Tripp393,1 month ago,1510963307922,TYT is the CNN of YouTube. Roy Moore was never banned from the mall you dumb dumbs.,3,true,5,,,,,,,/Negative/,Negative,0.971
,,,,,,,,Ugx4De7CGJgcQch8kbZ4AaABAg.8_46MT5fwBn8_4YlXYIX3E,SciGuy,1 month ago,1510963308488,"Not according to Greg Legat, who worked at the Gadsden mall, and police officer J.D. Thomas.  Get back to your cucking.",6,/Negative/,Negative,0.699
,,,,,,,,Ugx4De7CGJgcQch8kbZ4AaABAg.8_46MT5fwBn8_4ZDnjnva-,Tripp393,1 month ago,1510963308492,"SciGuy YES, according to them he was not officially banned, but unofficially shooed away. And according to the mall manager at the time there was no ban on Moore at all, unofficially or officially. 

I appreciate your stupidity.",1,/Negative/,Negative,0.914
,,,,,,,,Ugx4De7CGJgcQch8kbZ4AaABAg.8_46MT5fwBn8_4_Wi6xSIK,SciGuy,1 month ago,1510963308506,So you admit that Moore wasn't welcomed at the mall.  Thanks for losing the discussion.,5,/Negative/,Negative,0.574
,,,,,,,,Ugx4De7CGJgcQch8kbZ4AaABAg.8_46MT5fwBn8_4a4JS3Qk7,Tripp393,1 month ago,1510963308510,"SciGuy Dumbass, the manager cannot corroborate what they said. Lmao. TYT fans are literally illiterate bastards. 

And thank you for dropping the talking point that he was “banned.”",0,/Negative/,Negative,0.947
,,,,,,,,Ugx4De7CGJgcQch8kbZ4AaABAg.8_46MT5fwBn8_4eFM5rUDc,SciGuy,1 month ago,1510963308514,"Banned, or not welcome, is a very minor difference in semantics.  Most would use them interchangeably.

Greg Legat and police officer J.D. Thomas collaborated each other's story. Just because one of the mall's managers can't collaborate doesn't discredit Legat or Thomas.

 BTW, since we are discussing this via the written word, calling me illiterate is pretty funny - you must be frustrated.  

Buh-bye, loser.",4,/Negative/,Negative,0.621
Ugzk1wbzQNrki-Vn5oB4AaABAg,Ralph Bernhard,1 month ago,1510963307935,"Conservative if a ""liberal"" is accused of child molestation: ""Well now isn't that just typical of the liberal agenda. They are ALL guilty. They ALL knew. The pedo's ENTIRE family should be locked up...""
Conservative if conservative is accused of child molestation: ""Well...that was a long time ago, and it's basically 'he said, she said', so let's forget about it...""",5,false,0,,,,,,,/Negative/,Negative,0.709
Ugyo24zCS2VZ5WBCQL54AaABAg,Matt,1 month ago,1510963307942,Proven fake. You're spreading lies TYT- just as always.,1,true,1,,,,,,,/Positive/,Positive,0.982
,,,,,,,,Ugyo24zCS2VZ5WBCQL54AaABAg.8_38AboX_wv8_3I2D6WnQb,mindelo23,1 month ago,1510963308458,Matt Shut up snowflake,1,/Positive/,Positive,0.971
UgxZ3X2ZHEcf_hXR9Th4AaABAg,Omniscient 1,1 month ago,1510963307947,"TYT: anti-white propaganda thinly disguised as journalism. 
Fact: the yearbook signature is a forgery
Fact: Judge Moore was NOT banned from the Mall.",3,true,2,,,,,,,/Negative/,Negative,0.955
,,,,,,,,UgxZ3X2ZHEcf_hXR9Th4AaABAg.8_33Sg1Jm0T8_37vHt_ozN,Garen Truscott,1 month ago,1510963308533,"OK we get it, you support kiddy fiddlers.... Jesus....",5,/Negative/,Negative,0.986
,,,,,,,,UgxZ3X2ZHEcf_hXR9Th4AaABAg.8_33Sg1Jm0T8_ABPzcCBE0,NC,3 weeks ago,1511740908536,"""Asked to stay away"" because he was a full on creeper is close enough to ""banned"" in my book.",2,/Positive/,Positive,0.74
UgyMfVRJ8hLEKXK0CnF4AaABAg,James Golden,1 month ago,1510963307959,Thanks for kicking ass even while you’re not feeling well Ana.,2,true,1,,,,,,,/Positive/,Positive,0.98
,,,,,,,,UgyMfVRJ8hLEKXK0CnF4AaABAg.8_2wqidyzZO8_9LhKp-Ml_,TheGuerillapatriot,4 weeks ago,1511136108412,"Yeah, on a hoax of a story.",0,/Negative/,Negative,0.781
UgwVnxGQGnBS0uTTmHh4AaABAg,Simpleraven Raven,1 month ago,1510963307964,"What are we going to do about the Mormon prophets who marry  a number of underage girls? We have some in Canada, are they also in the US?",0,true,1,,,,,,,/Neutral/,Neutral,0.883
,,,,,,,,UgwVnxGQGnBS0uTTmHh4AaABAg.8_2eevD5a608_3umhtVTj5,Jen,1 month ago,1510963308324,yeah. They're usually kicked out by the Morman church but practice all the same shit and bring back polygamy and chase out young men so they can keep the young women all to their grody selves.,1,/Positive/,Positive,0.545
Ugy8MeIl_7w7NHtv9OV4AaABAg,Julien Lefebvre,1 month ago,1510963307969,Roy Moore needs to be put down like a mad dog asap.,4,false,0,,,,,,,/Negative/,Negative,0.992
UgzsLLTDPGh-LM_Ji2F4AaABAg,the radvocate,1 month ago,1510963307973,HE WASN'T BANNED FROM THE MALL YOU SLANDERING SACKS OF TURK SHIT. GONNA MAKE A RETRACTION VIDEO?,4,true,6,,,,,,,/Negative/,Negative,0.656
,,,,,,,,UgzsLLTDPGh-LM_Ji2F4AaABAg.8_2b8ki5cVm8_2drBDU8Zh,Julien Lefebvre,1 month ago,1510963308358,Can it Norman Bates.,4,/Neutral/,Neutral,0.928
,,,,,,,,UgzsLLTDPGh-LM_Ji2F4AaABAg.8_2b8ki5cVm8_2eF-UN-Tr,the radvocate,1 month ago,1510963308362,Julien Lefebvre ANA IS THAT YOU? I DONT RECOGNIZE YOU WITHOUT YOUR MAKE-UP!,1,/Negative/,Negative,0.996
,,,,,,,,UgzsLLTDPGh-LM_Ji2F4AaABAg.8_2b8ki5cVm8_2eIlac7KV,the radvocate,1 month ago,1510963308376,"Julien Lefebvre on the real tho, facts or gtfo",0,/Positive/,Positive,0.824
,,,,,,,,UgzsLLTDPGh-LM_Ji2F4AaABAg.8_2b8ki5cVm8_3cSWcrsPz,PlanetBongoSan,1 month ago,1510963308379,"in fairness, they may well do that if its confirmed",0,/Positive/,Positive,0.781
,,,,,,,,UgzsLLTDPGh-LM_Ji2F4AaABAg.8_2b8ki5cVm8_4Z89k07O8,SciGuy,1 month ago,1510963308385,Do you prefer the term chased off to banned?,2,/Neutral/,Neutral,0.824
,,,,,,,,UgzsLLTDPGh-LM_Ji2F4AaABAg.8_2b8ki5cVm8_4beMnQN3w,the radvocate,1 month ago,1510963308388,SciGuy I prefer facts. You?,0,/Positive/,Positive,0.986
UgyfL0OHLGIrZkYxVA94AaABAg,Chuck Walker,1 month ago,1510963307986,Maybe a fence needs to be erected around Alabama.,9,false,0,,,,,,,/Negative/,Negative,0.98
UgxrN2ojhOwSnl0NnnB4AaABAg,steven clark,1 month ago,1510963307990,"Anyone go to fox comments on YouTube i get it in my feed ,you get abused so much when you have a go at Moore it's madness, some say even if he did do it with a 14 year old i will still vote for him !!",5,true,1,,,,,,,/Positive/,Positive,0.793
,,,,,,,,UgxrN2ojhOwSnl0NnnB4AaABAg.8_2QxvIAxYp8_2XdzWGApk,Humberto Ramirez,1 month ago,1510963308312,steven clark the vitriol that passes as opinion on fox is scary and sad.,1,/Negative/,Negative,0.869
UgzrB6BXlyeEMcbpmel4AaABAg,Steve Crowder,1 month ago,1510963307994,"And you fuckin trolls can spew what you want about fake, but his peers are bailing on him cause he's such a liability. Just check his FACTUAL record...",4,false,0,,,,,,,/Negative/,Negative,0.754
UgwU1OeKD2Nw9BAzkbh4AaABAg,Samol Duong,1 month ago,1510963307998,"He hides behind religion because he's a creep. All you evangelicals,do you realize that you're been lied to because you're easy to fool?",6,true,4,,,,,,,/Positive/,Positive,0.852
,,,,,,,,UgwU1OeKD2Nw9BAzkbh4AaABAg.8_2MZGQcR3T8_2l1sM7Vwl,sleazybtd,1 month ago,1510963308430,"It's not that they're easy to fool. It's that their pride takes precedence over anything else. Their pride dictates that they didn't get fooled, therefore in order to maintain that facade, they have to call the shovelful of bullshit that they swallowed ""the truth"".",1,/Negative/,Negative,0.957
,,,,,,,,UgwU1OeKD2Nw9BAzkbh4AaABAg.8_2MZGQcR3T8_2moLIL3nn,Samol Duong,1 month ago,1510963308443,"sleazybtd I still think they are naive, they overwhelmingly voted for Trump when anybody with any sense can see that Trump isn't even a Christian and has never read the Bible.  This might be harsh on all religious people, but if you are religious, you believed everything your parents/church claimed and never asked why much of it doesn't makes any sense.",1,/Negative/,Negative,0.969
,,,,,,,,UgwU1OeKD2Nw9BAzkbh4AaABAg.8_2MZGQcR3T8_33viC7Sfg,Redefining Myself,1 month ago,1510963308446,He is a white collar sociopath,0,/Positive/,Positive,0.982
,,,,,,,,UgwU1OeKD2Nw9BAzkbh4AaABAg.8_2MZGQcR3T8_4_h13MDMN,SciGuy,1 month ago,1510963308450,Jesus loves pedophiles and died for their sins.,0,/Positive/,Positive,0.986
Ugxdb0Eh62sEtnJ8wQB4AaABAg,Orgullo Ario,1 month ago,1510963309284,FAKE NEWS!!! ALL BULLSHIT!!! WHO CARES ABOUT THIS CRAP LOL,1,true,2,,,,,,,/Positive/,Positive,0.881
,,,,,,,,Ugxdb0Eh62sEtnJ8wQB4AaABAg.8_2AC-w9NY48_2DmaqdFcf,Andria Marie,1 month ago,1510963309957,"Orgullo Ario Anybody that is smarter than you. So, pretty much everybody.",3,/Negative/,Negative,0.977
,,,,,,,,Ugxdb0Eh62sEtnJ8wQB4AaABAg.8_2AC-w9NY48_4_k9wAhkX,SciGuy,1 month ago,1510963309960,Orgullo the Russian troll,1,/Negative/,Negative,0.998
UgzCcBoeZfu1WsCDFIN4AaABAg,Emperor Of Uranus,1 month ago,1510963309299,"If he gets elected, they'll start referring to this as, ""Goin' Alabamie style""! Trolling for high school girls at the mall... Hmmm, was he carrying his little statue of Jesus with him at the time to make it all less heinous somehow?Hahahaha",6,true,7,,,,,,,/Negative/,Negative,0.479
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_20WWZ3St8,Larry Stran,1 month ago,1510963310053,another butthole worshipper called THE EMPEROR OF URANUS,0,/Negative/,Negative,0.998
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_254U-Cv_W,Larry Stran,1 month ago,1510963310069,UP   UR ANUS    LOL,0,/Positive/,Positive,0.998
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_2DwVkx-aO,Andria Marie,1 month ago,1510963310072,Classic WWJD? situation. I guess jesus was a creepy child molester....,0,/Negative/,Negative,0.781
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_2L4F1gU6m,Emperor Of Uranus,1 month ago,1510963310075,"Apparently Roy thinks he was... as it is, Mary got knocked up and someone was saying, ""Oh man, how do I cover this? I could be in real trouble here... think...think... I KNOW!""",0,/Negative/,Negative,0.955
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_2LOVG57bB,Larry Stran,1 month ago,1510963310078,jesus is perfect only creepy lusiferians are child molesters. don't you pay attention trump the pedo buster is rounding them up.,0,/Positive/,Positive,0.996
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_2UsQ3VNGy,TheMaryam1891,1 month ago,1510963310090,Emperor Of Uranus no he carried around the Ten Commandments statue.,0,/Negative/,Negative,0.633
,,,,,,,,UgzCcBoeZfu1WsCDFIN4AaABAg.8_1tbZPgB4X8_9R_-42pl5,Nathen Hutchison,4 weeks ago,1511136110094,"""All my girls are in junior high.  They all ask why Khai is so fly.""  -Y2Khai",0,/Negative/,Negative,0.984
UgxNEKwbXqvfyDTfjY94AaABAg,jack johnson,1 month ago,1510963309304,FAKE NEWS....the manager of the Mall said no such thing occurred. Imagine a Assistant DA. not being allowed in a mall....ROTMFFLMOO....ONLY a libturd would believe that BULLSHIT.,0,true,1,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgxNEKwbXqvfyDTfjY94AaABAg.8_1n1vJiLOQ8_226W-mZGX,Nethidon P,1 month ago,1510963309968,"I wish people would quit reporting things that were not verified. However, looking at it, it was always reported that ""Reportedly, Moore was banned from a mall"" The implication is still there and it is lazy reporting and gives people ammunition to say Fake news. Sorry but it is Fake news if there is just nothing backing it up. Where did this talking point even start? However, The mall manager did however leave wiggle room with ""To my knowledge he wasn't banned"" ..Seems kind of odd? We are talking about the DA. Also he said ""Sure, we had letters and reports (about Moore's behavior). That is pretty fuked up if you ask me. Anyway, This doesn't change my view of this guy but people need to be more careful in reporting. JUST THE FACTS!!",0,/Negative/,Negative,0.967
UgwGr3xUlnKTyOiLlZV4AaABAg,Henry Townshed,1 month ago,1510963309310,Haha people looked into this story now it's been proven fake Young Turks don't even research their own materials fake news this is fake News man they are fake news,1,true,4,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgwGr3xUlnKTyOiLlZV4AaABAg.8_1gPdMwp6_8_1ikPvii1W,TheIDGE,1 month ago,1510963309920,"Put the Kool-Aid down, and go back to your coloring, the grown-ups are having an adult conversation.",2,/Negative/,Negative,0.787
,,,,,,,,UgwGr3xUlnKTyOiLlZV4AaABAg.8_1gPdMwp6_8_1k910gK0W,DeeAnne Raymont,1 month ago,1510963309933,aCTUALLY THEY ARE FAR FROM FAKE - I AM A RESEARCHER AND WHEN THEY MAKE MISTAKES THEY ADMIT IT - TRY THE BULL/S FROM FOX WITH THEIR CREEPY LEADER PAEDOPHILES/SEXUAL PREDATORS?CONSTANT 'WHAT ABOUT' SPECULATION ... ETC ETC FAKE NEWS - TRY FINDING OUT WHAT HAPPENS IF REPORTERS ARE GENUINELY GUILTY OF FAKE NEWS! THEY LOSE THEIR MEDIA  CREDENTIALS AND THEIR JOBS!,0,/Negative/,Negative,0.797
,,,,,,,,UgwGr3xUlnKTyOiLlZV4AaABAg.8_1gPdMwp6_8_2EsEhsLWm,Larry Stran,1 month ago,1510963309936,there all fake news  research  the smith mundt act.,0,/Negative/,Negative,0.975
,,,,,,,,UgwGr3xUlnKTyOiLlZV4AaABAg.8_1gPdMwp6_8_2L3P2RSrr,Henry Townshed,1 month ago,1510963309939,DeeAnne Raymont why are they taking money from Media Matters a propaganda website for the DNC,0,/Negative/,Negative,0.996
