,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgxBV1TxLShltpydhGV4AaABAg,Lobos222,3 weeks ago,1511775436139,"Cenk seemingly doesnt get the ""Russia"" issue at all. The problem is that Russia is meddling in Western elections in order to try to get people they can theoretically benefit from in context to their regional conflict with the West at the moment. Trump seemed to be most pro Russia, so did Le Pen in France. Ergo, why Russian hackers and other indirect sources targeted both their opposition within their nations elections. Its NOT that Russia is some minion for Trump or NeoCons or that they care for each other or some other BS. LoL! From the Russian point of view they are in a conflict with the West, a conflict they have no military solutions for and that is why they are focusing on other indirect tactics, aka hybrid warfare, which includes dividing nations within the Nato alliance. Just divide, not conquer. There is no conquer motive from the Russians towards the West, but they want the West divided to they dont meddle in Russian geopolitical goals. Which isnt going to happen and Putin is going to fail!",0,false,0,,,,,,,/Negative/,Negative,0.898
UgwSx_9HW-jPdrDVBxR4AaABAg,J. C,3 weeks ago,1511775436142,Truth is truth and it supersedes the source,0,false,0,,,,,,,/Positive/,Positive,0.809
UgwwmoJ9eje9rCj3WPl4AaABAg,Dolan Kang,3 weeks ago,1511775436145,"There was total rigging of the voting by the Clinton camp in the primary and the general. See one Bev Harris, progressive who exposed the Bush rigging in 2000 and 2004",0,false,0,,,,,,,/Negative/,Negative,0.516
UgzXnlLVYH3NiLvFlPl4AaABAg,RAP Perkins,3 weeks ago,1511775436147,"But still, I'm uncomfortable with wikileaks coaxing the Trump administration into revealing that which is true and/or that which would have brought HC to her knees.",0,false,0,,,,,,,/Negative/,Negative,0.504
UgwiYljqny7Dm-6xq0N4AaABAg,RAP Perkins,3 weeks ago,1511775436827,"I also think that it's a more serious problem when ""your own"" meddles and rigs the election.  I'm speaking of the DNC and the Clintons of course who would gladly send our troops to fight for the very democracy that they are stealing from under all of our feet and with a familiar empty smile on their faces while stabbing us all in the back.",0,false,0,,,,,,,/Positive/,Positive,0.59
Ugx7uV36OPVrjq43YTl4AaABAg,RAP Perkins,3 weeks ago,1511775436829,"I think, given the stance from Obama Admin and Clinton in terms of despising and wanting to murder Assange, that Assange is not pro Trump but anti Hillary.",0,false,0,,,,,,,/Negative/,Negative,0.703
UgzTZzaq5YGiI1yln6B4AaABAg,bob jones,3 weeks ago,1511775436832,now go to wikileaks for the last part Atlantic left out of that email chain,0,false,0,,,,,,,/Neutral/,Neutral,0.871
Ugz_oBE7ADNqlzrnja14AaABAg,leboulenoire,3 weeks ago,1511775436835,"Ana sounding a lot like Rachel Maddow as usual. Pathetic viewpoint on this issue. Another nothing burger story that the media try to ram down our throats with a misleading and catchy headline, and important facts not included in the article.",0,false,0,,,,,,,/Negative/,Negative,0.783
UgzGLpdC0YMSkLoVyRd4AaABAg,Tom Hite,3 weeks ago,1511775436837,"Cenk is capable of thinking outside the herd and willing to stand his ground. It makes for an interesting program when the hosts can take different points of view. Makes disagreeing ""OK"".",0,false,0,,,,,,,/Positive/,Positive,0.734
UgyvXJ1nX4f9fk6USL94AaABAg,Ben Ghazi,3 weeks ago,1511775436840,"What Cenk doesn't seem to grasp, strangely as a former lawyer, is question of intent. 
Yes, the Pentagon papers were stolen, and so was Hillarys emails. But the intent is vastly different, which matters.

This is on the same level of childish thinking as only looking at what politicians say, not what they actually do.",0,false,0,,,,,,,/Negative/,Negative,0.936
UgzT8lZUd_6koaQC6pl4AaABAg,Larry Wolf,3 weeks ago,1511775436842,"So... You know and (finally) admit she's committed numerous crimes (again, finally), but apparently believe that because she lost an election, she cannot be prosecuted.

I told that to my 5-year-old and even she thinks you're dumb. She said, ""That is not jail with the policemans, daddy."" 

TYT: Losing an election is punishment. DURRRRRRRRRR. No prosecute! DERP. Ignore mountains of evidence. She's been through enough! DERRRRRRRRRRRR",0,false,0,,,,,,,/Negative/,Negative,0.994
UgwOCq1Um1k81YOpRIh4AaABAg,Omi,3 weeks ago,1511775436845,Wasn't wikileaks considered a foreign inteligence agency? that sort of changes the things...,0,false,0,,,,,,,/Negative/,Negative,0.932
UgwXVQTHCvkHoIPwFHx4AaABAg,Ken wilkinson,3 weeks ago,1511775436847,LOCK THE WHOLE CROOKED FAMILY UP !!! WTF ASSCLOWNS !!,1,false,0,,,,,,,/Negative/,Negative,0.998
Ugx5d16eDIrAVZ-JlpF4AaABAg,emanny1986,3 weeks ago,1511775436850,"What is Cenk talking about? He is luck Anna has lost her voice, he deserves a scolding here.",0,false,0,,,,,,,/Negative/,Negative,0.725
UgwMEnb3BP7NAhBrH_F4AaABAg,Kellypurr,3 weeks ago,1511775436852,"Please get rid of her and regain your credibility.  People can easily turn on MSNBC, no difference.  This reporter has zero credibility with progressives as she is a rabid Hillary supporter parroting mainstream lies reliably.",2,false,0,,,,,,,/Negative/,Negative,0.855
UgxioNG7ZHOElFPF8TN4AaABAg,John Snow,3 weeks ago,1511775436889,"There's a lot to digest here and nuance is especially important in a situation like this. There are a lot of possibilities and we need to be careful how we talk about them.

1.) There is a difference between an American or even British / US allied news outlet leaking information. Their motives are significantly less likely to be on the State / national security / Global scale. The BBC leaking the same exact stuff as Wikileaks IS different because of this. The incentives are fundamentally different for why they leak - which I think is clear by the fact that Wikileaks was at the very least biased here. There is no reason to think that the BBC would be biased and say, not leak damning things about Trump (like Wikileaks refused to do).

2.) Wikileaks knows that they have an image of impartiality to uphold, and who knows how long this has been going on for. Maybe the US security agencies were right and seen through this ploy to be impartial (perhaps because they got hold of these kinds of communications before), and knew all along that Wikileaks was a tool for the Russians. I think we need to re-asses what our intelligence agencies have said about Wikileaks after this revelation. It's quite possible they have been fooling us all along.

3.) The Trump campaign knew that Wikileaks was officially regarded as an agent of Russia, and this is important. If (as it seems), the Trump campaign knowingly coordinated and worked with Wikileaks, with the official ""Russian Agent"" designation that the US has given Wikileaks, then that is by definition collusion.  Now, we might've said in the past that this is a weak argument because the US intelligence agencies couldn't be trusted to be telling the truth here. However, as I said in #2, we need to seriously re-asses this. I think Mueller will look at the evidence that our intelligence agencies have on Wikileaks, and if it is true that they're a Russian agent, then he will suggest that Trump colluded. 

So just to summarized, we have definitive evidence that the Trump campaign colluded with Russia IF Wikileaks is an agent of Russia. We just need to wait and see how the cards fall. 

Also, I should note that we don't need Wikileaks to learn about the DNC corruption. The people that got a-hold of that evidence could've given it to Fox News just as easily as Wikileaks. Wikileaks does seem to have a pattern of trying to support Trump AND cause political turmoil both in the Right and Left (Trump was a controversial, divisive figure in the Primary if you recall).",0,false,0,,,,,,,/Negative/,Negative,0.838
Ugx8IzEtMel9nSXXTRx4AaABAg,atombond,3 weeks ago,1511775436892,Bahahhhhahaah you regressive leftist cunts just can't catch a break.,1,false,0,,,,,,,/Negative/,Negative,0.861
Ugx9gPJ9AKL25kzCgk54AaABAg,atombond,3 weeks ago,1511775436895,"Information is released about Hilary committing a crime. Let's shoot the messengers who colluded to leak this information of Hillary committing illegal actions.

-Regressive Left Logic",1,false,0,,,,,,,/Positive/,Positive,0.588
Ugz_NGsNqLkPJ3SUkiF4AaABAg,{InSuBoRdInAtE},3 weeks ago,1511775436898,"I'm actually going to put this video in my favorites not only because I love to watch them twist in the wind, but also because if you ever needed a reason not to believe a word these people say, look no farther than right HERE.",0,false,0,,,,,,,/Negative/,Negative,0.566
UgwBQK0eVdGYEbDpS1p4AaABAg,{InSuBoRdInAtE},3 weeks ago,1511775436900,"Look at them twist in the wind.
This video proves that these turds are lying through their teeth.
They're intentionally trying to make their subscribers stupid!
Notice: They never say it's past the stature of limitations.
They only, ""pretend"", like the Uranuim 1 scandal is too long ago to care about,
(like a child would).
THEY LIE
If you ever needed a reason not to trust anything these turds say, look no father than right HERE.
I dare you right now to go ahead and look up on the stature of limitations on a crime of this magnitude.
Its truely pathetic that they're trying to protect Hillary because they really don't want to.
EVERYBODY hates Hillary.
The only reason why they're trying to protect her is to keep the dominos from falling.
If she goes down, then Lynch goes down.
Then Mueller, and up the ranks.
They are literally lying to your face!
Go ahead! Look it up for yourself!
Stop letting these turds do your thinking for you and THINK FOR YOURSELF!
""I TOLD YOU YOU WERE GOING TO BE SORRY, TURDS.""
""GETTING DESPERATE, ARE YOU?""
""IT SHOWS.""",0,false,0,,,,,,,/Negative/,Negative,0.891
Ugwvyp8MLhYFkX9G4m54AaABAg,Powerofthadolla,3 weeks ago,1511775436903,problem solved hack it for bernie,0,false,0,,,,,,,/Positive/,Positive,0.998
Ugyh5N1OqDbPED3VqnR4AaABAg,Not Sure,3 weeks ago,1511775436906,the amount of retardism fake news tyt spews is insurmountable.,0,false,0,,,,,,,/Negative/,Negative,0.98
UgwKj_HfAUBIeXF-YzR4AaABAg,The Progressive Cynic,3 weeks ago,1511775436908,"While TYT is great on a lot of stories, they really drop the ball here. They start off by describing how Hillary once planned to murder Assange, then go after him for being biased against her during the campaign and using every opportunity to attack her. If my choices were Trump or somebody who planned to kill me using a drone, who do you think I would be biased in favor of?",1,false,0,,,,,,,/Negative/,Negative,0.65
Ugx9HUlQ4kV8p1H_23B4AaABAg,FromTacoma,3 weeks ago,1511775436911,This is why I love TYT. More debate please!,0,false,0,,,,,,,/Positive/,Positive,0.998
Ugy8xo5QFGpvH6o21JV4AaABAg,xxxxmimi,3 weeks ago,1511775437656,Ana sound like she is sick -- I actually think She sounds better with a slight rasp,0,false,0,,,,,,,/Positive/,Positive,0.953
Ugwj3bR-47xrsRjfb194AaABAg,codingkriggs,3 weeks ago,1511775437660,"10:26 Ana talked about Wikileaks' refusal to leak the Panama papers. Can someone please point me to something that details this? I did a google search, and all I find it quite the opposite: articles from April 2016 where Wikileaks urged the ICIJ/SZ to release more documents, rather than largely censoring them. I have a more pro-Wikileaks position compared to Cenk and especially Ana, but I like to be as educated as I can be, and not being able to find anything myself on what was the most damning thing in this video, I implore anyone reading this who can find more on the subject to help me out. Thanks.",0,false,0,,,,,,,/Positive/,Positive,0.902
UgzhWJOeZjsm9edOwJF4AaABAg,codingkriggs,3 weeks ago,1511775437665,"The thing that mainly swayed Cenk is that wikileaks told Trump Jr. that it would be more interesting to challenge the election results. Damning? Sure. But consider me unconvinced. Wikileaks is in the business of finding information by whatever means possible. If they are talking to Trump Jr., they'll sound cozy to him, to try to get on his good side. This happens in journalism all the time. Wikileaks had plenty of reason to believe there were major issues with the US electoral system (many of which are already public knowledge), and sending the Trumps out like bulls in a china shop would be one way of doing that.",1,true,1,,,,,,,/Negative/,Negative,0.891
,,,,,,,,UgzhWJOeZjsm9edOwJF4AaABAg.8_BXME0dXWm8_BaaEGCYX2,codingkriggs,3 weeks ago,1511775438011,"If it sounds like I'm giving Wikileaks the benefit of the doubt, it is because I am. From day one, they've been a thorn in the side of the establishment. Ever since, the establishment has marked them as a target. They've spent years now repeating over and over in the media that Wikileaks was a bad actor, with many allegations, many of them turning out to have no basis in reality. But it is all part of a common strategy, much as they're doing with Trump and Russia. 1. Make public allegation and repeat it over and over even if you don't have evidence, 2. Take all avenues that could lead to something damning related to the allegation, 3. By the time something even a little bit juicy comes up, it is magnified 1000 fold by the hysteria that preceded it, and creates a feeling of vindication for those who sided with the establishment to begin with. It is depressingly successful with people in general. But my brain works a bit differently, the more you insist on something without evidence, the less impressed I am when you do find anything. Call it my BS defense mechanism. If more people took my approach, maybe people in news and politics would have one less recourse to get public opinion to match whatever manufactured pseudo-truth they wish to push forward.
To me, Wikileaks' motives have always been clear, and it is obvious in their actions: they hate corruption, and they want everything to be transparent. Similarly, the establishment's motives are obvious: maintain the status quo, continue to give even more power to corporations. By definition, Wikileaks gets its agenda forward by publishing anything they can get their hands on. By contrast, the establishment only communicates through guarded language that often hides the truth.",1,/Positive/,Positive,0.602
UgwTjFG_ciNN74Eo7iV4AaABAg,Eric Johnson,3 weeks ago,1511775437671,The problem here Cenk is that the Trump lied about being in contact with Wikileaks,1,false,0,,,,,,,/Negative/,Negative,0.984
UgwbdXdc7JKGADfwKGJ4AaABAg,Semper Skeptical,3 weeks ago,1511775437675,there's enough of a perception of a conflict of interest to warrant this be investigated. idk why the he'll cenk is acting as if it's to late to look into it lol,0,false,0,,,,,,,/Negative/,Negative,0.984
Ugx3OoS_289lapTTpYt4AaABAg,Eric Johnson,3 weeks ago,1511775437679,Cenk what’s up with you dude?,1,false,0,,,,,,,/Negative/,Negative,0.975
UgyPivva4IxYnDTmOPN4AaABAg,NetHead87,3 weeks ago,1511775437683,"Of course Jillian supported Trump over Hillary,   Have we forgotten that Hillary Clinton said she wanted to drone strike Julian Assange to prevent Wikileaks from publishing? How could you even consider supporting someone that publicly says they want to murder you to shut you up?",0,false,0,,,,,,,/Negative/,Negative,0.83
UgwG3W9LYpBp6CtM9n94AaABAg,Not Sure,3 weeks ago,1511775437688,"""in which Trump bragged about sexually assaulting women"". Except that is not true.  You people are taking words and sentences and changing them to something else in your minds.  I don't understand how so many of you cannot understand basic English.  Tyt literally lies in obvious ways and it appears to be enough to confuse a huge portion of their viewers.  This is absurd.",2,false,0,,,,,,,/Negative/,Negative,0.881
Ugz1MWapzvlnWxIbgpd4AaABAg,TheGastro81,4 weeks ago,1511170637693,Is that Milo pissing in the background?,0,false,0,,,,,,,/Neutral/,Neutral,0.908
UgwOxUwmiPB-JzNCVD54AaABAg,Lt Col Kilgore,4 weeks ago,1511170637696,Cenk keeps talking about Russia as if they're not an adversarial nation interfering in our election . The vehicle of interference is irrelevant . His interruptions are distracting from Ana's argument .,0,false,0,,,,,,,/Negative/,Negative,0.744
UgxDu79Olir1bcdMgUt4AaABAg,Brock Samson,4 weeks ago,1511170637701,Still waiting for any evidence against Trump. Or to hear what what he even broke.,1,false,0,,,,,,,/Negative/,Negative,0.98
UgxCHWEDloNNtvNItmR4AaABAg,Mickael Chiasson,4 weeks ago,1511170637704,"Gotta have to disagree with Cenk there: If Trump said he wanted to drone his political opponent, everyone would have flipped their tables... but it would have been normalized later down the line or buried under more scandals. See ""lock her up"" for reference.",0,true,2,,,,,,,/Negative/,Negative,0.795
,,,,,,,,UgxCHWEDloNNtvNItmR4AaABAg.8_A-49Jblv_8_C57qx0C47,Zdenko Kurtović,3 weeks ago,1511775438099,"How is ""lock her up"" same or even comparable to ""drone him"" in your mind? Just wondering.",0,/Negative/,Negative,0.857
,,,,,,,,UgxCHWEDloNNtvNItmR4AaABAg.8_A-49Jblv_8_C6tXEGbAT,Mickael Chiasson,3 weeks ago,1511775438102,"Zdenko Kurtović
I am not making a comparison between the two. Rather, I am making a prediction of how the public would have reacted to Trump if he said something similar, then pointed at the ""Lock her up"" chanting to show an example of the trend, disagreeing with Cenk's assessment of a tide-turning impact.

If I wanted to make such a comparison, I would have mentioned that the allegations of droning Assange by Hillary are yet unproven and were provided by Assange himself in the email titled ""Re: an SP memo on possible legal and nonlegal strategies re wikileaks"" which makes no such reference.",0,/Negative/,Negative,0.889
UgwIaV7b3mKiTfpoll54AaABAg,george hyland,4 weeks ago,1511170637708,I can't wait for him to to jail,0,false,0,,,,,,,/Positive/,Positive,0.992
UgwSZfvJGnnPN-2zD3B4AaABAg,Meagan Dunford,1 month ago,1510997837712,"I honestly believe Wikileaks could've cared less about Trump, but hated the hell out of Hillary Clinton and saw his campaign as a great megaphone.",0,false,0,,,,,,,/Negative/,Negative,0.896
Ugw0KjFG_DmAUui6LSB4AaABAg,Susan Galea,1 month ago,1510997837715,"Ana is far more realistic than Cenk on this. The facts support her analysis. Pity both of them are not knowledgeable about this subject, but are merely waffling on, on their own prejudices and intuition. Wikileaks ( I used to support) are not honest brokers.  At least, Assange is not. He is pro- Trump, and he is not a supporter of open democracy but something much darker. Please cut out this nonsense, or you are folks are going to lose credibility.",1,false,0,,,,,,,/Negative/,Negative,0.891
UgyZ79PEjiTsIztuEDV4AaABAg,Susan Galea,1 month ago,1510997837717,"WTF? Why don't you TYT do your homework? That was not a quote from the obnoxious Clinton. It was from a fake twitter account trying to make her look bad. Do your bloody homework, guys. You're getting sloppy. Do the research and cut out the self-righteous claptrap, Cenk. This is all clearly set out at the Intercept. Jeez...",2,false,0,,,,,,,/Negative/,Negative,0.992
Ugy2blArGn-Xm9U3WwJ4AaABAg,Christ Complex,1 month ago,1510997837720,You shouldnt have a opinion or perspective is you are a news organization. You have one job to not have opinions and you do it anyways.,0,false,0,,,,,,,/Positive/,Positive,0.943
UgwVq3ea251vz1KOBMh4AaABAg,Latrodectus Variolus,1 month ago,1510997837723,Cenk always has the worst opinions.  He still thinks like a Republican.,0,false,0,,,,,,,/Negative/,Negative,1
Ugzg_TnEIq5gCfgwCyV4AaABAg,John Brady,1 month ago,1510997837726,It makes me sick that these Russian billionaire douchebags are trying to influence our elections.  That's the job of our American billionaire douchebags.,0,false,0,,,,,,,/Negative/,Negative,0.906
Ugwo7-GJZ2LKQl78jb54AaABAg,the mouth of Sauron,1 month ago,1510997837728,ANA PLEASE TAKE A SHIT IN MY MOUTH!!!!,0,false,0,,,,,,,/Positive/,Positive,0.758
Ugwpx3173eFjytXXCnh4AaABAg,Mister Twister,1 month ago,1510997838687,heroes should work together,0,false,0,,,,,,,/Neutral/,Neutral,0.998
UgwLl2lNv9ntVa3J-Vd4AaABAg,greg romero,1 month ago,1510997838690,trumpf's = treason. hang em all. ya don't need a weatherman to know which way the wind blows. stand up straight america !!!,0,false,0,,,,,,,/Negative/,Negative,0.83
Ugz6pzW7Z3blTT3FEgN4AaABAg,John G,1 month ago,1510997838693,"Cenk, could you try a bit harder to hide your white-anting of Ana? Your constant interrupting completely diluted the persuasiveness of her message. But then again, maybe that was your intent.",0,false,0,,,,,,,/Negative/,Negative,0.977
UgyG7wuES6_PVCbPnet4AaABAg,akaElleLatham,1 month ago,1510997838697,"There was proven election fraud, Ana. Look up Democracy Lost, idiot.",0,false,0,,,,,,,/Negative/,Negative,0.668
Ugx3EbKC6Y6RVk5tZ_x4AaABAg,X Unkn0wn,1 month ago,1510997838699,Trump won get over it.,0,false,0,,,,,,,/Positive/,Positive,0.984
Ugx9LKWKm5rbQXWEWpp4AaABAg,Aaron H Teikk,1 month ago,1510997838702,"Ana, Australia will not even appoint Assange a dog-poo collector.  He is dead set anti USA from day one.",1,false,0,,,,,,,/Negative/,Negative,0.988
UgxpHzWE0O5yDduCs9x4AaABAg,Aaron H Teikk,1 month ago,1510997838704,"Sorry, scum bag.",0,false,0,,,,,,,/Negative/,Negative,0.998
UgytsoUOenUrxXezv3x4AaABAg,Aaron H Teikk,1 month ago,1510997838708,"Assange is an Aussie sum bag.  He is an absolute misfit.  The guy is bag egg, holing up like a rat in a foreign embassy.  He is pathetic.",1,false,0,,,,,,,/Negative/,Negative,0.977
UgwYhCWvi3nVPYiLaO14AaABAg,Art Art AAng,1 month ago,1510997838711,Wake up America. Dictator Russia Putin is evil & not on your side.,0,false,0,,,,,,,/Negative/,Negative,0.986
UgyxIxOxItK9BKhPYX54AaABAg,Art Art AAng,1 month ago,1510997838714,"Wikileaks was compromised, hacked & manipulated by Russian Dictator Putin to help 
Trump & cronies cheat the USA election. Jail time coming for Trump
Trump admires Dictator Russia Putin is Dangerous.
Dictator Russia Putin ex KGB makes Trump his puppet. Treason.
Moron Trump is a narcissistic liar, incompetent, insecure, racist, sex predator, corrupt businessman NOT a leader.Jail time for Corrupt Trump & his cronies.",0,false,0,,,,,,,/Negative/,Negative,0.744
UgyJwafNhH2uXq2GQMZ4AaABAg,The Last Celt,1 month ago,1510997838719,"Fake news yet again by the young turks. Gee, who could have seen it coming?

Cockroaches.",0,false,0,,,,,,,/Positive/,Positive,0.893
UgylORp6MXOVVZc5h-J4AaABAg,Gold Man,1 month ago,1510997838722,This christmas I am going to deep fry a turkey!,0,false,0,,,,,,,/Positive/,Positive,0.838
Ugwtk1XDL3TYfXFLxsJ4AaABAg,Gold Man,1 month ago,1510997838725,They paid how much corporate welfare?,0,false,0,,,,,,,/Negative/,Negative,0.994
UgxLVLj99BlIHSW4zrt4AaABAg,John Townsend,1 month ago,1510997838728,"Whatever rationalizations trump's henchmen can dust off and trot out (novice, naïve, innocent blunder, etc) for Kushner’s/Don jr's behavior, the one irrefutable untarnished fact is these men are corruptible and are indeed corrupt. It runs in the family.",0,false,0,,,,,,,/Positive/,Positive,0.553
Ugy8MVBNASXZ_fsg_1V4AaABAg,Juan Juan,1 month ago,1510997838732,"Ana wants to cry because wikileaks prodded Trump 'not to concede' the election, but all the Hillary orphans including Ana (and until recently Cenk) haven't themselves conceded the election!? Claiming that Russia 'rigged' the election, and that there was 'ton of evidence'.",0,false,0,,,,,,,/Negative/,Negative,0.666
UgydzncYSrpau-NM4kN4AaABAg,Juan Juan,1 month ago,1510997838735,"Even Cenk has jumped the sinking 'Russian collusion' conspiracy ship, yet, many fellow Chunktards are claiming smooth sailing to safe port!?",0,false,0,,,,,,,/Positive/,Positive,0.906
UgyuhXy645gZm_y4AvR4AaABAg,Randy Curry,1 month ago,1510997838737,"Of course they wanted a mess. This whole administration is a mess, so in that case, a mess if he wins, a mess if he looses.",0,false,0,,,,,,,/Negative/,Negative,0.998
UgzzNLqcUm8-kv3_ORN4AaABAg,Becky Kovac,1 month ago,1510997838740,I’m glad TYT is finally backing off this Russian rigging conspiracy theory.,0,false,0,,,,,,,/Positive/,Positive,0.943
UgyzXh0SAawAot9nPnh4AaABAg,moewaddah,1 month ago,1510997838744,Ana grew a brain!,0,false,0,,,,,,,/Positive/,Positive,0.689
Ugw2GYEcw7a2C9N19M14AaABAg,IyaArzulaEgun IfaMidWives,1 month ago,1510997838765,"Cenk. You are deliberately being an ass. 
Wiki leaks works for Putin.
Trump works for Putin.
Bernie works for Putin. 
Who do you work for?
Just as Wikipedia can be edited and changed. So can Wiki Leaks. 
Im sick of your Anti Hillary BS.",0,false,0,,,,,,,/Positive/,Positive,0.715
UgzOgvM137VkugAli494AaABAg,IyaArzulaEgun IfaMidWives,1 month ago,1510997840694,Rigging was Bernie's word. He rented it to Trump.,0,false,0,,,,,,,/Negative/,Negative,0.836
UgyQYEAXY9maeD1Yfg54AaABAg,IyaArzulaEgun IfaMidWives,1 month ago,1510997840697,"Access Hollywood Tapes was Russia, putting Trump on notice",0,false,0,,,,,,,/Negative/,Negative,0.768
UgzWu9ExWtew1fD11Ax4AaABAg,elitemathlete,1 month ago,1510997840700,My name is liki weekes.  It sucks.,0,false,0,,,,,,,/Negative/,Negative,0.996
Ugx2huxD8j3HbtM75ot4AaABAg,indubiopronegro,1 month ago,1510997840703,"finally not a pre arranged common point of view and a real discussion.
Cenk is right on this one!",0,false,0,,,,,,,/Positive/,Positive,0.896
