,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
UgxVrkxK12ZvSxyK_bR4AaABAg,Kai Sea,2 days ago,1514935792474,"Also pasturisation doesn't work that way. Milk spoils because it's been exposed to oxygen and bacteria have bred inside, that's why it spoils. That's how decomposition works. Drinking expired milk can absolutely make you sick.

Long life milk is vacuum sealed and far more sterilised, so it lasts much longer. Please don't spread crap like this. Damn.
If something is rotting it is not safe to eat. Why do you think we still use maggots to eat rotten flesh? Because they only eat the dead stuff and leave the living flesh.",0,false,0,,,,,,,/Negative/,Negative,0.783
UgwxIKOIKNDrqm3r0Kt4AaABAg,Danny,3 days ago,1514849392477,"Sometimes Adam has good points that noone heard or thought about like trophy hunting, but most of the time, the stuff he talkes about seems kinda obvious, am I the only one thinking that?",0,false,0,,,,,,,/Positive/,Positive,0.529
UgxXpsAlayDpcP4-PAF4AaABAg,I Bara,3 days ago,1514849392480,"THATS WHY THE LABEL SAID BEST BEFORE:...    NOT SAFE BEFORE:... 



YOU DUMBFUCK. THIS VIDEO IS STUPID",0,false,0,,,,,,,/Negative/,Negative,0.99
UgwlkcPDt-Pqs0WDKCZ4AaABAg,Stardust 3DS,3 days ago,1514849392484,If you always have more than a few expired items in the fridge... You need to start thinking about buying less. Buying food without an idea of when you are going to cook it and buying food in bulk if you have a small household are the worst mindsets,0,false,0,,,,,,,/Negative/,Negative,0.996
Ugzjux_1jVcITiUqkMd4AaABAg,Desiree' D,3 days ago,1514849392489,"When milk smells bad it is bad. By the time it gets into your fridge it's been out a few times. There's a timeline on that too. Also airborn bacteria get into the carton upon opening, waterfalling, chugging, re-pouring...All those things add to the actual expiration date. You should look at and smell your food before consuming AND if it smells bad, it is bad.",0,false,0,,,,,,,/Negative/,Negative,0.979
UgwUHQSX4AnJfD7Cihx4AaABAg,Corbyn Cook,4 days ago,1514762992494,"I already knew this, whenever food goes expired and it's only like 2-3 days I still eat it.",1,false,0,,,,,,,/Negative/,Negative,0.656
UgwDdtcxpD1Gw_PoCzZ4AaABAg,haruna nakamura,4 days ago,1514762992498,"to adam : i love your show,i taught me so much things that are the publicly common.but are you receive requests ? if so i had a request : please ruins the us propaganda of north korea pleeaassee..",0,false,0,,,,,,,/Positive/,Positive,0.643
Ugwr9dP9CFRqrtgzik14AaABAg,Bin Young,4 days ago,1514762992502,Why does Adam do the tiptoeing so often? To compensate for his short stature?,0,false,0,,,,,,,/Negative/,Negative,0.959
UgyBxKKAP9qCHkZdZ4J4AaABAg,setite,4 days ago,1514762992506,"I don't care if I can drink spoiled milk, the taste is sooooo foul.",0,false,0,,,,,,,/Negative/,Negative,0.77
UgzUNEjZ7E0Go8S9N0l4AaABAg,King VIRUS,4 days ago,1514762992510,Wow.,0,false,0,,,,,,,/Positive/,Positive,0.998
UgwOn9qFvTPjc6179d54AaABAg,Nift_Nift,4 days ago,1514762992515,"Who remembers when Adam didn't have the tv show and was only on this channel











Because I do",0,false,0,,,,,,,/Negative/,Negative,0.709
Ugy2kEqrD4ee02_4qOZ4AaABAg,Holden Sanders,5 days ago,1514676592518,Yeah you wouldn’t want to waist food,0,false,0,,,,,,,/Negative/,Negative,0.963
UgykDnaHgsePn7RuvHd4AaABAg,ZWzanderwolf,5 days ago,1514676592522,"Wrong, the dates on eggs are decided by who ordered them, like Walmart or Hyvee. We print them according to the order, 30 day or 45 day typically.",0,false,0,,,,,,,/Neutral/,Neutral,0.553
UgwtjpUqgv8GPRos7p14AaABAg,ReelLife C,5 days ago,1514676592526,"I saved money on food, but it went to toilet paper because i can't stop shitting.",0,false,0,,,,,,,/Negative/,Negative,0.994
UgyrNfEuqXM0CKYnPoV4AaABAg,daniel neace,5 days ago,1514676592529,I just realised i have 3 year old jelly in my fridge.,0,false,0,,,,,,,/Neutral/,Neutral,0.568
Ugwhrx1dvSzKbM5hThh4AaABAg,John Clubb,5 days ago,1514676592532,Wait I live in Missouri and we have dates for food,0,false,0,,,,,,,/Negative/,Negative,0.822
UgwkCvwcSTWOrDTy1wF4AaABAg,0ddMonk3y,5 days ago,1514676592536,"Can you please do Adam ruins Superman Vs Goku?

Prove to everyone that Superman is stronger?",0,false,0,,,,,,,/Negative/,Negative,0.73
UggrLxIcjM146ngCoAEC,安笑生,6 days ago,1514590192539,I know that. But the most serious mistake I made was that I used an egg that was best before 2 months... You will never want to know how the cooked egg tasted...,1,false,0,,,,,,,/Negative/,Negative,0.684
UgyZMrrcbGo4sZZXiHp4AaABAg,Wizard Fan,6 days ago,1514590192542,Those people who when you throw 1 grain of rice away are like OMG YOUR THROWING AWAY GOOD FOOD SOMEONE ELSE COULD EAT YOUR A HORIBLY PERSON like OMG 1 grain ain't helping nobody,0,false,0,,,,,,,/Negative/,Negative,0.947
UgwH4HCZIaaahWfVxE54AaABAg,Gianna Pastore,6 days ago,1514590192545,No spoiled milk is sour and disgusting,0,false,0,,,,,,,/Negative/,Negative,0.998
Ugw22TgCovG7RnKDR7d4AaABAg,gamerstime 127,6 days ago,1514590193153,good thing we don't have that problem in Mexico,0,false,0,,,,,,,/Positive/,Positive,0.742
UgwIr828aAqdCbJweeJ4AaABAg,Scarlet Viking,1 week ago,1514503793156,"Yeah I hate it when I’m about to make a sandwich, I’ve buttered the bread then I make my way to the fridge and the ham was THROWN AWAY! And it was in a bag to cover it! Plus i hadn’t even used half!",0,false,0,,,,,,,/Negative/,Negative,0.623
Ugy1UxfX9p_2icpxpol4AaABAg,eclectictllc,1 week ago,1514503793159,"He's wrong about milk.  Because it's pasteurized, if it spoils, it's not from the yogurt-and-cheese-making bacteria that came from the cow.  Sure, the air when you opened it may have put benign bacteria into the ultra-pasteurized product, but the air could have put in something else too.  When I get raw milk from the cow, it turns into cheese.  Pasteurization helps with mass-produced milk products handled by many manufacturing plants — the farm, the truck that takes it to the pasteurization facility, bottling plant, warehouses, etc.  Buying milk fresh from a farm in sterile containers you have milk that was handled less and less likely to get contaminated.

I wouldn't drink spoiled ultra-pasteurized or pasteurized products.  You don't know what it's becoming.",0,false,0,,,,,,,/Negative/,Negative,0.629
Ugwynn5lX_NCRoNsUQd4AaABAg,Nick NTB666,1 week ago,1514503793162,Did you mean 'Adam fixing everything'?,0,false,0,,,,,,,/Neutral/,Neutral,0.996
UgwqxFFolB_8W834tDZ4AaABAg,Corporal Silver,1 week ago,1514503793164,If you ever come to the issue where you need to throw away good food. Buy less.,0,false,0,,,,,,,/Negative/,Negative,0.625
UgzPsQ3BdcYgdZsxs1x4AaABAg,Dank meme Machine,1 week ago,1514503793167,Adam ruins the wage gap,0,false,0,,,,,,,/Neutral/,Neutral,0.535
UgyiXlMSEpZSyNshET54AaABAg,insidetrip101,1 week ago,1514503793169,"genuinely not sure how you can have a label more clear than ""sell by.""

If people are throwing food away because of a ""sell by"" date, then there is no hope for them in regards to understanding what is going on.",0,false,0,,,,,,,/Negative/,Negative,0.824
UgwnZSQP8FQViBXsoaJ4AaABAg,AsianGlow,1 week ago,1514503793171,"I drank some old OJ. Tasted like a mimosa, got sick for a week... 🤢🤢🤢",0,false,0,,,,,,,/Negative/,Negative,0.99
UgxW9f0_hifpkkf0HCt4AaABAg,Simon Marc Levy,1 week ago,1514503793174,"So true....I’ve been telling this to people for years, and everybody thinks I’m crazy...",0,false,0,,,,,,,/Negative/,Negative,0.525
UgxhiMRd5iB0n62WwAt4AaABAg,VIRGINIA Guy,1 week ago,1514503793176,Oh yeah. Keep drinking spoiled milk. It's not like your gonna have a bad time in the bathroom or anything like that.,0,false,0,,,,,,,/Negative/,Negative,0.918
Ugx8uQrAtdaUPkNgDSN4AaABAg,Gl1tchy,1 week ago,1514503793179,Best Buy is good to eat?,0,false,0,,,,,,,/Positive/,Positive,1
Ugzw49m2dqwji1KOQrh4AaABAg,Spencer Zbitnoff,1 week ago,1514503793182,"The company that makes Epipen does this too, my Epipen has an expiration date of 12/1/17, but actually the medicine itself won't go bad until it changes color, which can be up to a year after the fact. The label on the pen itself mentions this, but in very small, hard to read text.",0,false,0,,,,,,,/Negative/,Negative,0.982
UgwM5E3CtKMqZ5536n94AaABAg,CubicClash,1 week ago,1514503793185,For Halloween2017 I got gummy bears from 2015,0,false,0,,,,,,,/Neutral/,Neutral,0.57
UgyNNVm6zcRurcweaNJ4AaABAg,matt gross,1 week ago,1514503793187,Honestly I'm still probably not gonna eat it past expiration,0,false,0,,,,,,,/Negative/,Negative,0.994
UgyBUtRaOQDxMUM4pyp4AaABAg,The all mighty Watermelon,1 week ago,1514503793190,"I'm going bad, oh yeah!",0,false,0,,,,,,,/Negative/,Negative,0.998
UgwDuthKBDrichg7ctB4AaABAg,ерунда сэндвич,1 week ago,1514503793192,I drank spoiled milk once and I had massive diarrhea,0,false,0,,,,,,,/Negative/,Negative,0.732
Ugw8Q7DveOmdaCGdG3x4AaABAg,Shadow Sabre,1 week ago,1514503793194,"That tie... 




(What should I say) It stands out ¯\_(ツ)_/
I just wanted to comment",0,false,0,,,,,,,/Neutral/,Neutral,0.482
UgycJTG-o4Dys9SInJZ4AaABAg,Meowstical,1 week ago,1514503793197,"Oddly, I once got a package of noodles with a ""freeze by"" date.",0,false,0,,,,,,,/Negative/,Negative,0.613
UgzUPvTYL1Id-91qUxF4AaABAg,Octo kitty Kat,1 week ago,1514503793199,I found year old chips in the pantry at our families coast house and it might have been slightly soggy but I still ate them all,0,false,0,,,,,,,/Positive/,Positive,0.611
UgxwBbixfCwJnxZP7_x4AaABAg,Spud Bud,1 week ago,1514503793202,"Mayonnaise doesn't go bad, it only becomes miracle whip. -Kyle Kinane",0,false,0,,,,,,,/Negative/,Negative,0.998
UgwW_SbMZzuZyIcvlfJ4AaABAg,Katharine Lemmon,1 week ago,1514503793759,"Should I throw away my baking soda if it has a blockbuster ad on it







That was a joke",0,false,0,,,,,,,/Negative/,Negative,0.951
UgzmxZEtj2dfSs6dHRp4AaABAg,florance333,1 week ago,1514503793761,"You can make delicious pancakes with ""spoiled"" milk - that's my go to way to use it up.",0,false,0,,,,,,,/Positive/,Positive,0.986
UgwqDxLkBQmay1F2Exp4AaABAg,Su4#0ne,1 week ago,1514503793764,I still think that Uncle Sam dude is PBG.,0,false,0,,,,,,,/Positive/,Positive,0.682
Ugzsh91nB8nlMWrm9GJ4AaABAg,Robot Porkchop,1 week ago,1514503793766,No I'm still gooooooooooooooooooood...,0,false,0,,,,,,,/Negative/,Negative,1
UgwYncKsMLGVFx7xV0R4AaABAg,Amanda Williamson,1 week ago,1514503793768,But why would you want to drink spoiled milk?,0,false,0,,,,,,,/Negative/,Negative,0.814
UgzEM5X5BON_Ac9otKt4AaABAg,Karl Mulieri,1 week ago,1514503793771,"Wow, so you mean the ""Best By:"" label is telling us when the food is best by?!?!?!?!?! :O",0,false,0,,,,,,,/Positive/,Positive,0.975
UgzJtsxoF_6-XEZWRg54AaABAg,SpadeZap,1 week ago,1514503793774,the actress sucks,0,false,0,,,,,,,/Negative/,Negative,1
UgwG2KHhj0AxKHJEbCN4AaABAg,Robert Hardt,1 week ago,1514503793776,"Exaggerating quite a bit. Food companies actually do a pretty good job of research and labeling best buy dates. If you ever opened something that was never opened before, beyond its best by date, and eaten it, you know this to be true. I like ARE, but a little short on material this one.",0,false,0,,,,,,,/Positive/,Positive,0.996
UgyAjFUKcXZLNLxfuXR4AaABAg,Jonah Kuske,1 week ago,1514503793779,The labels aren't misleading or inaccurate. People are just either stupid or neurotic.,0,false,0,,,,,,,/Negative/,Negative,0.998
UgyoRLj-D1wA6N7-Sqt4AaABAg,Jake Tucker,1 week ago,1514503793781,He's right I just ate a bowl of cereal with milk that said best by 12/5/17 and despite the bad taste I feel totally fine. Im still trying to convince my sister these facts.,0,false,0,,,,,,,/Negative/,Negative,0.967
UgzlWH3wmfwX6jLiBEx4AaABAg,22vx,1 week ago,1514503793784,chubby desi,1,false,0,,,,,,,/Positive/,Positive,0.393
Ugz3emOPbPeAi2gevYx4AaABAg,XF UNKNOWN,2 weeks ago,1513898993786,The last part of the video where he said “theres still people who are starving”..... that’s because businesses don’t make profit from it. It’s inhuman but if a business doesn’t see profit in it they won’t do it :/,0,false,0,,,,,,,/Negative/,Negative,0.797
Ugxo5ESN2suzZxKCMNl4AaABAg,E Ho,2 weeks ago,1513898993789,Have fun drinking old milk nutcase,0,false,0,,,,,,,/Positive/,Positive,0.998
UgyXJzg_QvS5H7WCUKV4AaABAg,Christian Ingmar Kjølsvik,2 weeks ago,1513898993791,"Dude in my school, they told us about this, they practically teached us to eat rotten food.",0,false,0,,,,,,,/Negative/,Negative,0.967
UgxbQPRT-2AcLsTBFRF4AaABAg,Sizzlyy,2 weeks ago,1513898993794,Tell that to milk,0,false,0,,,,,,,/Neutral/,Neutral,0.893
UgxiVDi8V6_xacsA-aZ4AaABAg,is this youtube?,2 weeks ago,1513898993796,"Around 3m people stopped throwing out food. I mean, they did watched the whole video right?",0,false,0,,,,,,,/Negative/,Negative,0.992
UgwDvbxvrnBZVhpuZIN4AaABAg,voiceofreason467,2 weeks ago,1513898993800,Is this really something Adam needs to Ruin? Figures only retards think of expiration dates this way.,0,false,0,,,,,,,/Negative/,Negative,0.881
UgxKIgj2m9dOFRDDytR4AaABAg,Juanvazqueslol9,2 weeks ago,1513898993802,I remember drinking expire milk I've throw up for 3 days,0,false,0,,,,,,,/Neutral/,Neutral,0.664
UgwsokL1guH8WwZMNzN4AaABAg,Patrick Star,2 weeks ago,1513898993805,"I literally knew someone who would throw away salt which ""expiration"" date was expired..... fucking salt.",0,false,0,,,,,,,/Negative/,Negative,0.998
UgxYc5JpN9-DTD0WoHd4AaABAg,RKBock,2 weeks ago,1513898993809,"that's why germany doesn't have a ""best by"" date, but a ""at least lasting until"" date. which is, to my knowledge, determined mathematically to tell you when, due to the possible packaging errors (no packaging is perfect), food could start to spoil.",0,false,0,,,,,,,/Negative/,Negative,0.828
UgwfKk1Tc927F-V1XLZ4AaABAg,siam sabbir,2 weeks ago,1513898994729,She is hot,0,false,0,,,,,,,/Positive/,Positive,1
UgxP5GFvDh6hCIY0sVt4AaABAg,Supernova,2 weeks ago,1513898994731,"Im my expirience the ""use by date"" on the milk is true. A day or two after it it starts to have a bit white chunks and taste a bit acidic and still smell like milk.
Fresg milk without pasteurizatio spoils the same day.
Pasteurized milk doesn't remove all bacteries! It only slows down the spoiling. So always check!

As for other foods, you can consume most of them after expiration date, but always check it for freshness. It's not ""if A than B"".",0,false,0,,,,,,,/Positive/,Positive,0.75
UgyjLLa60zP_Gnyw2Yl4AaABAg,Snark Jacobs,2 weeks ago,1513898994734,This guy is utterly insufferable. Didn't watch this video but I sat through a torture-spree and he literally does ruin everything topic he touches - by being wrong. He's ruining the minds of the people who don't know any better while using such a condescending tone to make people feel like they are not capable of doing basic research and realizing how ridiculous this whole show is.,0,false,0,,,,,,,/Negative/,Negative,0.977
UgxeQaoff1qJeRPBddd4AaABAg,elmateo77,2 weeks ago,1513898994736,"Expired milk is only safe to drink if it hasn't been opened.  It's pasteurized, but when you open the bottle you let in bacteria.  So if you open it then let it sit in the fridge for a few weeks, bad bacteria can grow in it.",0,false,0,,,,,,,/Negative/,Negative,0.822
Ugx8VKayTJcAxK_0fCt4AaABAg,Eric Cooper,2 weeks ago,1513898994740,Anything that lasts that long is obviously not good for you. If you ever eating a vegetable or went into a whole foods you can smell the rotting  (bust compos-table) food.,0,false,0,,,,,,,/Negative/,Negative,0.98
UgyguQhemTogRJwGjdZ4AaABAg,robertbos462,2 weeks ago,1513898994745,"I used a bottle of ranch that was a year old and it was fine. Had a can of soup that was a month old, spoiled and the broth was separating..... it was clam chowder.....",0,false,0,,,,,,,/Negative/,Negative,0.58
UgxyQAAVTAgob3FD_4p4AaABAg,BloodChimer,2 weeks ago,1513898994750,This is video is bad,1,false,0,,,,,,,/Negative/,Negative,0.998
UgyvP3QK69N8mu5Npbx4AaABAg,unreanding Games,2 weeks ago,1513898994756,Best by dates are true right,0,false,0,,,,,,,/Positive/,Positive,1
UgzK2kHOFyKrpBxVgul4AaABAg,Spynmaster,2 weeks ago,1513898994760,Hey Adam - can you ruin monogamy?,0,false,0,,,,,,,/Neutral/,Neutral,0.996
Ugx3FxRQIc28FvcG7ml4AaABAg,John Neves,2 weeks ago,1513898994766,There should be an episode in which Adam would ruin Adam,0,false,0,,,,,,,/Negative/,Negative,0.984
UgxMcFqH4-dLh6qZ7QV4AaABAg,Philip Dyer,2 weeks ago,1513898994770,"Chugging a galloon of milk, nevertheless spoiled milk, it a good way to induce vomiting or diarehha, since barely chugging a a lot of cold fats and proteins.",0,false,0,,,,,,,/Negative/,Negative,0.725
UgyFexgm0ISL_yYD6Pl4AaABAg,Claude Smoot,2 weeks ago,1513898994798,It doesn't look like she has thrown out any food.,0,false,0,,,,,,,/Negative/,Negative,0.998
UgzA7Xtt-abpuuM2a1Z4AaABAg,Olivia Paone,2 weeks ago,1513898994804,The only expiration date I take seriously is any LUSH products because those fresh face masks can go nasty so quickly😂,0,false,0,,,,,,,/Positive/,Positive,0.863
UgziWxO9BPeQXSV30_V4AaABAg,key2010,2 weeks ago,1513898994808,"don't drink milk from the carton, it introduces bacteria from the mouth and spoils the milk even before the printed date (doesn't matter if your mouth is clean, it's still not sterile)",0,false,0,,,,,,,/Negative/,Negative,0.736
UgxeZ6Z01L-Of9bwhr14AaABAg,TALKINGtac0,2 weeks ago,1513898994813,Tell that to the milk that stank and made my little sister sick,0,false,0,,,,,,,/Negative/,Negative,0.85
UgzUdYcH3uAL0nMIG314AaABAg,Ben Cooper,2 weeks ago,1513898994819,"Is anyone else disappointed that they didn't get ""Rodger"" from cracked to do the chip company?",0,false,0,,,,,,,/Negative/,Negative,0.998
UgwrHYUFu5jAOajhnuh4AaABAg,Rohan Ramesh,2 weeks ago,1513898994821,"For this. Is. Ooh, Americaaah.",0,false,0,,,,,,,/Negative/,Negative,0.963
UgwEgwDsa8_MisYzBBx4AaABAg,Sorcerer Vaati64,2 weeks ago,1513898994824,I used to work at a supermarket and whenever i want to buy milk the expiration date is always like near by. It happens when I pick out milk all the time,0,false,0,,,,,,,/Negative/,Negative,0.484
UgzM1hCsI4bYySaiAzJ4AaABAg,TopGunPaintballer,2 weeks ago,1513898994827,Half the humor in this wouldn't pass for middle school,0,false,0,,,,,,,/Negative/,Negative,0.982
UgwjVH04kfhQS-W69ox4AaABAg,Andrew Mckibben,2 weeks ago,1513898994829,"Wish more people would see this, then my family wouldn't have a heart attack when the food is a minute past the date",0,false,0,,,,,,,/Negative/,Negative,0.771
UgwshlVMTcqBA9q1mDZ4AaABAg,Gideon Sassoon,2 weeks ago,1513898996830,Milk may be good to drink after the sell by date but I've tasted milk when the taste went bad and it almost out my off milk / made me throw up. So safe yes but why would I force myself to drink something that I would throw up at.,0,false,0,,,,,,,/Negative/,Negative,0.967
UgyuPL6R3Lk95omK8Dh4AaABAg,sadman hoque,2 weeks ago,1513898996832,isn't spoilt milk basically yoghurt?,0,false,0,,,,,,,/Negative/,Negative,0.998
UgzkQeCf_obJTlrOAXl4AaABAg,Architecture Technology,2 weeks ago,1513898996835,Eggs will float when they have gone bad. Everything else has a bad smell usually.,0,false,0,,,,,,,/Negative/,Negative,0.996
UgxiOrPyG4-LsdoufX14AaABAg,Alexandru Ion,2 weeks ago,1513898996837,"In Europe you always have the expiration date on each product. But I noticed, that in Germany it says ""Mindestens haltbar bis..."" which means you can certainly keep that product until that date, but not that after that date the product isn't good anymore. That's up to each customer.",0,false,0,,,,,,,/Negative/,Negative,0.498
UgwyUyg-4EZiTktqLVJ4AaABAg,Hi! So my name is [Tess],2 weeks ago,1513898996839,"The one thing I don’t like about this is how it puts a lot of the blame for food waste on consumers when corporations are probably creating most of it. I work at a target cafe with a Pizza Hut, and we can hold have our personal pan pizzas out for 30 minutes. We throw away dozens of perfectly good pizzas every week, it’s honestly the most wasteful thing I’ve ever seen. As well as better label regulations, we should start programs to collect and give out all this food that would just be thrown away anyways",0,false,0,,,,,,,/Negative/,Negative,0.74
UgxK6JTpmyL235jsUIR4AaABAg,רון וקסמן,2 weeks ago,1513898996841,Or in other worlds americans are dumb and grandma sciance ftw~,0,false,0,,,,,,,/Negative/,Negative,0.939
UgzwsTCC47hSFKIqRtB4AaABAg,Ray Hemminger,2 weeks ago,1513898996843,"Unfortunately, It's really hard to convince consumers to buy this stuff when they've got such short expiration dates sometimes. Working in a Grocery store I do end up throwing away a lot of food that I'm aware isn't spoiled simply because I need to make room for the next shipment. I do discount a lot of products and sell them anyway but it's only a fraction of what goes to the garbage.",0,false,0,,,,,,,/Negative/,Negative,0.91
UgxgBtLuSlHBu1H4wOx4AaABAg,SuperHurricane,2 weeks ago,1513898996845,"Adam, please rally us against the repeal against Net Neutrality so we don't have to pay a massive fine to watch the internet.",0,false,0,,,,,,,/Negative/,Negative,0.895
UgyiizQNdSQdIiy6RJl4AaABAg,Sargent Lemmon,2 weeks ago,1513898996847,I think if you drink spoiled milk it will still make you sick because just the smell can make you sick to your stomach 😂,0,false,0,,,,,,,/Negative/,Negative,0.619
Ugy-uqduFkViCj0GTzV4AaABAg,Captain Geronimo,2 weeks ago,1513898996849,You spoiled expiration dates!,0,false,0,,,,,,,/Negative/,Negative,0.596
Ugw0_DpG9s0q9FknEdF4AaABAg,TheDicfer,2 weeks ago,1513898996852,Dem some Big ol TITTIES,0,false,0,,,,,,,/Positive/,Positive,0.93
Ugzt902HvrJgPdRloUB4AaABAg,CZpersi,2 weeks ago,1513898996854,"In Czechia, we have ""consume due"", which is a red line limit, after which the food is not safe to consume and ""best before"", which means that it is perfectly safe to eat the food even after the date, as long as there are no signs of spoilage. ""Consume due"" is for food that spoils quickly and can become dangerous after that, while ""best before"" is typically used for dried or canned food. There are specialized stores, where you can buy outdated ""best before"" food for dirt cheap prices and use it normally. It is not so tasty, but it is a life-saver for many low-income families.",0,false,0,,,,,,,/Negative/,Negative,0.525
UgxFyvYKA_cfAXPcIP14AaABAg,AnimeShinigami13,2 weeks ago,1513898996884,"our local grocery stores compost their produce if it goes bad. I do too, and even a small amount of bread can be composted although its not healthy for the earthworms. Lets see... coffee can be composted, a small amount of dairy at a time but again keep the amount low. sure earthworms are invasive species but put a thousand redworms in a box and they can go through over a pound of foodwaste daily.",0,false,0,,,,,,,/Positive/,Positive,0.785
UgySzANS8sjBXAOXA5B4AaABAg,Christoph Alexander,2 weeks ago,1513898996886,"I'm not sure how these labels are confusing? ""Best before"" seems pretty self-explanatory.
Where I live, we have a ""Mindesthalbarkeitsdatum"", which might be translated as ""Minimum edible duration/date"".
Of course, many translate it as ""Poisonous once this date is reached""...

Still, I have to admit, I'd rather throw something out even if it might be good, than risking food poisoning. We're lucky being able to afford that. (We, as in everyone where videos like the above are produced.)
I believe I once experienced the effect of food gone bad (mold). A man (or woman, for that matter) should not have to know the color of their bile. Not coming out of both ends...",0,false,0,,,,,,,/Negative/,Negative,0.721
UgyFzCKMtoi_UQ4i1_h4AaABAg,rook unsafe,2 weeks ago,1513898996888,What about the food and drug act made by fdr.,1,false,0,,,,,,,/Negative/,Negative,0.992
UgzyTzvp0IW1yO6Meyx4AaABAg,Ryan Kelly,2 weeks ago,1513898996891,It's John's friends!,0,false,0,,,,,,,/Positive/,Positive,0.994
Ugz23YKxyeB7a5QWlAR4AaABAg,chromeboy912,2 weeks ago,1513898996893,"my dad has some sauce which expired in 2014 - the same year my bubbles I got for christmas expired




how do bubbles even expire?",0,false,0,,,,,,,/Negative/,Negative,0.434
