,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
,,,,,,,,UgxfVGiRLZYnJAFNCEN4AaABAg.8_EXnaYcuyD8_HIZaFW2nO,fatherhooduncensored,3 weeks ago,1511770485339,"The 300+ gun federal and state control laws that there are. Why could none stop the this person? Did this person not know there was laws? Hell, did he not even know there was a law ageist murder? Why couldn't murder control not stop this guy?",0,/Negative/,Negative,0.998
UgzhFLcjSS9wHiHyw9x4AaABAg,fatherhooduncensored,3 weeks ago,1511770484917,Wait. A man with a history was not stopped by gun control? But gun control is suppose to stop this kind of thing.,0,true,1,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgzhFLcjSS9wHiHyw9x4AaABAg.8_EXmzvtrll8_KpeVlFAXO,Steve Smith,3 weeks ago,1511770485295,ikr! maybe they thought he wasn't gonna kill someone ? this shit is retarded.,0,/Negative/,Negative,0.998
Ugz0_78YVVUsjqy8wVV4AaABAg,Greg Camp,3 weeks ago,1511770484921,"A prohibited person who was reported to the police in a state with strict gun control, and he managed to be armed--what does this tell you?  It tells logical people that gun control doesn't work.",2,true,19,,,,,,,/Negative/,Negative,0.941
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_D8Qwke9Md,Fernando Pulido,3 weeks ago,1511770485542,It tells logical people that the way we are enforcing gun control doesn't work. FTFY.,1,/Negative/,Negative,0.982
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_DAWJw9Nod,Greg Camp,3 weeks ago,1511770485545,"No, we're not enforcing things correctly.  We have too many controls and a background check system that can't work.",1,/Negative/,Negative,0.992
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_DYV_zBE5A,PumpkinKisses,3 weeks ago,1511770485550,"Fernando Pulido Don’t bother man.  You’re arguing with someone who has an icon of a person holding a gun.

FYI I’m not anti gun I’m actually pro gun but I am pro logical gun control.",0,/Negative/,Negative,0.982
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_DeaeGtPYk,Greg Camp,3 weeks ago,1511770485554,"Pumpkin, thanks for admitting that you'e incapable of making an argument on the subject.  I am capable, but you've acknowledged that you're too bigoted or ignorant to manage.",0,/Negative/,Negative,0.773
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_Dp8u9K36P,Karlos Jeffers,3 weeks ago,1511770485557,"Well logic tells me that it's not the gun control that's not working here....rather the authorities enforcing the controls are not doing their job for whatever reason, even after being alerted several times.

Incompetence is the logical root cause",0,/Negative/,Negative,0.982
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_EPxgBOOdF,Greg Camp,3 weeks ago,1511770485561,"Karlos, gun control is doomed to fail in the same way that Prohibition and the war on drugs have both failed.  Trying to prevent people from getting a product in high demand doesn't work.  The solution is to go after what drives criminals to violent acts.",2,/Negative/,Negative,0.947
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_FvJA7SQz5,Andrew Brent,3 weeks ago,1511770485565,"The U.S. has a gun cult culture. A bunch of moronic red necks who can't grow up and are paranoid of the government. Best thing that could happen is to make gun ownership very strict so that those who can't obtain a gun are forced to grow up and get a life instead of compensating for their intellectual, sexual and cultural impotence by sleeping with their favorite semi-auto assault rifle.",1,/Negative/,Negative,0.746
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_FzeWKKHu-,Karlos Jeffers,3 weeks ago,1511770485569,Andrew Brent I agree that there is a ingrained gun culture perpetuated by those that stand to benefit and America does need to grow up from this when you consider how long ago the right to bear arms was put in place. A time when things like slavery and women having no rights was the norm.,0,/Negative/,Negative,0.547
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_G-rKT5R_f,Karlos Jeffers,3 weeks ago,1511770485572,"Greg Camp not sure going after ""reasons"" why people commit violence is going to curb mass shootings in America at all?....if people really want to tackle the issue need to start by looking at the gun control in countries that don't currently suffer from repeated/any mass shootings and learn from them. Also groups like justice democrats who want dirty money out of politics if they are successful will stop groups like NRA lobbyists pushing their detrimental agendas",0,/Negative/,Negative,0.871
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_G0sdaKrEY,Andrew Brent,3 weeks ago,1511770485577,"Yep. Hey, I'm a veteran and have owned personal firearms. So I have now axe to grind with the basic right to bear arms. There also is no easy answer to the problem here. Probably a combination of better gun laws and a gradual change in the culture. But as long as we have such a huge number of guns out there it is a foregone conclusion that more mass shootings will occur.",0,/Positive/,Positive,0.604
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_GOlaqRKzd,Greg Camp,3 weeks ago,1511770485581,"Andrew, since you're incapable of a rational discussion, why are you here?",0,/Negative/,Negative,0.994
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_GOz4pgNLs,Greg Camp,3 weeks ago,1511770485586,"Karlos, do you not understand that when you start off the discussion by being rude, you're guaranteeing that those of us on the other side of the topic will not have any reason to consider what your side has to say?",0,/Negative/,Negative,0.961
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_GSs8iH4ay,Karlos Jeffers,3 weeks ago,1511770485591,"Greg Camp sorry but what was it I said that you considered rude?

In a debate to rebuttal or even ridicule someone's ideas or beliefs is not the same thing as personally offending someone. Those that cannot tell the difference will be unable to engage in a productive discussion",0,/Negative/,Negative,0.99
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_GTKk7Mx0g,Greg Camp,3 weeks ago,1511770485596,"Karlos, go read your tone.  Here's a clue:  We're not giving up our rights to smug people who think they're superior.",0,/Negative/,Negative,0.982
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_GVBbyAz5i,Karlos Jeffers,3 weeks ago,1511770485600,"Greg Camp wow really!? My tone????

What you said sounds like something the confederates might have said back in the 1800s

I thought you were advocating for a rational discussion? Thought that was something we at least agreed on. Using your own logic against you who is the one being rude now? Ignoring your personal insults sounds like you have no valid talking points left",1,/Negative/,Negative,0.932
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_Gwmra7doK,Greg Camp,3 weeks ago,1511770485615,"Confederates?  Um, no, you're the one seeking to violate rights here, not I.

Regarding your tone:

""ndrew Brent I agree that there is a ingrained gun culture perpetuated by those that stand to benefit and America does need to grow up from this when you consider how long ago the right to bear arms was put in place. A time when things like slavery and women having no rights was the norm.""

Your smugness is clear.",0,/Negative/,Negative,0.611
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_HIyp8hiVf,Karlos Jeffers,3 weeks ago,1511770485621,"First of all do you even know what smug means....thats something that isnt clear?

Secondly what you quoted there was all factual with the exception of me agreeing with Andrew Brent on his point that America needs to grow up, that was personal my opinion. I agree that could be considered rude by some, however to clarify it was not meant in a derogatory way it was to make the point that right to bear arms law is as dated as other policies which have since changed/abolished because of how problematic they were to the American people...and I therefore place this issue in that same category. The time has come for change, those that want it are in the majority now

Thirdly you saying Im trying to violate rights? If I am genuinely concerned about the constant unnecessary loss of human lives because people are either prone to violence, not trained or not mentally fit to own a firearm and believe that inadequate gun control and focus is the logical root cause Then YES I am trying to violate rights.

In conclusion your priorities do not come across as actually wanting to tackle the issue of gun violence head on and to consider all logical solutions, as you haven't given any yet in my opinion. A logical decision is one that can only be made with your head however with everything you've said up to now you speak more from the heart and get emotional too easy, what you say may sound logical to you but to a sensible person it makes no sense to say gun control is doomed for failure. Even someone here who is pro gun like you agrees with logical gun control",0,/Negative/,Negative,0.871
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_HNty8ciSJ,Greg Camp,3 weeks ago,1511770485627,"You're continuing to demonstate that you're just a smug control freak.  Enjoy losing.  Gun rights aren't going away, but I am.",0,/Negative/,Negative,0.727
,,,,,,,,Ugz0_78YVVUsjqy8wVV4AaABAg.8_CjONJ6EVx8_HPsDT0yCu,Karlos Jeffers,3 weeks ago,1511770485631,"""do you not understand that when you start off the discussion by being rude, you're guaranteeing that those of us on the other side of the topic will not have any reason to consider what your side has to say?""",0,/Negative/,Negative,0.967
UgwhTu-jVHZ38BNUcDx4AaABAg,Aesithair Runekafi,3 weeks ago,1511770484924,He would have been shot the first problem he caused if he were black.,1,false,0,,,,,,,/Negative/,Negative,0.982
UgyWGzPJQiLWxmXeMmN4AaABAg,ChickenRamen,3 weeks ago,1511770484929,this is really sad. and it could have been prevented...,0,true,1,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgyWGzPJQiLWxmXeMmN4AaABAg.8_Cc4BJonNH8_KqXUZchLx,Steve Smith,3 weeks ago,1511770485355,"gun control wasn't the problem this time, a mentally insane person will get their guns.",0,/Negative/,Negative,0.998
Ugx77jGqibyeSbKZOFV4AaABAg,AngieC318,3 weeks ago,1511770484932,"""Next time call a crack head."" The crack head will do anything for a couple bucks.",1,false,0,,,,,,,/Negative/,Negative,0.934
UgxVBswTcmgjl3fCPgB4AaABAg,Rosa Carr,3 weeks ago,1511770484935,"Not a gun safety issue. He's freaking WHITE!! White privilege doesn't exist?? Haha... I wonder how douche bags Hannity, O'reilly or any of the a-holes over at Fox would defend him. I'll end my rant like ""Pretendsident"" Trump.....        SAD!",0,true,1,,,,,,,/Negative/,Negative,0.986
,,,,,,,,UgxVBswTcmgjl3fCPgB4AaABAg.8_BrElFoPZB8_KpohylleN,Steve Smith,3 weeks ago,1511770485312,it isn't race. he was mentally insane..,0,/Negative/,Negative,0.957
UgzpRFqMBd5bW5gc3314AaABAg,Roberto Carlos López Delgado,3 weeks ago,1511770484939,murica in a nutshell,1,false,0,,,,,,,/Negative/,Negative,0.918
UgxeeT3nNAdDSJ0H0Kp4AaABAg,J.U.C.E.,3 weeks ago,1511770484941,"The plight of America's coward cops. They shoot unarmed black men to ""protect themselves"" and they don't enforce laws against violent armed white men to ""protect themselves"". There is no role for a police man who is too afraid to die to protect civilians and execute the law.",3,false,0,,,,,,,/Negative/,Negative,0.842
UgwMdoc0wnquP5rRFjx4AaABAg,tai'- infio - Nesa,3 weeks ago,1511770484945,Shooter  was racially profiled by cops that why  nothing was done until too  late,3,false,0,,,,,,,/Negative/,Negative,0.998
UgxGaRfdsMFbH8-_pVN4AaABAg,Real Beginning,3 weeks ago,1511770484948,"Lol had history? Did he also have ""chemistry""?",0,true,1,,,,,,,/Positive/,Positive,0.965
,,,,,,,,UgxGaRfdsMFbH8-_pVN4AaABAg.8_BJ-CSMdTk8_BeWteGTiL,aaronpolitical,3 weeks ago,1511770485272,You laugh at your own jokes?  Do you also smell your own farts?,1,/Negative/,Negative,0.531
UgxOGV6yYXn0eY-BUN14AaABAg,Shawn Wilson,3 weeks ago,1511770484952,"White man shooting guns he's not suppose to have.
cops knock on the door
""Sir, sir I'm gonna please need you to stop and give up your guns.........No? Okay great day sir""

Black man with a gram of Marijuana
guns drawn
""ON THE GROUND NOW OR GET SHOT!!!!!!""

Ahhhhh America",13,false,0,,,,,,,/Negative/,Negative,0.605
UgzEKiKiZHbuAI8wef14AaABAg,St. T.W.O,4 weeks ago,1511165686295,Why government do anything about these incidents?,0,false,0,,,,,,,/Negative/,Negative,0.998
Ugwbpwvc8lF1ociIsDt4AaABAg,J Malluf,4 weeks ago,1511165686299,What chicken ca-ca!! They will shoot an unarmed black kid in a heartbeat!!,4,false,0,,,,,,,/Negative/,Negative,0.953
UgxvlOZdVqj4v-hcolJ4AaABAg,J Malluf,4 weeks ago,1511165686303,"""Law Enforcement Friendly""? translation: We are Punks!",0,false,0,,,,,,,/Positive/,Positive,0.938
Ugw854AC6FwPcdKGv514AaABAg,Maddox Tolliver,4 weeks ago,1511165686308,sounds about white.,7,false,0,,,,,,,/Positive/,Positive,0.998
UgwvNgLNvNgqrr-biod4AaABAg,Orange County 714,4 weeks ago,1511165686312,"Doesn't matter how hard Gov makes it to buy a gun legally, cause one can buy it easily illegally and it won't be traced back to you. Not saying that's what this guy should have done",0,true,2,,,,,,,/Negative/,Negative,0.967
,,,,,,,,UgwvNgLNvNgqrr-biod4AaABAg.8_APPnAsj9X8_Aakv_sr72,t thom,4 weeks ago,1511165686768,"Orange County 714 Apparently, that's NRA BS. It is more difficult for anyone to buy an illegal gun than people think.",0,/Positive/,Positive,0.666
,,,,,,,,UgwvNgLNvNgqrr-biod4AaABAg.8_APPnAsj9X8_D-T5DXhj9,Tonya Hinrichs,3 weeks ago,1511770486770,I could get u a gun right now. Nothing high capacity but a gun nonetheless.,0,/Negative/,Negative,0.996
UgzCTcXGeAs3EdXZhlR4AaABAg,Twilight Gardens presentations,4 weeks ago,1511165686316,coward cops could have stopped him but at least they knocked!,2,true,1,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgzCTcXGeAs3EdXZhlR4AaABAg.8_ALH0uqU_28_AMmb8GG9V,A- Y,4 weeks ago,1511165686784,"Too bad for the victims, shooter wasn't black so they did not feel that he was threatening at all.",0,/Negative/,Negative,0.998
UgyuL0FyjuF5m3rJkSF4AaABAg,stark1987,4 weeks ago,1511165686321,5 dead and others wounded? thats almost a tuesday night in baltimore,1,true,1,,,,,,,/Positive/,Positive,0.621
,,,,,,,,UgyuL0FyjuF5m3rJkSF4AaABAg.8_AK4xy4h8u8_kcmtfdRJI,CButtonshaw,1 week ago,1512980086740,well thats a real problem.,0,/Positive/,Positive,0.998
UgyvbP9BFVA7Usa9JKB4AaABAg,Mahdi Qurrish,4 weeks ago,1511165686326,to the lord allah swt we shell return,0,true,1,,,,,,,/Neutral/,Neutral,0.572
,,,,,,,,UgyvbP9BFVA7Usa9JKB4AaABAg.8_AHqJ6RA4c8_BEJAUsGcw,Evil Santa,3 weeks ago,1511770486746,Allah isn't real. He was made up by a pedophile.,0,/Negative/,Negative,0.967
Ugx0SPn_66ltLAtnzt54AaABAg,Eay Dagawd,4 weeks ago,1511165686331,"White privilege wins again, not",6,true,1,,,,,,,/Negative/,Negative,0.859
,,,,,,,,Ugx0SPn_66ltLAtnzt54AaABAg.8_AG5o2vT6B8_AKybLgzBM,Robert Parker,4 weeks ago,1511165686793,Is that why there are more whites in Prison than Blacks??,1,/Negative/,Negative,0.873
UgygPPF2bNOaWw8PjMF4AaABAg,jack johnson,4 weeks ago,1511165686336,Once again BIG GOVT. fails the American citizen. The ONLY way to protect yourself and your family is to BE ARMED. Cops RARELY stop a crime...they come AFTER the crime has been committed and people are dead....WAKE UP.,1,true,5,,,,,,,/Negative/,Negative,0.531
,,,,,,,,UgygPPF2bNOaWw8PjMF4AaABAg.8_9iOS-mGab8_ALsz36pQd,James Russell,4 weeks ago,1511165686843,"Yeah, right... There are so many gun owners in America yet you rarely hear of them stopping crimes. Ban guns like the rest of the world does, then you'd have less of this shit happening.",1,/Negative/,Negative,0.986
,,,,,,,,UgygPPF2bNOaWw8PjMF4AaABAg.8_9iOS-mGab8_AOIbTSBZS,Orange County 714,4 weeks ago,1511165686847,"James Russell ...I don't think gun owners are gonna go out stopping crimes, but I bet you've heard of gun owners using their guns to protect themselves and love ones inside thier castle",0,/Positive/,Positive,0.383
,,,,,,,,UgygPPF2bNOaWw8PjMF4AaABAg.8_9iOS-mGab8_APAnGy_zv,James Russell,4 weeks ago,1511165686850,"Mike Avila,

Sure, a few people have protected themselves from inside their homes. The problem is, the majority of gun violence happens outside of your home.

What did gun ownership get Kevin Neal's wife?  If anything, it made it easier for Neal to commit these crimes because he had a gun or guns.",0,/Negative/,Negative,0.873
,,,,,,,,UgygPPF2bNOaWw8PjMF4AaABAg.8_9iOS-mGab8_Ab39_Yh2M,t thom,4 weeks ago,1511165686853,jack johnson relax.,0,/Positive/,Positive,0.545
,,,,,,,,UgygPPF2bNOaWw8PjMF4AaABAg.8_9iOS-mGab8_Ai31_1N6j,SirArghPirate,4 weeks ago,1511165686856,"Does the police respond slower than in other countries? If so, why?  Perhaps they have to take wider precautions?",0,/Negative/,Negative,0.828
UgycAeRyYM3TuGMOai54AaABAg,Ed Axeman,4 weeks ago,1511165686340,I hope that police dept. Gets the shit sued out of it. And that sucks because those legal funds come from taxes! But every cop that new he wasn't allowed to HAVE guns and didn't LEGALY arrest that nut job deserves to be criminaly charged for what happened! Fuckin stupidity!,2,true,2,,,,,,,/Negative/,Negative,0.994
,,,,,,,,UgycAeRyYM3TuGMOai54AaABAg.8_9_bovaD-p8_9x9UV2YUE,Eusunt Dac,4 weeks ago,1511165686720,That's why they should go after individuals who failed to act on the information given to them at that police department.,0,/Negative/,Negative,0.908
,,,,,,,,UgycAeRyYM3TuGMOai54AaABAg.8_9_bovaD-p8_A7d9TtKQX,Lasting Sincerity,4 weeks ago,1511165686723,"He's white, the cops have to grant him his privilege, if he was black or hispanic, he would of had the swat team raiding him.",1,/Positive/,Positive,0.689
UgwcNZewqLhJbCTO9414AaABAg,Bugman_oO,4 weeks ago,1511165686346,*Cringe* - Rest of the world,3,true,1,,,,,,,/Positive/,Positive,0.971
,,,,,,,,UgwcNZewqLhJbCTO9414AaABAg.8_9ZMdDcNBi8_BJDmVfsKt,Real Beginning,3 weeks ago,1511770486697,"America : ""We give you rights to shoot yourselves""",0,/Neutral/,Neutral,0.537
Ugw_9mC-yEvkPywBWpV4AaABAg,shutdafup,4 weeks ago,1511165686351,I wish I was Ana's newborn baby suckling her teets --- is that weird ?,2,true,1,,,,,,,/Positive/,Positive,0.715
,,,,,,,,Ugw_9mC-yEvkPywBWpV4AaABAg.8_9WEvYt0b38_AEMR-V-82,Volker Siegel,4 weeks ago,1511165686732,"The relevant question is not whether it is weird, but if she would feel it is polite when reading it. (That assumes you like her. And: I don't see what could be weird about that.)",0,/Positive/,Positive,0.645
UgyufXuz8GZ9ENxkKkh4AaABAg,Kenshin Himura,4 weeks ago,1511165686356,"the dude stabbed his neighbor but is still allowed to own guns? wtf.... he is obviously crazy and shouldn't be allowed to own guns or knives, lol.",4,false,0,,,,,,,/Negative/,Negative,0.508
UgzdamGebCg5MEDutzB4AaABAg,Cory Winters,4 weeks ago,1511165686359,The larger failure came from the law enforcement not following through with enforcing measures put in place by the rest of the community and district judges.,6,false,0,,,,,,,/Negative/,Negative,0.795
UgxmjYFGogZWL4YRKFN4AaABAg,B. Chan,4 weeks ago,1511165686362,"YOUTUBE KEEPS UNLIKING THE PROGRESSIVE MEDIA VIDEOS I LIKE!!!

RIGGED SYSTEM!!

SAD!!",0,false,0,,,,,,,/Positive/,Positive,0.883
Ugw-ejV7BhfcbtGTfrF4AaABAg,Robert Parker,4 weeks ago,1511165686364,Susanville must be overcrowded Thats why the Cops didn't pick this guy up.,0,true,2,,,,,,,/Negative/,Negative,0.996
,,,,,,,,Ugw-ejV7BhfcbtGTfrF4AaABAg.8_9QjKEbEWs8_9SMeZu4ZA,outwiththem,4 weeks ago,1511165686754,"NO EXCUSES, DUMMY.",1,/Negative/,Negative,1
,,,,,,,,Ugw-ejV7BhfcbtGTfrF4AaABAg.8_9QjKEbEWs8_9YKIFMzSw,Robert Parker,4 weeks ago,1511165686756,Troll,0,/Negative/,Negative,0.488
UgzqqxjQsitdBHaPAjJ4AaABAg,Robert Parker,4 weeks ago,1511165686381,I grew up in Tehama Law enforcement is a utter Joke. There maybe only  1 Sheriff that patrols that whole Area. They only Harass Migrate farm workers who just happen to be Mexican.,7,false,0,,,,,,,/Negative/,Negative,0.906
Ugwj5LluUekryFc_v554AaABAg,david toh,4 weeks ago,1511165686384,"""we have a mugshot of him.  the reason why we're showing this is because he's white and not black or brown.  if so we'd have to censor his picture""",1,true,2,,,,,,,/Negative/,Negative,0.84
,,,,,,,,Ugwj5LluUekryFc_v554AaABAg.8_9DH0o_Q198_9TI9WeAn-,Shawn Wilson,4 weeks ago,1511165686777,david toh no they're showing him because they actually have a picture of him.,3,/Negative/,Negative,0.998
,,,,,,,,Ugwj5LluUekryFc_v554AaABAg.8_9DH0o_Q198_AJb4m41_D,stark1987,4 weeks ago,1511165686779,why havent they done a video on kori ali muhammad? the black muslim who murdered three white people because they were white?,0,/Negative/,Negative,0.998
UgzG8EnTZ1XoR33oFQh4AaABAg,fl00fydragon,4 weeks ago,1511165686387,im gonna bet that there are at least a few right wingers who would argue that the neighbor should have pre-emptively shot  the stabbing neighbor and they would be alive,4,false,0,,,,,,,/Negative/,Negative,0.951
Ugz7hStuTKvLOuNXbyB4AaABAg,Big31sky,4 weeks ago,1511165687666,"*gasp* This happened in California?!

Disclaimer: This comment is a joke and/or sarcasm.",0,true,1,,,,,,,/Negative/,Negative,0.99
,,,,,,,,Ugz7hStuTKvLOuNXbyB4AaABAg.8_8pfXlGMW38_95GbnDqZ3,Sandra Snow-Balvert,4 weeks ago,1511165688139,well Texas and Florida can't hog all the crazy :D,1,/Positive/,Positive,0.998
UgzV-O25TogzCzB6M594AaABAg,Davion Mohammed,4 weeks ago,1511165687670,100% of gun murders are committed by gun owners,11,true,13,,,,,,,/Negative/,Negative,0.812
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_8x4E7Znz2,Bobby Frazier,4 weeks ago,1511165688377,"False. He wasn't a gun owner. His guns were taken, and he wasn't allowed to own guns. Those were not his guns.",0,/Negative/,Negative,0.996
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_95LpR5JlQ,Sandra Snow-Balvert,4 weeks ago,1511165688379,they were in his possession so yes they were his guns.,4,/Negative/,Negative,0.812
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_9ALyIAqmZ,jmannii,4 weeks ago,1511165688382,Sometimes the victim takes the perpetrators gun and uses it against him. Some murders are accidentally done by kids who find a gun in the house.,0,/Negative/,Negative,0.76
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_9LSxkgYUA,RageBuster,4 weeks ago,1511165688384,"im against fire arm crimes to, but that really isnt true, all people like you do is hurt the discussion and give the other side things to push with, politics is a game whether you like it or not.",1,/Negative/,Negative,0.514
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_9Ldqo05nl,ZerqTM,4 weeks ago,1511165688386,"illogical statement.
It would be more true to point out that guns are tools who's only purpose is to kill people.

firearms serve no there purpose.",0,/Negative/,Negative,0.939
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_9RRweSUs3,Dan Ryan,4 weeks ago,1511165688389,"ZerqTM false, they are used to hunt animals for food, still a necessity in some places. Also sports I. e. target shooting.",0,/Positive/,Positive,0.852
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_9diP8byvv,Sandra Snow-Balvert,4 weeks ago,1511165688391,Dan And what happens to animals targets etc etc?  They are destroyed.  It doesn't matter if it's used on a human or not a guns only purpose is to destroy.  There is no actual benefit to having one and millions of downsides to having one.,2,/Negative/,Negative,0.898
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_9em0kjHgn,Dan Ryan,4 weeks ago,1511165688394,"Sandra Snow-Balvert targets are inanimate objects and there is no moral objection to their destruction. Animals hunted for food are useful, indeed indispensable to those who depend on their meat to survive. People who live in remote areas and those with very low incomes in not so remote areas benefit greatly from their guns, i.e. they get to eat and continue living. So your statement that they benefit no one is quite simply false.",0,/Negative/,Negative,0.924
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_AIqg_kQAf,ZerqTM,4 weeks ago,1511165688396,"ok to clarify i should have said pistols. 
i have little objection to say regular shotguns for example which i think are respectable or hunting rifles that don't use huge capacity magazines or have an insane fire rate... (some gun nuts seam to want to reclassify assault rifles as hunting rifles and then your just a shitty hunter)

So just replace gun with handgun in what i wrote above.
(another benefit of rifles is that they do make suicide somewhat trickier then a handgun which may be very helpful in reducing the number of gun deaths)",0,/Negative/,Negative,0.498
,,,,,,,,UgzV-O25TogzCzB6M594AaABAg.8_8cCf7qu5A8_BAPdtY68i,JuC5574,3 weeks ago,1511770488398,ZerqTM that again is false. Pistols are frequently used in hunting. Some animals charge when startled. You can be killed by a wild boar for instance. In such cases a pistol is required due to the proximity of the target. Especially if you are using a bolt action rifle.,0,/Negative/,Negative,0.598
